apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Darbo partija,1966.06.09,Vedęs,Nebuvo,"UAB ""AIDMA"", direktorius",Aidas GEDVILAS,Šiauliai,Aukštasis;Šiaulių universitetas;Mašinų gamyba;Specialus vidurinis;Šiaulių K. Didžiulio Politechnikumas;A/m remontas ir Techninis aptarnavimas,Autosportas,"LIETUVA, Šiauliai",Darbo partija,Lietuvis (-ė),,Anglų,Nėra,Neturi
Liberalų ir centro sąjunga,1937.02.16,Vedęs,Nebuvo,"Šiaulių miesto savivaldybė, mero pavaduotojas",Kazimieras ŠAVINIS,Šiauliai,Aukštasis;Kauno politechnikos institutas;Inžinierius-kelininkas,,"LIETUVA, Kaliekių k., Utenos raj.",Liberalų ir centro sąjunga,Lietuvis (-ė),,Anglų,Nėra,Neturi
Respublikonų partija,1973.12.16,Istorija,Nebuvo,,Mindaugas MURZA,Šiauliai,,Lietuvių tautinio darbo sąjungos narys (LTDS),"1996-02-01 pagal LR BK 234 str.1d. buvau nuteistas pataisos darbais 18 mėnesių, išskaitant iš uždarbio 15 proc. valstybei. Tuomet tarnavau krašto apsaugos sistemoje, o buvau nuteistas už 5,6 mm (mažo kalibro) šovinių laikymą, tada turėjau medžiotojo bilietą.",Respublikonų partija,"LIETUVA, Šiauliai",,,Yra,Neturi
Liberalų demokratų partija,1950.01.17,Vedęs,Nebuvo,"Šiaulių Universitetas, Fizikos - matematikos fakulteto dekanas",Alfredas LANKAUSKAS,Šiauliai,Aukštasis;Vilniaus universitetas;radiofizika,Aviacija,"RUSIJA,  Jakutija",Liberalų demokratų partija,Lietuvis (-ė),,Anglų,Nėra,Neturi
Valstiečių ir Naujosios demokratijos partijų sąjunga,1966.11.11,Vedęs,Nebuvo,Advokato padėjėjas,Zenonas BUIVYDAS,Šiauliai,Aukštasis;Lietuvos teisės universitetas;teisininkas;Aukštesnysis;Šiaulių aukštesnioji technikos mokykla;Radiotechniko,,"LATVIJA, Priekulės m. Liepojos rajonas",Valstiečių ir Naujosios demokratijos partijų sąjunga,Lietuvis (-ė),,Rusų,Nėra,Neturi
Darbo partija,1951.02.07,Vedęs,Nebuvo,"UAB ""Gegė"", gen. direktorius",Rimantas BAŠYS,Šiauliai,Aukštasis;Kauno Politechnikos Institutas Šiaulių vakarinis fakultetas;Radiotechnika,Kelionės,"LIETUVA, Joniškio raj. Rudiškių km.",Darbo partija,Lietuvis (-ė),,Rusų,Nėra,Neturi
"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",1958.11.07,Vedęs,Nebuvo,"AB Šiaulių bankas, skyriaus viršininkas",Jonas BARTKUS,Šiauliai,Aukštasis;Vilniaus universitetas;matematikas,Internetas,"LIETUVA, Šilutės raj.","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų,Nėra,Neturi
Naujoji sąjunga (socialliberalai),1966.08.02,Vedęs,Nebuvo,LR Seimas. Seimo narys.,Valerijus SIMULIK,Šiauliai,Aukštasis;Šiaulių universitetas;vadybos magistr.;Aukštasis;Šiaulių pedagoginis institutas;fizikos mokyt.,Knygos,"LIETUVA, Šiauliai",Naujoji sąjunga (socialliberalai),Lietuvis (-ė),,Anglų,Nėra,Neturi
Respublikonų partija,1958.07.19,Gamta,Buvo,,Žilvinas RAZMINAS,Šiauliai,,Lietuvos inžinierių sąjunga,1992.07.01 Latvijos Resp. BK 42 str. (3 m. bandomasis laikotarpis) Liet. Resp. krašto apsaugos minister. provokacija prieš mane dėl karinės politinės reformos organizavimo.,Respublikonų partija,"LIETUVA, Šiauliai",,,Nėra,Neturi
Liberalų demokratų partija,1953.11.18,Vedęs,Nebuvo,"Liberalų demokratų partija, pirmininkas",Valentinas MAZURONIS,Šiauliai,Aukštasis;Valstybinis dailės institutas;Architektas,,"LIETUVA, Molėtai",Liberalų demokratų partija,Lietuvis (-ė),,Anglų,Nėra,Neturi
Lietuvių tautininkų sąjunga,1961.04.24,Ištekėjusi,Nebuvo,"Viešoji Įstaiga Šiaulių ligoninės akušerijos-ginekologijos klinika, akušerė",Albina JACIKEVIČIENĖ,Šiauliai,Aukštesnysis;Šiaulių medicinos mokykla;akušerė,Keliavimas,"LIETUVA, Raseinių raj. Berteškių km.",Lietuvių tautininkų sąjunga,Lietuvis (-ė),,Rusų,Nėra,Neturi
Nacionalinė centro partija,1958.08.10,Vedęs,Nebuvo,"Šiaulių universitetas, docentas",Arūnas GUMULIAUSKAS,Šiauliai,Aukštasis;Vilniaus V.Kapsuko universitetas;istorikas,Krepšinis,"LIETUVA, Kaunas",Nacionalinė centro partija,Lietuvis (-ė),,Anglų,Nėra,Neturi
Valstiečių ir Naujosios demokratijos partijų sąjunga,1947.01.10,Vedęs,Nebuvo,"UAB ""Revizorius"" Šiaulių fil, direktorius",Stasys GRIGALIŪNAS,Šiauliai,Aukštasis;Kauno politechnikos institutas;inžinierius-ekonomistas;Aukštasis;Kauno politechnikos institutas;inžinierius-mechanikas,Bitininkystė,"LIETUVA, Vismantų k., Pakruojo raj.",Valstiečių ir Naujosios demokratijos partijų sąjunga,Lietuvis (-ė),,Rusų,Nėra,Neturi
Liberalų ir centro sąjunga,1962.01.03,Vedęs,Nebuvo,"UAB Šiaulių MAX'as, įmonės vadovas",Laimontas DINIUS,Šiauliai,Nebaigtas aukštasis;Šiaulių universitetas; ;Nebaigtas aukštasis;VU -TSPMI; ,Kelionės,"LIETUVA, Šiauliai",Liberalų ir centro sąjunga,Lietuvis (-ė),,Anglų,Nėra,Neturi
Lietuvos socialdemokratų partija,1945.07.25,Fotografija,Buvo,,Povilas VADOPOLAS,Panevėžys,,Lietuvos sveikuolių sąjungos viceprezidentas. Propaguoju netradicinę liaudies mediciną ir sveiką gyvenimo būdą. Esu kelių klubų narys,"1974 m. rugsėjo 23 dieną prieš išvykstant į užsienį buvau suimtas. 1976 m. gegužės 20 d. Leningrado srities teismas, pagal sufabrikuotą baudžiamąją bylą, skyrė laisvės atėmimo bausmę už nusikaltimą kurio nepadariau.",Lietuvos socialdemokratų partija,"LIETUVA, Aukštuolių km., Krinčino seniūnija, Pasvalio raj.",,,Nėra,Neturi
Valstiečių ir Naujosios demokratijos partijų sąjunga,1958.04.09,Ištekėjusi,Nebuvo,"VŠĮ Inovacijų valdymo centras, direktorė",Gema UMBRASIENĖ,Panevėžys,Aukštasis;Vilniaus universitetas;ekonomistė,Grožinė literatūra,"LIETUVA, Šiaulių m.",Valstiečių ir Naujosios demokratijos partijų sąjunga,Lietuvis (-ė),,Anglų,Nėra,Neturi
Lietuvos laisvės sąjunga,1953.06.21,Ištekėjusi,Nebuvo,"VĮ Panevėžio miesto poliklinika, bendros praktikos gydytoja",Virginija PIKALAVIČIENĖ,Panevėžys,Aukštasis;Kauno medicinos institutas;gydytoja,Sportas,"LIETUVA, Jurbarkas",Lietuvos laisvės sąjunga,Lietuvis (-ė),,Vokiečių,Nėra,Neturi
Lietuvos krikščionys demokratai,1961.04.29,Ištekėjusi,Nebuvo,"Panevėžio kurčiųjų ir neprigirdinčiųjų pagrindinė mokykla, direktorė",Danutė KRIŠČIŪNIENĖ,"Panevėžio r. sav., Piniavos k.","Aukštasis;Šiaulių universitetas, kvalifikacijos institutas;Surdopedagogė;Aukštasis;Šiaulių K.Preikšo pedagoginis universitetas;Pradinio mokymo metodikos ir pedagogikos",Automobilio vairavimas,"LIETUVA, Gulbinėnai, Pasvalio raj.",Lietuvos krikščionys demokratai,Lietuvis (-ė),,Vokiečių,Nėra,Neturi
Liberalų demokratų partija,1959.03.20,Vedęs,Nebuvo,"Panevėžio AVMI , Informatikos skyriaus vedėjo pavaduotojas",Stasys KARČINSKAS,Panevėžys,Aukštasis;Vilniaus universitetas;Taikomoji matematika,Kompiuterinių programų pritaikymas,"LIETUVA, Pasvalys",Liberalų demokratų partija,Lietuvis (-ė),,Anglų,Nėra,Neturi
"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",1953.05.30,Vedęs,Nebuvo,"Panevėžio m. teatras ""Menas"", meno vadovas",Julius DAUTARTAS,Panevėžys,Aukštasis;Rusijos meno akademija;režisierius-statytojas;Aukštasis;Lietuvos meno akademija;aktorius,Kelionės,"LIETUVA, Vilnius","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Vokiečių,Nėra,Neturi
Darbo partija,1948.11.02,Vedęs,Nebuvo,"AB ""Šiaulių bankas"", Panevėžio klientų aptarnavimo skyriaus viršininkas",Juozas BEČELIS,Panevėžys,Aukštasis;Kauno politechnikos institutas;inžinierius technologas,Buriavimas,"LIETUVA, Palūšės km. Ignalinos raj",Darbo partija,Lietuvis (-ė),,Rusų,Nėra,Neturi
Liberalų ir centro sąjunga,1960.05.16,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Gintaras ŠILEIKIS,Panevėžys,Aukštasis;Vilniaus pedagoginis universitetas;istorija-teisė,Kelionės,"LIETUVA, Anykščių rajonas",Liberalų ir centro sąjunga,Lietuvis (-ė),,Anglų,Nėra,Neturi
Krikščionių konservatorių socialinė sąjunga,1958.02.10,Vedęs,Nebuvo,"Stasio Šedbaro advokatų kontora, advokatas, seniūnas",Stasys ŠEDBARAS,Vilnius,Aukštasis;Vilniaus Universitetas;Teisininkas,Muzika,"LIETUVA, Šilalės raj.,Tūjainių km.",Krikščionių konservatorių socialinė sąjunga,Lietuvis (-ė),,Vokiečių,Nėra,Neturi
Lietuvos krikščionys demokratai,1942.12.01,Vedęs,Nebuvo,"Vilniaus Gedimino technikos universitetas, trasporto instituto direktoriaus pavaduotojas",Algirdas ŠAKALYS,Vilnius,"Aspirantūra;Vilniaus universitetas, pramonės ekonomikos fakultetas;ekonomika;Aukštasis;Kauno politechnikos instituto Vilniaus filialas;inžinierius",Politinė literatūra,"LIETUVA, Molėtų raj. Šokių k.",Lietuvos krikščionys demokratai,Lietuvis (-ė),,Anglų,Nėra,Neturi
Darbo partija,1945.03.15,Vedęs,Nebuvo,Lietuvos nacionalinis radijas ir televizija. Panevėžio korespondentų punkto reporteris,Skirmantas PABEDINSKAS,Panevėžys,Specialus vidurinis;Vilniaus Poltechnikumas;fototechnikas;Vidurinis;Jūžintų vid. mokykla; ,Turizmas,"LIETUVA, Rokiškio raj.",Darbo partija,Lietuvis (-ė),,Rusų,Nėra,Neturi
Valstiečių ir Naujosios demokratijos partijų sąjunga,1941.08.15,Ištekėjusi,Nebuvo, ,Aldona Marija MAŽYLIENĖ,Panevėžys,Aukštasis;Vilniaus valstybinis universitetas;ekonomistė,Darbas sode,"LIETUVA, Panevėžio r., Senamiesčio km.",Valstiečių ir Naujosios demokratijos partijų sąjunga,Lietuvis (-ė),,Anglų,Nėra,Neturi
Nacionalinė centro partija,1959.05.14,Vedęs,Nebuvo,"VĮ ""Panevėžio rajono keliai"", direktoriaus pavaduotojas",Rimantas MAKRICKAS,"Panevėžio r. sav., Staniūnų k.",Aukštasis;Vilniaus Gedimino technikos universitetas;civilinė inžinerija;Aukštasis;Vilniaus inžinierinis statybos institutas;automobilių keliai,Darbas sode,"LIETUVA, Pasvalys",Nacionalinė centro partija,Lietuvis (-ė),,Prancūzų,Nėra,Neturi
Naujoji sąjunga (socialliberalai),1955.12.28,Ištekėjusi,Nebuvo,Panevėžio apskrities viršininko administracija. Viršininko pavaduotoja.,Zita KUKURAITIENĖ,Panevėžys,Aukštasis; Vilniaus universitetas;žurnalistės,Kelionės,"LIETUVA, Akmenės r. sav.",Naujoji sąjunga (socialliberalai),Lietuvis (-ė),,Rusų,Nėra,Neturi
Lietuvos laisvės sąjunga,1971.03.30,Ištekėjusi,Nebuvo,"UAB ""Šilo bitė"", ""Laisvo laikraščio"" redaktorė",Giedrė GORIENĖ,Vilnius,Aukštasis;Vilniaus universitetas;žurnalistika,Knygos,"LIETUVA, Raseiniai",Lietuvos laisvės sąjunga,Lietuvis (-ė),,Anglų,Nėra,Neturi
"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",1936.02.22,Vedęs,Nebuvo,"Matematikos ir informatikos institutas, mokslo darbuotojas",Antanas BASKAS,Vilnius,Aukštasis;Kauno politechnikos institutas;kompiuteriai,Gamta,"LIETUVA, Marijampolė","Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",Lietuvis (-ė),,Anglų,Nėra,Neturi
Valstiečių ir Naujosios demokratijos partijų sąjunga,1948.03.09,Vedęs,Nebuvo,"Panevėžio raj. savivaldybė, meras",Alfredas PEKELIŪNAS,"Panevėžio r. sav., Krekenavos mstl.",Aukštasis;Leningrado aukštoji partinė mokykla;Socialinių mokslų;Aukštasis;Lietuvos veterinarijos akademija;Mokslinis zootechnikas,Kelionės,"LIETUVA, Rokiškio m.",Valstiečių ir Naujosios demokratijos partijų sąjunga,Lietuvis (-ė),,Anglų,Nėra,Neturi
Lietuvos socialdemokratų partija,1947.10.15,Vedęs,Nebuvo,"Panevėžio rajono Paįstrio Juozo Zikaro vidurinė mokykla, direktorius",Vaclovas KRIKŠČIŪNAS,"Panevėžio r. sav., Paįstrio k.",Aukštasis;Vilniaus Universitetas;anglų k. dėstytojas,Kelionės,"LIETUVA, Šedbarų k., Kelmės r.",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Anglų,Nėra,Neturi
Liberalų demokratų partija,1961.08.10,Vedęs,Nebuvo,"ŽŪB ""Papalčiai"", Panevėžio raj., valdybos pirmininkas, pirmininkas",Romas KILTINAVIČIUS,"Panevėžio r. sav., Skaistkalnio k.","Nebaigtas aukštasis;LŽŪU, Kaunas;agronom. fakul;Aukštesnysis;Šilalės raj. Pajūrio aukš. mok;agronomas",Sportas,"RUSIJA, Kaliningrado sr. B. Gorkis",Liberalų demokratų partija,Lietuvis (-ė),,Rusų,Nėra,Neturi
Liberalų ir centro sąjunga,1955.09.08,Vedęs,Nebuvo,"UAB ""Pas Katiną"", UAB ""Katinėlis"", direktorius ir pavaduotojas",Jonas KATINAS,"Panevėžio r. sav., Vaivadų k.",Aukštasis;KPI Panevėžio fakultetas;inžinierius statybininkas;Specialus vidurinis;Panevėžio politechnikumas;inžinierius statybininkas;Nebaigtas vidurinis;Balninkų vid. m-la (8 kl.); ,Turizmas,"LIETUVA, Petrikiškių k. Balninkų sen. Molėtų r.",Liberalų ir centro sąjunga,Lietuvis (-ė),,Rusų,Nėra,Neturi
Liberalų ir centro sąjunga,1962.11.05,Vedęs,Nebuvo,"UAB ""Lavirda"", direktorius
",Virgilijus ŽIBŪDA,Marijampolė,Aukštasis;Lietuvos žemės ūkio akademija;agronomas,Krepšinis,"LIETUVA, Marijampolės r., Netičkampio k.",Liberalų ir centro sąjunga,Lietuvis (-ė),,Anglų,Nėra,Neturi
Darbo partija,1956.02.25,Vedęs,Nebuvo,"Marijampolės apskrities ligoninė, direktorius",Rimvydas TURČINSKAS,Marijampolė,Aukštasis;Kauno Medicinos universitetas;gydytojas,Medžioklė,"LIETUVA, Kazlų Rūda",Darbo partija,Lietuvis (-ė),,Vokiečių,Nėra,Neturi
Lietuvos socialdemokratų partija,1940.11.26,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Algis RIMAS,Marijampolė,Aukštasis;Lietuvos žemės ūkio akademija (dabar universitetas);inžinierius-mechanikas,Sportas,"LIETUVA, Radviliškio r., Baukų k.",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Rusų,Nėra,Neturi
"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",1975.07.31,Vedęs,Nebuvo,"Teisės institutas, direktoriaus pavaduotojas",Petras RAGAUSKAS,Vilnius,Aukštasis;Vilniaus universitetas;teisė,Skaitymas,"LIETUVA, Vilnius","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų,Nėra,Neturi
Liberalų demokratų partija,1962.07.03,Vedęs,Nebuvo,"R. Jonikaičio ir A. Montvilos tikroji ūkinė bendrija ""Repulsus"", direktorius",Rolandas JONIKAITIS,"Marijampolės sav., Padovinio k.",Aukštasis;Lietuvos žemės ūkio universitetas;verslo vadyba;Aukštasis;Lietuvos veterinarijos akademija;veterinarijos gydytojas,,"LIETUVA, Pagėgių m., Tauragės apskritis",Liberalų demokratų partija,Lietuvis (-ė),,Rusų,Nėra,Neturi
Valstiečių ir Naujosios demokratijos partijų sąjunga,1923.03.04,Vedęs,Nebuvo,"LRS, Seimo narys, užsienio reikalų Komiteto vicepirmininkas, Nato Komisijos narys",Kazys BOBELIS,Vilnius,"Aukštasis;Temple  University, Philadelphia JAV;Aukščiausios kvalifikacijos chirurgas;Aukštasis;Bostons University, Boston, JAV;gydytojas;Aukštasis;Johns Hopkins, Baltimore, JAV;Medicinos chirurgijos;Aukštasis;Ebeshard.-Karls, Turbingen Vokietija;medicinos mokslų daktaras;Aukštasis;Ebeshard.-Karls, Turbingen Vokietija;gydytojas",Istorinės knygos,"LIETUVA, Kaunas",Valstiečių ir Naujosios demokratijos partijų sąjunga,Lietuvis (-ė),,Anglų,Nėra,Neturi
Lietuvos socialdemokratų sąjunga,1953.12.14,Išsiskyręs,Nebuvo,"Všį Marijampolės ligoninė, gydytojas ortopedas - traumatologas",Gediminas AKELAITIS,"Marijampolės sav., Igliaukos k.",Aukštasis;Kauno medicinos institutas;gydytojas,Kelionės,"LIETUVA, Kazlų Rūda",Lietuvos socialdemokratų sąjunga,Lietuvis (-ė),,Vokiečių,Nėra,Neturi
Naujoji sąjunga (socialliberalai),1960.11.17,Vedęs,Nebuvo,Lietuvos Respublikos Seimas. Seimo pirmininko pavaduotojas.,Artūras SKARDŽIUS,Vilnius,Aukštasis;Vilniaus Gedimino technikos universitetas;inžinierius ekonomistas,Filosofija,"LIETUVA, Kupiškio raj. Subačiaus miestelis",Naujoji sąjunga (socialliberalai),Lietuvis (-ė),,Anglų,Nėra,Neturi
Lietuvos krikščionys demokratai,1979.04.16,Nevedęs,Nebuvo, ,Kęstutis SALICKAS,Alytaus r. sav.,Aukštasis;Vytauto Didžiojo universitetas;istorikas,Klasikinė muzika,"LIETUVA, Alytus",Lietuvos krikščionys demokratai,Lietuvis (-ė),,Anglų,Nėra,Neturi
Alytaus,1958.04.01,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Teisės ir teisėtvarkos komiteto pirmininkas",Julius SABATAUSKAS,Alytus,Aukštasis;Lietuvos teisės universitetas;teisė ir valdymas;Aukštasis;Kauno politechnikos institutas;automatizuoto valdymo sistemos,,"RUSIJA, Syktyvkaro km., Komi autonominė Respublika",Išsikėlė pats,Lietuvis (-ė),,Anglų,Nėra,Neturi
Lietuvių tautininkų sąjunga,1945.04.30,Vedęs,Nebuvo,"AB ""Alytaus Tekstilė"" Darbininkų sąjunga, Pirmininkas",Vitas LEONAVIČIUS,Alytus,Vidurinis;Simno vid. mokykla;šalt. remont.,Žvejyba,"LIETUVA, Alytaus raj., Simnas",Lietuvių tautininkų sąjunga,Lietuvis (-ė),,Rusų,Nėra,Neturi
"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",1958.07.06,Vedęs,Nebuvo,"Alytaus m. savivaldybė, savivaldybės tarybos sekretorius",Dobilas KURTINAITIS,Alytus,Aukštasis;LTU;teisės magistras;Aukštasis;Vilniaus universitetas;ekonomistas,Ekonomika,"LIETUVA, Vilkaviškio raj., Švitrūnų k.","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų,Nėra,Neturi
Valstiečių ir Naujosios demokratijos partijų sąjunga,1953.01.23,Vedęs,Nebuvo,"AB ""Daisota"", vadybininkas",Algirdas JASELIŪNAS,Alytus,Aukštasis;Kauno politechnikos institutas;inžinierius - mechanikas,Kelionės,"LIETUVA, Alytus",Valstiečių ir Naujosios demokratijos partijų sąjunga,Lietuvis (-ė),,Rusų,Nėra,Neturi
Darbo partija,1955.08.13,Vedęs,Nebuvo,"UAB ""Jaukurai"", filialo direktorius",Rimantas INTUKAS,Alytus,Aukštasis;Kauno politechnikos universitetas;Inžinierius-mechanikas,Fotografija,"LIETUVA, Ramygalos miestelis, Panevėžio rajonas",Darbo partija,Lietuvis (-ė),,Lenkų,Nėra,Neturi
Gargždų,1936.03.30,Vedęs,Nebuvo,"Kauno technologijos universitetas (KTU), Pakavimo tyrimų centro (PTC) Tarybos pirmininkas",Benediktas RUDGALVIS,Kaunas,Aukštasis;Kauno politehcnikos institutas;inžinierius-mechanikas,Buriavimas,"LIETUVA, Klaipėdos raj., Maciuičių kaimas",Išsikėlė pats,Lietuvis (-ė),,Anglų,Nėra,Neturi
Naujoji sąjunga (socialliberalai),1957.08.11,Vedęs,Nebuvo,Vilniaus Gedimino technikos universitetas. Socialinės ekonomikos ir vadybos katedros lektorius.,Romualdas PATALAVIČIUS,"Vilniaus r. sav., Didžiosios Riešės k.",Aukštasis;Vilniaus universitetas;ekonomistas,Slidinėjimas,"LIETUVA, Klaipėdos miestas",Naujoji sąjunga (socialliberalai),Lietuvis (-ė),,Anglų,Nėra,Neturi
Liberalų ir centro sąjunga,1970.02.11,Vedęs,Nebuvo,"Visuomeninė organizacija �Liberalios Reformos"", direktorius",Aidas Feliksas PALUBINSKAS,"Klaipėdos r. sav., Šernų k.",Aukštasis;Šiaurės Ilinojaus universitetas;tarptautinė ir jūrų teisė;Aukštasis;Loyola universitetas Čikagoje;vokiečių k.,Buriavimas,"JAV, Kalifornija",Liberalų ir centro sąjunga,Lietuvis (-ė),,Anglų,Nėra,Neturi
Valstiečių ir Naujosios demokratijos partijų sąjunga,1960.11.05,Vedęs,Nebuvo,"Ūkininko ūkis, ūkininkas",Bronius MARKAUSKAS,"Klaipėdos r. sav., Trušelių k.",Aukštasis;Kauno politechnikos institutas (KTU);Inžinierius elektrikas,Kelionės,"LIETUVA, Klaipėdos r. Triušelių k.",Valstiečių ir Naujosios demokratijos partijų sąjunga,Lietuvis (-ė),,Anglų,Nėra,Neturi
Gargždų,1958.10.28,,Nebuvo, ,Petras GRAŽULIS,Gargždai,,, ,Išsikėlė pats, ,,,Nėra,Neturi
Liberalų demokratų partija,1956.01.15,Vedęs,Nebuvo,"AB ""Lietuvos Dujos"" Klaipėdos filialas, vyriausiasis meistras",Valdemaras GRAŽYS,Gargždai,"Aukštasis;Kauno politechnikos inst.;Šilumos - dujų tiekimas, vėdinimas ir oro kondicionavimas",Kulinarija,"LIETUVA, Kaunas",Liberalų demokratų partija,Lietuvis (-ė),,Anglų,Nėra,Neturi
Naujoji sąjunga (socialliberalai),1953.09.01,Išsiskyręs,Nebuvo,LR Seimas. Seimo nario padėjėjas - sekretorius.,Vaidas PLIUSNIS,"Vilniaus r. sav., Riešės k.",Aukštasis;Vilniaus Universitetas;ekonominė kibernetika,Dviratis,"LIETUVA, Vilnius",Naujoji sąjunga (socialliberalai),Lietuvis (-ė),,Rusų,Nėra,Neturi
Liberalų ir centro sąjunga,1946.07.22,Vedęs,Nebuvo,"LR Seimas, Seimo narys",Virginijus MARTIŠAUSKAS,"Širvintų r. sav., Klišabalės k.",Aukštasis;Vilniaus universitetas;Žurnalistas,Darbas,"LIETUVA, Kaunas",Liberalų ir centro sąjunga,Lietuvis (-ė),,Anglų,Nėra,Neturi
Valstiečių ir Naujosios demokratijos partijų sąjunga,1949.12.26,Ištekėjusi,Nebuvo,"Šilutės kredito unija, administracijos vadovė, valdybos pirmininkė",Genovaitė KIMBRIENĖ,"Šilutės r. sav., Vilkyčių k.",Aukštasis;Lietuvos žemės ūkio akademija;žemės ūkio buhalterinės apskaitos ekonomistas,Gėlių auginimas,"LIETUVA, Jurbarko rajonas, Vambalių kaimas",Valstiečių ir Naujosios demokratijos partijų sąjunga,Lietuvis (-ė),,Vokiečių,Nėra,Neturi
Šilutės - Pagėgių,1962.05.28,Vedęs,Nebuvo,"UAB ""Meksimela"" direktorius",Audrius ENDZINAS,Šilutė,Aukštasis;Lietuvos žemės ūkio akademija; ;Vidurinis;Šilutės I vid.mokykla; ,Slidinėjimas,"LIETUVA, Šilutė",Išsikėlė pats,Lietuvis (-ė),,Anglų,Nėra,Neturi
Darbo partija,1946.08.20,Vedęs,Nebuvo,"Šilutės raj. valstybinė maisto ir veterinarijos tarnyba, veterinarijos gydytojas - veterinarijos inspektorius",Georgijus ČVANOVAS,Šilutės sen.,Aukštasis;Lietuvos Veterinarijos Akademija; ;Vidurinis;Šilutės II-ji vid. m-la; ,Medžioklė,"RUSIJA, Sachalinas",Darbo partija,Ukrainietis (-ė),,Rusų,Nėra,Neturi
Valstiečių ir Naujosios demokratijos partijų sąjunga,1950.06.16,Ištekėjusi,Nebuvo,"Šilutės darželis-mokykla ""Gintarėlis"", direktorė",Stefanija PETKIENĖ,Šilutė,Aukštasis;Klaipėdos universitetas;edukologijos magistrė;Aukštasis;ŠPI;psichologijos ir pedagog. dėstyt.;Specialus vidurinis;Klaipėdos A. Venclovos pedagoginė mokykla;darželio auklėtoja,Dainavimas,"LIETUVA, Šilutė",Valstiečių ir Naujosios demokratijos partijų sąjunga,Lietuvis (-ė),,Anglų,Nėra,Neturi
Darbo partija,1950.11.03,Vedęs,Nebuvo,"UAB ""Giluva"", direktorius",Vytautas KAMBLEVIČIUS,"Kauno r. sav., Ringaudų k.",Aspirantūra;LŽŪ Akademija;mokslinis bendradarbis;Aukštasis;LŽŪ Akademija;mokslinis agronomas,Iškylavimas,"LIETUVA, Alytaus rajonas, Butrimonių apyl. Plasapninkų km.",Darbo partija,Lietuvis (-ė),,Rusų,Nėra,Neturi
Lietuvos socialdemokratų partija,1953.11.16,Vedęs,Nebuvo,"LR Vyriausybė, Susisiekimo ministras",Zigmantas BALČYTIS,Vilnius,Aukštasis;Vilniaus universitetas;ekonomistas - matematikas,Krepšinis,"LIETUVA, Šilutės raj. Juodžių km.",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Anglų,Nėra,Neturi
"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",1963.09.29,Išsiskyręs,Nebuvo,"Lietuvos gyventojų genocido ir rezistencijos tyrimo centras, Genocido ir rezistencijos tyrimo departamento direktorius",Arvydas ANUŠAUSKAS,Vilnius,Aukštasis;Vilniaus universitetas;istorikas;Aukštesnysis;Vilniaus 21-oji technikos mokykla;šaltkalvis;Vidurinis;Vilniaus 34-oji (dab. Sausio 13-osios) vid. mokykla; ,Fotografavimas,"LIETUVA, Vilnius","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Rusų,Nėra,Neturi
Liberalų demokratų partija,1967.04.29,Našlys,Nebuvo,"LR Seimas, LR Seimo narys",Egidijus SKARBALIUS,Vilnius,"Vidurinis;Klaipėda 21 vid. m-kla (dabar gedminų); ;Aukštasis;Lietuvos valstybinė konservatorija, Klaipėdos fakultetas (dabar Klaipėdos universiteto menų fakultetas);Kultūros ir švietimo darbo organizavimas",Folkloras,"LIETUVA, Klaipėda",Liberalų demokratų partija,Lietuvis (-ė),,Anglų,Nėra,Neturi
