kandidatas,mokesciai,gautos_paskolos,turtas,suteiktos_paskolos,gryni_pinigai,vertybiniai_popieriai,gautos_pajamos
Dainius Petras PAUKŠTĖ,6401.37,,72000.0,,,,19241.68
Juzef KVETKOVSKIJ,530.0,,13526.0,,,,2951.0
Dalia KUTRAITĖ GIEDRAITIENĖ,5480.6,,126302.0,,,,11249.57
Albertas ŠIMĖNAS,9095.2,,206199.0,,,,18974.8
Romutė SLAVINSKA,5383.61,,0.0,,,,12166.34
Leonas STANKUS,917.0,,0.0,,,,2964.0
Remigijus GLINSKIS,3204.08,,35000.0,,,,6952.48
Daiva GLASINSKIENĖ,2178.43,,0.0,,,,5080.78
Robertas KUPRYS,2529.66,,6000.0,,,,5872.34
Eugenijus GENTVILAS,6674.44,,81484.0,,,,13890.75
Zenonas SINIUS,2119.0,,75732.0,,,,5031.0
Jonas VASILIAUSKAS,6088.0,,99500.0,,,,12422.18
Algirdas Vaclovas PATACKAS,6546.24,,77400.0,,,,24517.76
Pranas RINGYS,0.0,,850.0,,,,0.0
Pranas JURKAITIS,2819.17,,150056.0,,,,4727.96
Albertas VIČAS,1751.65,,58331.0,,,,6423.41
Nijolė LEKARAUSKIENĖ,3410.39,,22796.0,,,,7442.91
Vladas NAVIKAS,3175.0,,83398.0,,,,8774.0
Elena AUGILIENĖ,3304.0,,10403.0,,,,7766.6
Juozas JURKAUSKAS,221.0,,783209.0,,,,2258.0
Vigandas GRIGAS,0.0,,144394.0,,,,12805.0
Rimantė MISIŪNIENĖ,1273.1,,149208.0,,,,4391.9
Stanislovas Antanas JURKUS,0.0,,220750.0,,,,36700.0
Vytautas RASTENIS,2114.28,,64927.0,,,,5560.02
Juozapas LEŠČINSKAS,1961.49,,36198.0,,,,9013.33
Juozas PADALEVIČIUS,3954.0,,80001.6,,,,9158.0
Rimantas GRAMAS,0.0,,203678.0,,,,8260.09
Zenonas Jonas RUDYS,2917.02,,21215.0,,,,18092.78
Remigijus KELNERIS,1867.0,,225816.0,,,,5800.0
Valdemaras KILIUS,7344.09,,49495.0,,,,17622.54
Algirdas LEKAVECKAS,652.0,,90377.0,,,,6798.0
Alfonsas NORKUS,4224.24,,69621.37,,,,8957.41
Romas RUTKAUSKAS,3036.0,,19560.0,,,,6666.0
Vitalija KULIEŠIENĖ,2850.59,,535416.0,,,,62919.93
Jonas DAUNORAVIČIUS,1061.0,,254572.0,,,,8733.14
Jonas KAUŠAKYS,2415.46,,127742.0,,,,28085.39
Juozas VABUOLAS,3160.0,,67805.0,,,,31877.0
Ipolitas BITINAS,1627.0,,335981.0,,,,4421.0
Jonas KALANTA,1935.4,,103314.0,,,,4675.64
Henrikas Jurgis ŠIMOLIŪNAS,4627.88,,503609.0,,,,29310.86
Petras JURGAITIS,4584.58,,470616.0,,,,12694.54
Bronislava ŠOSTUCHIENĖ,1423.47,,155373.48,,,,7397.05
Darius RAMANČIONIS,2250.28,,44336.0,,,,6385.96
Albinas VAIŽMUŽIS,7707.6,,133527.48,,,,84696.83
Jonė VALČIUKIENĖ,2845.0,,0.0,,,,6236.0
Alfonsas LODA,470.0,,88673.0,,,,1228.0
Albertas JUSAS,4960.0,,1155358.0,,,,27493.0
Andriejus STANČIKAS,0.0,,151443.0,,,,22651.93
Vaclovas Algirdas MIŠEIKIS,2566.0,,67591.0,,,,5151.0
Nijolė ŠABANIAUSKIENĖ,12545.67,,1032389.72,,,,66730.52
Edmundas ADOMAVIČIUS,3920.0,,385815.0,,,,30102.0
Kasparas JUREVIČIUS,11066.33,,366493.0,,,,27595.02
Rimantas NUGARAS,3953.98,,101602.0,,,,9509.13
Evaldas DIKMONAS,3555.4,,36567.0,,,,7498.6
Romualdas NAUJOKAS,4428.36,,44255.0,,,,9401.64
Raimundas JAKUTIS,2534.4,,81923.0,,,,6161.59
Leonas APŠEGA,5535.43,,178190.0,,,,11019.79
Juozas PUODŽIUKAITIS,5204.0,,28930.0,,,,12699.0
Gražina SAMULIONIENĖ,3314.0,,160020.0,,,,7070.0
Vytenis NEVERDAUSKAS,9042.33,,349060.0,,,,38882.67
Jonas JARUTIS,40.68,,32350.0,,,,1249.32
Kazys SIVICKIS,8380.0,,285711.0,,,,36141.0
Vincas LAURUTIS,10342.13,,229604.0,,,,55020.75
Danutė VYŠNIAUSKIENĖ,3668.31,,172194.0,,,,8091.79
Augutis TYMUKAS,2852.0,,43696.0,,,,22736.0
Augutis KRIUKELIS,3130.0,,17203.0,,,,7202.0
Albertas DREŠERIS,548.14,,218910.0,,,,3498.76
Jonas LIESYS,4972.23,,20618.0,,,,10670.81
Ilja KOMISAROVAS,3464.28,,43990.0,,,,7335.72
Gintaras GIRŠTAUTAS,5497.0,,86561.0,,,,10984.0
Vitalis GIEDRIKAS,3058.0,,91358.0,,,,43321.0
Arūnas MARKŪNAS,3614.72,,153821.0,,,,12872.84
Algirdas LAŠINSKAS,10715.0,,387078.0,,,,20675.0
Saulius ČEPULIS,4869.13,,49000.0,,,,40915.97
Algirdas Petras DREVINSKAS,1777.33,,79750.0,,,,16074.49
Gediminas KRIŠČIŪNAS,4042.19,,78188.0,,,,9308.17
Julius LUKOŠEVIČIUS,3734.28,,19137.0,,,,8487.72
Juozas ZAVECKAS,5434.01,,66362.0,,,,11561.21
Vytautas VIRŠILAS,5267.82,,29586.0,,,,10846.18
Adelė ILGINIENĖ,1910.15,,39577.0,,,,4825.72
Irena MARCINKEVIČIENĖ,1749.0,,31727.0,,,,7831.0
Montvydas ŠTREIMIKIS,3248.28,,39400.0,,,,6951.72
Reimunda RUŠKUVIENĖ,3159.0,,71563.0,,,,7046.0
Juozapas Algirdas MAŽEIKA,4511.01,,63283.0,,,,9852.35
Ferdinandas BALSYS,4617.96,,262580.0,,,,11444.04
Povilas GURKLYS,19603.79,,119514.0,,,,92335.22
Rimvydas Antanas LEVANAS,2197.08,,308806.0,,,,5082.92
Gintas MOCEVIČIUS,53188.0,,126060.0,,,,195743.0
Romualdas POVILAITIS,4453.15,,119844.0,,,,11389.48
Danutė KAMENECKIENĖ,5305.09,,41604.0,,,,11218.13
Petras PANAVAS,925.0,,0.0,,,,5406.0
Stasys PIEPALIUS,9623.0,,4274322.0,,,,76672.0
Vidmantas ŠMIGELSKAS,2980.0,,18200.0,,,,15328.0
Vilma GEDZIŪNAITĖ,4126.0,,56777.0,,,,8918.0
Vincas KAPOČIUS,6280.85,,158471.0,,,,13050.11
Saulius GRINKEVIČIUS,4138.94,,267420.0,,,,216080.33
Aldis FLEDŽINSKAS,0.0,,30400.0,,,,0.0
Ramutė ORENIENĖ,9725.83,,78852.0,,,,26393.21
Feliksas VAITKAITIS,0.0,,55522.0,,,,11919.35
Arūnas PLIKŠNYS,9298.9,,35000.0,,,,17707.15
Romualdas OZOLAS,6851.25,,268285.0,,,,27697.25
Henrikas JAKUBONIS,0.0,,46900.0,,,,0.0
Zigmas JURKAUSKAS,517.74,,4149.0,,,,2099.53
Lilijana ŠUKIENĖ,0.0,,10545.0,,,,1500.0
Jonas NEMČINSKAS,0.0,,131438.0,,,,0.0
Stasys PETKEVIČIUS,1211.95,,46095.0,,,,3645.31
Rita JAŠINSKIENĖ,5280.33,,44053.0,,,,11089.81
Kęstutis JANUŠKEVIČIUS,7696.05,,131597.0,,,,15144.14
Jonas TAMOLĖ,0.0,,20403.0,,,,0.0
Dangutė GABRIELIENĖ,274.08,,0.0,,,,2305.92
Gediminas KALASEVIČIUS,89.46,,24464.0,,,,516.45
Daiva SAJEK,8255.2,,87201.0,,,,19266.3
Kristina BRAGIENĖ,185.58,,45298.0,,,,1735.22
Raimonda SEDAUSKAITĖ,2003.0,,17000.0,,,,4740.0
Raimondas Valdas NEKROŠIUS,1403.88,,17775.0,,,,3902.03
Stanislovas MALECKAS,3545.7,,172658.0,,,,0.0
Eugenijus KYBARTAS,0.0,,164159.0,,,,0.0
Gražina TAMULYTĖ,2755.85,,5200.0,,,,7088.4
Ričardas PAULIUKONIS,144.9,,469790.0,,,,3298.28
Angelė JUREVIČIENĖ,2987.67,,26000.0,,,,6489.25
Kęstutis KASPERAVIČIUS,4294.08,,9915.0,,,,12306.46
Raimundas LEKAS,5730.49,,4592.0,,,,12786.86
Algirdas SABASTIJANSKAS,574.45,,5000.0,,,,2148.68
Arvydas JUREVIČIUS,1900.93,,110421.0,,,,11271.75
Antanas BUDNIKAS,7400.0,,67325.0,,,,15433.77
Kazimieras Vytautas KRYŽEVIČIUS,8869.32,,131534.0,,,,28226.88
Julius BEINORTAS,8869.32,,60856.0,,,,23398.68
Lina SALADUONIENĖ,6482.0,,96590.0,,,,6482.0
Antanas JAKŠYS,2048.39,,35217.96,,,,4938.17
Liucija GADEIKYTĖ,3591.37,,25791.0,,,,8389.88
Antanas STAŠKAUSKAS,47.0,,89549.0,,,,2364.0
Judita STANKUTĖ,3562.57,,2100.0,,,,8878.41
Aleksandras KRUTINIS,4115.0,,12948.0,,,,8792.0
Romualdas JARUSEVIČIUS,1188.0,,0.0,,,,11307.0
Petras ŠUKYS,2558.0,,93854.0,,,,5773.0
Antanas MATULIONIS,4014.0,,16898.0,,,,9019.0
Justina VITKIENĖ,3162.06,,12355.0,,,,7380.48
Eugenijus PRANEVIČIUS,6419.55,,26789.0,,,,12322.9
Aleksandras VOZBINAS,2404.2,,131471.0,,,,13275.8
Antanas BARANAUSKAS,2929.43,,130689.0,,,,6387.88
Aneta Ona TRAPENSKIENĖ,4402.99,,82227.0,,,,9727.29
Sigitas MORKŪNAS,517.58,,130623.0,,,,2347.42
Alfonsas STAPONKUS,2168.28,,289733.0,,,,5031.72
Arūnas Domininkas GRABAŽIS,0.0,,11371.0,,,,0.0
Vitalijus SATKEVIČIUS,3602.51,,90271.0,,,,9563.01
Albinas MINKEVIČIUS,4779.05,,34127.0,,,,12956.59
Gintautas JAKIMAVIČIUS,8818.22,,5019.0,,,,16853.78
Algimantas KURLAVIČIUS,12214.07,,50188.09,,,,23376.07
Juozas VAIČIULIS,13289.45,,321480.13,,,,46638.83
Tadas SUDNICKAS,9147.29,,211961.0,,,,17473.11
Alė Viktorija GALEVSKIENĖ,2280.16,,32464.0,,,,8124.64
Vytautas VENCKŪNAS,14009.0,,146572.0,,,,26082.0
Ričardas GRAINYS,3673.57,,10000.0,,,,7799.92
Klemensas PAULIUS,2653.0,,93700.0,,,,15681.0
Gražutė KUNEIKIENĖ,15604.0,,318020.0,,,,32951.0
Saulius ČIUPLYS,3204.45,,73878.0,,,,6876.3
Antanas LAGUNAVIČIUS,872.28,,176726.0,,,,13727.72
Laimutė STANIENĖ,2024.0,,18781.0,,,,5176.0
Rimvydas ŽIEMYS,8483.87,,72440.0,,,,10968.23
Algirdas VRUBLIAUSKAS,6995.0,,136971.0,,,,12955.0
Rasa ČIRIENĖ,1127.32,,60000.0,,,,3492.22
Antanas LEVICKAS,7578.53,,80198.0,,,,15601.27
Stasys GASILIAUSKAS,4319.0,,40119.0,,,,9052.0
Jonas SVEČIULIS,3205.0,,143859.0,,,,13875.0
Juozas ŠILANSKAS,4601.45,,232452.0,,,,26603.1
Remigijus KARTANAS,9116.12,,24325.0,,,,17663.51
Evaldas JANKAUSKAS,2534.88,,10000.0,,,,5497.2
Birutė KAŽEMĖKAITĖ,4300.14,,56300.0,,,,14382.89
Petras PAVILONIS,10975.99,,139040.0,,,,20886.43
Rimtas BALTUŠIS,2953.06,,2000.0,,,,10433.67
Algirdas Juozas RAKLEVIČIUS,13559.82,,166062.0,,,,36377.0
Ričardas Visvaldas POCIUS,5202.69,,278000.0,,,,13103.36
Valentinas MARKEVIČIUS,7766.68,,21968.0,,,,20963.87
Alma VALEVIČIŪTĖ,1667.61,,0.0,,,,4577.84
Rimantas DIDŽGALVIS,3445.31,,54805.68,,,,7305.45
Alfredas JONUŠKA,6942.52,,117431.0,,,,12585.0
Algimantas Ambraziejus LAURUTIS,2539.0,,68920.0,,,,5692.0
Birutė ALKINAITĖ,5297.81,,51495.0,,,,11935.22
Petras Pranas GESTAUTAS,2925.0,,59586.0,,,,7222.0
Gintaras BUTKEVIČIUS,1287.0,,85135.0,,,,7599.0
Valerija ŽALIENĖ,5413.0,,49178.0,,,,16429.0
Aloyzas KUODIS,5941.0,,258122.0,,,,12281.0
Elvyra Valerija LAPUKIENĖ,3123.46,,32190.0,,,,9412.52
Vincas JASIUKEVIČIUS,2207.0,,46754.0,,,,17229.0
Alvydas ANDRĖNAS,4048.76,,75092.0,,,,8423.76
Vytautas ČEREŠKA,0.0,,291.0,,,,0.0
Rimundas DOMARKAS,8713.56,,9316.0,,,,16704.44
Arūnas BARBŠYS,12816.76,,56086.0,,,,24023.26
Rimantas VENSAS,5793.0,,83038.0,,,,13026.0
Audrius SKAISTYS,6380.28,,12000.0,,,,12519.72
Daiva BROGIENĖ,9877.18,,82670.0,,,,20020.3
Aloyzas Rimgaudas PRANCKŪNAS,4166.38,,122574.0,,,,12048.32
Kęstutis ŠTARAS,5728.23,,97479.0,,,,11360.52
Kęstutis JAKELIS,6546.24,,107713.0,,,,21711.76
Vladas DAMULEVIČIUS,62.0,,125711.0,,,,30598.0
Saulius KAUŠINIS,7072.2,,150226.0,,,,18206.12
Julius DAUTARTAS,2822.93,,366621.0,,,,52454.23
Kornelijus PLATELIS,13517.0,,244660.0,,,,25207.0
Algirdas BLAŽYS,648.27,,47558.0,,,,6660.67
Šarūnas LAUŽIKAS,8664.0,,316879.0,,,,17595.84
Alfonsas ANDRIUŠKEVIČIUS,8869.32,,104119.0,,,,29545.51
Edmundas PUPINIS,5354.0,,78000.0,,,,10695.0
Ričardas MALKEVIČIUS,12341.04,,244879.0,,,,23662.32
Vigimantas KISIELIUS,9700.95,,703627.0,,,,18547.8
Ona VOVERIENĖ,4747.38,,62746.0,,,,9618.52
Arūnas EIGIRDAS,8510.99,,142478.0,,,,53557.07
Vytas MILIAUSKAS,7452.23,,193200.0,,,,15305.81
Henrikas TAMULIS,22224.0,,975536.0,,,,47323.0
Ona SUNCOVIENĖ,6233.4,,133228.0,,,,24830.6
Valerijonas SENVAITIS,5501.59,,13711.92,,,,14576.07
Sigitas SLAVICKAS,8869.32,,99770.0,,,,23398.68
Žibartas Juozas JACKŪNAS,8682.43,,135094.0,,,,23297.53
Rolandas RASTAUSKAS,7167.0,,165482.0,,,,14660.0
Algirdas PETRUSEVIČIUS,6546.24,,147920.0,,,,30173.76
Alis VIDŪNAS,13427.21,,183518.0,,,,31098.22
Sigitas ČIRBA,8301.72,,21118.0,,,,26877.28
Stasys MIKELIS,4999.94,,592341.0,,,,10370.67
Vytautas Aleksandras CINAUSKAS,6546.24,,75672.0,,,,28636.08
Auksutė SKOKAUSKIENĖ,1.98,,52560.0,,,,1378.02
Saulius KUBILIŪNAS,6546.24,,7716.0,,,,19268.76
Vladimiras LAUČIUS,3658.68,,3500.0,,,,7681.32
Dainius ŽALIMAS,10496.4,,12000.0,,,,21658.84
Andrius KUPČINSKAS,2304.19,,4447.2,,,,5686.45
Antanas RAČAS,6546.24,,10000.0,,,,19268.76
Simas Ramutis PETRIKIS,8940.1,,345878.0,,,,24350.9
Ramūnas GARBARAVIČIUS,16349.84,,2296248.0,,,,29939.62
Emanuelis ZINGERIS,8869.32,,35000.0,,,,23398.68
Povilas MALAKAUSKAS,11477.25,,105783.0,,,,24084.31
Antanas Napoleonas STASIŠKIS,8869.32,,149841.0,,,,29479.08
Povilas JAKUČIONIS,7235.98,,200432.0,,,,22581.92
Vytautas LANDSBERGIS,14186.6,,275176.0,,,,193386.88
Scholestika KATAVIČIENĖ,0.0,,111203.0,,,,0.0
Sigutė KAIRIENĖ,2080.56,,0.0,,,,4879.58
Antanas BOGUŽAS,10484.39,,89045.0,,,,20408.56
Gediminas BURBA,3493.73,,28000.0,,,,7392.68
Irma ARDAVIČIENĖ,794.96,,29045.0,,,,4340.1
Rolandas ŽVIRONAS,508.0,,56200.0,,,,2082.0
Darius ULICKAS,2686.68,,112460.0,,,,5953.32
Olegas TURENKO,1946.28,,133620.0,,,,5373.42
Jonas Romualdas BARAUSKAS,1272.08,,63060.0,,,,3982.3
Virmantas PIPINĖ,4196.28,,148165.0,,,,9803.72
Rimantas KALIBATAS,5372.7,,302200.0,,,,10730.09
Pranciškus VANAGAS,3260.06,,27862.0,,,,7672.85
Vaclovas JANKEVIČIUS,0.0,,48.7,,,,2230.3
Romas ŠUKEVIČIUS,3313.53,,48657.0,,,,8170.38
Dalė JASINSKIENĖ,0.0,,43000.0,,,,0.0
Rolandas KRIPAITIS,6156.0,,221537.0,,,,28159.0
Vida ŠVEIKAUSKIENĖ,3222.0,,27400.0,,,,6427.0
Povilas MIKALAJŪNAS,5394.59,,197184.0,,,,162219.45
Kim PETROV,326.0,,230893.0,,,,4380.0
Jūratė MURNIKIENĖ,1186.63,,139565.0,,,,157341.62
Vitas JANKAUSKAS,33838.32,,531268.0,,,,80668.0
Darius KAMINSKAS,3922.31,,37179.0,,,,8153.25
Vidas BALAKAUSKAS,665.79,,60733.0,,,,2407.71
Laimutis URBANAVIČIUS,173.3,,27666.0,,,,15666.71
Zigmundas ROMANOVSKIS,948.0,,375900.0,,,,2946.0
Lilija VASILIAUSKIENĖ,0.0,,173958.0,,,,0.0
Leonardas MICHELBERTAS,534.0,,102340.0,,,,1754.0
Antanas BUROKAS,40.68,,136780.0,,,,1249.32
Vidmantas RACIUS,3473.26,,80995.0,,,,7917.9
Diana MAČIUITIENĖ,1297.0,,0.0,,,,3622.0
Pranas TRUKŠNYS,0.0,,112532.0,,,,0.0
Jurgis MIKAILA,1016.1,,203166.0,,,,3153.9
Jonas PETRELIS,16980.0,,317386.0,,,,76688.0
Regina Nijolė SLIŽAUSKIENĖ,3333.96,,112000.0,,,,7590.62
Arvydas KLIMKEVIČIUS,3465.0,,935157.0,,,,10500.0
Gediminas DAVULIS,8883.67,,161137.0,,,,17166.73
Algimantas PUIDOKAS,1904.4,,539249.0,,,,4720.49
Saulius PANAVAS,132.0,,48372.0,,,,1525.0
Romualdas VASILIAUSKAS,0.0,,463254.0,,,,13588.0
Aldona KVINTUFELIENĖ,407.0,,59120.0,,,,1116.0
Viktor ABAŠKIN,3097.0,,163378.0,,,,8130.0
Rimas ŽELVYS,505.0,,673990.0,,,,2075.0
Vytautas PETKEVIČIUS,47.46,,899410.0,,,,1457.54
Edvardas PELECKAS,168.9,,80080.0,,,,973.21
Kęstutis DAMBRAUSKAS,1277.72,,17000.0,,,,3169.41
Rimas ZALIECKAS,8813.26,,147770.0,,,,40301.47
Zita VALIAUSKIENĖ,4050.56,,18621.0,,,,9213.09
Danutė POVELAUSKIENĖ,6218.37,,20000.0,,,,12454.6
Virginijus GŽIMAILA,2280.0,,352123.0,,,,12917.0
Janina LANIAUSKIENĖ,3896.28,,294943.0,,,,8103.72
Ilona Daiva GAJAUSKIENĖ,899.28,,99348.0,,,,2775.72
Algirdas KAUČIKAS,3058.0,,195800.0,,,,6613.4
Algimantas NORVILAS,778.48,,133000.0,,,,2561.0
Rimgaudas KAZĖNAS,0.0,,2000.0,,,,2032.33
Vida JAKIŪNAITĖ,44.27,,70192.0,,,,748.97
Romualdas GRIGAS,15419.92,,254184.0,,,,29905.5
Raminta GECEVIČIENĖ,231.66,,62800.0,,,,1550.34
Rimantas ALIUKONIS,2783.69,,241456.0,,,,6143.0
Ilona STULPINIENĖ,1775.0,,316116.0,,,,23026.0
Saulius ARLAUSKAS,11838.69,,45400.0,,,,42892.91
Ramūnas DARULIS,4110.72,,50000.0,,,,9647.28
Egidijus VAREIKIS,22454.43,,132804.0,,,,49890.15
Alvydas SADECKAS,108330.54,,975503.0,,,,460224.4
Algimantas Valentinas INDRIŪNAS,0.0,,167850.0,,,,5782.44
Jeronimas KRAUJELIS,14962.44,,140658.0,,,,30565.56
Gediminas JAKAVONIS,0.0,,63083.0,,,,0.0
Nijolė STEIBLIENĖ,3884.66,,239429.0,,,,18498.86
Rolandas PAVILIONIS,11569.0,,451827.0,,,,22409.0
Juozas SKESTENIS,8768.6,,91400.0,,,,37239.7
Vytautas RAČKAUSKAS,5805.0,,62266.0,,,,11861.0
Vidmantas PLEČKAITIS,1774.57,,63403.0,,,,6832.52
Ignotas Aloyzas AVIŽIUS,1142.0,,22000.0,,,,3360.0
Birutė SKURDAUSKIENĖ,14.0,,76810.0,,,,80.0
Jaroslavas KUZMICKAS,3372.0,,90674.0,,,,7175.0
Arūnas MATUSEVIČIUS,2178.0,,336882.0,,,,3740.0
Vida DIČIŪNAITĖ,2978.0,,38207.0,,,,6473.0
Kęstutis AKRAMAS,2727.0,,124497.0,,,,6209.0
Vydimantas PUNIS,505.0,,305417.0,,,,2075.0
Pavlius GAIGALAS,2147.0,,245825.0,,,,5016.0
Arūnas GENDROLIUS,4982.0,,85246.0,,,,13254.0
Remigijus AČAS,659.64,,402190.4,,,,3099.95
Mečislovas APUKAS,1043.26,,209139.0,,,,3168.49
Saulius BABIANSKAS,1226.0,,14603.0,,,,4103.0
Jonas LEGAS,4273.66,,47897.0,,,,8777.45
Petras KAŠČIONIS,3549.77,,19650.0,,,,6930.25
Zigmas VASILIAUSKAS,2239.0,,88983.0,,,,5979.0
Vytautas DIČIŪNAS,2424.43,,37210.0,,,,7304.98
Alfonsas VAITIEKŪNAS,4595.0,,458652.0,,,,31651.0
Zenonas ZENKEVIČIUS,5055.98,,36846.0,,,,10436.0
Jurgis Vytautas GRIGALIŪNAS,5158.67,,161925.0,,,,11789.85
Edmundas GRIGALIŪNAS,10000.0,,232440.0,,,,0.0
Vida Judita ŠUKYTĖ,3420.66,,62718.73,,,,7651.6
Adelė ECHODIENĖ,3995.17,,180090.0,,,,8430.9
Alfredas STROPUS,1308.52,,262951.0,,,,4391.48
Sabina KAROSIENĖ,3912.55,,134205.0,,,,8134.83
Vilma KERSNAUSKIENĖ,18377.23,,242813.0,,,,35933.31
Petras BEINORAS,1726.0,,65997.0,,,,4914.0
Arūnas BŪDVYTIS,1304.28,,50000.0,,,,23495.72
Raimundas VALIUKAS,4933.14,,31000.0,,,,9949.35
Alvydas SIPAVIČIUS,4708.0,,102199.0,,,,9653.0
Stasys LISANKA,3410.59,,26880.4,,,,7426.33
Alvydas SĖDŽIUS,1089.0,,112542.0,,,,14362.0
Juozas MERKEVIČIUS,2793.24,,140000.0,,,,7453.45
Petras JURGILAS,6940.0,,148950.0,,,,15375.0
Albertas ŠILGALIS,2586.0,,480002.0,,,,5773.0
Arvydas ŠVIRMICKAS,2216.76,,258758.0,,,,5759.54
Alfonsas KLIMAS,1658.0,,40438.0,,,,3536.74
Rimantas ŠAVELIS,4132.21,,80524.0,,,,9446.23
Dalia ŠTRAUPAITĖ,0.0,,153233.0,,,,0.0
Juozas KNIUKŠTA,1580.38,,178144.0,,,,25369.62
Romas VAINULEVIČIUS,656.28,,879275.0,,,,2043.72
Gintautas PALTANAVIČIUS,2753.0,,27598.0,,,,6266.0
Ričardas OŽALAS,4255.78,,52522.0,,,,9904.52
Valdemar CHOROSTIN,327.0,,8850.0,,,,2334.0
Jonas Motiejus RINKEVIČIUS,956.6,,450425.0,,,,2249.21
Andrius MISIŪNAS,3190.0,,0.0,,,,6981.0
Romas SADAUSKAS,804.29,,5200.0,,,,3325.32
Zdislav TRYK,1025.0,,168900.0,,,,2999.0
Jūratė ŪSIENĖ,7981.0,,0.0,,,,15957.35
Arūnas KAPSEVIČIUS,60.68,,28500.0,,,,1549.32
Zenonas KUZBORSKIS,9083.0,,93466.0,,,,14893.0
Jonas TERTELIS,3870.0,,130909.0,,,,9262.0
Valdas JANKAUSKAS,9665.56,,288959.0,,,,18571.27
Vytautas ZABIELA,5648.19,,383156.0,,,,36549.77
Gintaras STRIAUKAS,12147.78,,325776.0,,,,22700.52
Pranas VILKAS,20539.0,,225431.0,,,,70781.28
Artūras VAZBYS,3658.68,,6700.0,,,,7681.32
Eugenijus MALDEIKIS,65844.11,,198844.0,,,,96811.31
Vladislovas PRAVILONIS,3169.34,,141639.0,,,,7203.72
Vytautas RIMŠA,589.26,,7000.0,,,,2420.74
Rimantas PAKALNIS,0.0,,85150.0,,,,0.0
Ieva MAŽULIENĖ,3633.65,,33924.0,,,,6585.44
Viktoras ČATRAUSKAS,2274.0,,184971.0,,,,13416.0
Antanas BRADŪNAS,0.0,,92695.0,,,,0.0
Alfredas MATIUKAS,58.0,,248631.0,,,,30130.0
Jonas DROMANTAS,14616.0,,386845.0,,,,37850.0
Vaclovas STAPUŠAITIS,4775.0,,17005.0,,,,9865.0
Danielius DRAZDAUSKAS,0.0,,18002.0,,,,0.0
Juozas STEPONAVIČIUS,2200.68,,7886.0,,,,5089.32
Alfredas VOSYLIUS,3087.0,,30740.0,,,,12722.0
Vytautas PAKALNIŠKIS,10464.65,,70000.0,,,,28744.55
Remigijus NAVICKAS,2278.35,,26879.0,,,,5556.27
Antanas VIDŽIŪNAS,6413.77,,47516.0,,,,12579.73
Andrius Algirdas JOCIUS,1703.06,,18645.0,,,,9144.9
Ramutė KUBILIENĖ,7628.0,,69800.0,,,,14738.0
Jonas ŠILEIKIS,478.0,,106419.0,,,,50087.0
Vilimantas Stanislovas VAITAS,38.0,,15880.0,,,,0.0
Edmundas Antanas RINGAITIS,0.0,,50000.0,,,,0.0
Viktoras KEMERAITIS,613.08,,240782.0,,,,2266.92
Antanas ARDZIJAUSKAS,0.0,,35889.0,,,,3501.18
Gedeminas MERKEVIČIUS,764.0,,71400.0,,,,2536.0
Raimondas ČĖSNA,5719.68,,48200.0,,,,11345.32
Rimantas MARKAUSKAS,976.0,,418999.0,,,,2606.0
Elena KIŠONIENĖ,175.0,,102892.0,,,,3211.24
Jonas Laimutis KUZMA,881.0,,98237.0,,,,2358.0
Juozas JUODIŠIUS,4819.05,,184225.0,,,,13771.05
Savinijus KATAUSKAS,9450.0,,1362300.0,,,,58400.0
Rita KIVYTAITĖ,2834.0,,96791.0,,,,6534.0
Virginijus JUOZAPAITIS,4329.02,,177951.0,,,,8860.94
Viktoras PETKUS,0.0,,164000.0,,,,5099.16
Marija MATIULEVIČ,2705.0,,86114.0,,,,5770.0
Anton ŠOSTKO,2189.0,,34474.0,,,,4612.0
Algimant BANIEVIČ,2608.62,,34118.0,,,,6014.29
Danutė RALOVEC,3673.0,,83000.0,,,,6848.67
Vitold TROMBAČIK,3620.0,,52292.0,,,,8015.0
Andrej ŽABELOVIČ,2570.0,,93964.0,,,,5746.0
Teresa PAŠKOVSKA,1505.0,,86823.0,,,,3853.0
Genrik GERULSKIJ,2821.0,,45161.0,,,,6191.0
Michail BORTKEVIČ,2706.0,,16000.0,,,,5988.0
Vaclava BANIUKEVIČ,2398.0,,114535.0,,,,7538.0
Stefan ORŠEVSKI,1897.83,,3900.0,,,,4929.89
Jelena PETRULEVIČ,620.28,,30000.0,,,,3493.95
Leonarda SAPKEVIČ,2668.0,,76012.0,,,,5938.0
Teresa SOLOVJOVA,589.0,,166163.0,,,,2421.0
Ana KOTVICKA,2706.0,,172238.0,,,,5988.0
Michal JANČEVSKI,2841.0,,40352.0,,,,6539.0
Stanislav BOROŠKO,994.0,,52340.0,,,,3081.0
Jan KRASOVSKIJ,2706.0,,119549.0,,,,5988.0
Veslav STARIKOVIČ,2706.0,,133939.0,,,,5988.0
Tadeuš AŠKELIANEC,2816.0,,91735.0,,,,6184.0
Aleksandr ŽAVORONOK,150.0,,0.0,,,,2580.0
Romuald GŽYBOVSKI,2936.99,,62400.0,,,,6698.81
Tadeuš KULAKOVSKI,2761.0,,220165.0,,,,8183.0
Vlodzimiež SIPOVIČ,2590.0,,157500.0,,,,7128.0
Teresa PARAMONOVA,3485.66,,17212.0,,,,7641.68
Jaroslav KRULIKOVSKI,1430.0,,25000.0,,,,2902.93
Tadeuš PETKEVIČ,3277.0,,72106.0,,,,7201.0
