kandidatas,apygarda,nuo_galiojanciu_biuleteniu,balsadezeje,nuo_rinkeju,pastu,apylinke
Valentinas BUKAUSKAS,,"48,38%",112,"48,38%",22,Nevarėnų  (Nr.15) apylinkė  
Vytautas KLEIVA,,"51,62%",115,"51,62%",28,Nevarėnų  (Nr.15) apylinkė  
Valentinas BUKAUSKAS,,"66,67%",72,"66,17%",16,Gedrimų  (Nr.14) apylinkė  
Vytautas KLEIVA,,"33,33%",38,"33,08%",6,Gedrimų  (Nr.14) apylinkė  
Valentinas BUKAUSKAS,,"57,20%",91,"55,56%",44,Buožėnų  (Nr.13) apylinkė  
Vytautas KLEIVA,,"42,80%",76,"41,56%",25,Buožėnų  (Nr.13) apylinkė  
Valentinas BUKAUSKAS,,"56,60%",98,"54,30%",22,Eigirdžių  (Nr.12) apylinkė  
Vytautas KLEIVA,,"43,40%",78,"41,63%",14,Eigirdžių  (Nr.12) apylinkė  
Valentinas BUKAUSKAS,,"58,21%",160,"56,42%",42,Degaičių  (Nr.11) apylinkė  
Vytautas KLEIVA,,"41,79%",118,"40,50%",27,Degaičių  (Nr.11) apylinkė  
Valentinas BUKAUSKAS,,"49,95%",452,"48,13%",36,P.Cvirkos  (Nr.10) apylinkė  
Vytautas KLEIVA,,"50,05%",427,"48,22%",62,P.Cvirkos  (Nr.10) apylinkė  
Valentinas BUKAUSKAS,,"58,09%",290,"56,13%",26,Sedos  (Nr.9) apylinkė  
Vytautas KLEIVA,,"41,91%",205,"40,50%",23,Sedos  (Nr.9) apylinkė  
Valentinas BUKAUSKAS,,"61,67%",316,"59,68%",54,Kęstučio  (Nr.8) apylinkė  
Vytautas KLEIVA,,"38,33%",196,"37,10%",34,Kęstučio  (Nr.8) apylinkė  
Valentinas BUKAUSKAS,,"51,46%",86,"49,53%",20,Kalno  (Nr.7) apylinkė  
Vytautas KLEIVA,,"48,54%",77,"46,73%",23,Kalno  (Nr.7) apylinkė  
Valentinas BUKAUSKAS,,"47,23%",367,"45,87%",33,Šviesos  (Nr.6) apylinkė  
Vytautas KLEIVA,,"52,77%",401,"51,26%",46,Šviesos  (Nr.6) apylinkė  
Valentinas BUKAUSKAS,,"51,49%",372,"49,94%",44,Muziejaus  (Nr.5) apylinkė  
Vytautas KLEIVA,,"48,51%",322,"47,06%",70,Muziejaus  (Nr.5) apylinkė  
Valentinas BUKAUSKAS,,"57,02%",428,"54,45%",92,Žemaitės  (Nr.4) apylinkė  
Vytautas KLEIVA,,"42,98%",338,"41,05%",54,Žemaitės  (Nr.4) apylinkė  
Valentinas BUKAUSKAS,,"53,06%",285,"51,60%",53,Respublikos  (Nr.3) apylinkė  
Vytautas KLEIVA,,"46,94%",254,"45,65%",45,Respublikos  (Nr.3) apylinkė  
Valentinas BUKAUSKAS,,"54,60%",462,"52,66%",42,Masčio  (Nr.2) apylinkė  
Vytautas KLEIVA,,"45,40%",374,"43,78%",45,Masčio  (Nr.2) apylinkė  
Valentinas BUKAUSKAS,,"66,67%",557,"64,50%",39,Lygumų  (Nr.1) apylinkė  
Vytautas KLEIVA,,"33,33%",244,"32,25%",54,Lygumų  (Nr.1) apylinkė  
Alma MONKAUSKAITĖ,,"43,43%",27,"42,16%",16,Vidsodžio  (Nr.40) apylinkė  
Izidorius ŠIMKUS,,"56,57%",32,"54,90%",24,Vidsodžio  (Nr.40) apylinkė  
Alma MONKAUSKAITĖ,,"53,61%",77,"52,98%",12,Verpenos  (Nr.39) apylinkė  
Izidorius ŠIMKUS,,"46,39%",63,"45,83%",14,Verpenos  (Nr.39) apylinkė  
Alma MONKAUSKAITĖ,,"42,96%",48,"42,96%",13,Valpainių  (Nr.38) apylinkė  
Izidorius ŠIMKUS,,"57,04%",68,"57,04%",13,Valpainių  (Nr.38) apylinkė  
Alma MONKAUSKAITĖ,,"55,13%",116,"54,66%",13,Vaiguvos  (Nr.37) apylinkė  
Izidorius ŠIMKUS,,"44,87%",81,"44,49%",24,Vaiguvos  (Nr.37) apylinkė  
Alma MONKAUSKAITĖ,,"51,25%",144,"50,00%",81,Užvenčio  (Nr.36) apylinkė  
Izidorius ŠIMKUS,,"48,75%",163,"47,56%",51,Užvenčio  (Nr.36) apylinkė  
Alma MONKAUSKAITĖ,,"59,05%",248,"57,17%",39,Tytuvėnų  (Nr.35) apylinkė  
Izidorius ŠIMKUS,,"40,95%",170,"39,64%",29,Tytuvėnų  (Nr.35) apylinkė  
Alma MONKAUSKAITĖ,,"59,48%",160,"57,96%",22,Durpyno  (Nr.34) apylinkė  
Izidorius ŠIMKUS,,"40,52%",106,"39,49%",18,Durpyno  (Nr.34) apylinkė  
Alma MONKAUSKAITĖ,,"60,34%",56,"58,33%",14,Šedbarų  (Nr.33) apylinkė  
Izidorius ŠIMKUS,,"39,66%",35,"38,33%",11,Šedbarų  (Nr.33) apylinkė  
Alma MONKAUSKAITĖ,,"56,38%",124,"55,02%",13,Šaukėnų  (Nr.32) apylinkė  
Izidorius ŠIMKUS,,"43,62%",90,"42,57%",16,Šaukėnų  (Nr.32) apylinkė  
Alma MONKAUSKAITĖ,,"45,00%",51,"44,06%",12,Šaltenių  (Nr.31) apylinkė  
Izidorius ŠIMKUS,,"55,00%",69,"53,85%",8,Šaltenių  (Nr.31) apylinkė  
Alma MONKAUSKAITĖ,,"58,20%",67,"57,72%",4,Stulgių  (Nr.30) apylinkė  
Izidorius ŠIMKUS,,"41,80%",40,"41,46%",11,Stulgių  (Nr.30) apylinkė  
Alma MONKAUSKAITĖ,,"54,04%",86,"53,23%",21,Petrališkės  (Nr.29) apylinkė  
Izidorius ŠIMKUS,,"45,96%",82,"45,27%",9,Petrališkės  (Nr.29) apylinkė  
Alma MONKAUSKAITĖ,,"31,76%",15,"30,34%",12,Pavėžupio  (Nr.28) apylinkė  
Izidorius ŠIMKUS,,"68,24%",44,"65,17%",14,Pavėžupio  (Nr.28) apylinkė  
Alma MONKAUSKAITĖ,,"32,38%",50,"31,63%",18,Pavandenės  (Nr.27) apylinkė  
Izidorius ŠIMKUS,,"67,62%",130,"66,05%",12,Pavandenės  (Nr.27) apylinkė  
Alma MONKAUSKAITĖ,,"30,68%",21,"29,67%",6,Pašilės  (Nr.27) apylinkė  
Izidorius ŠIMKUS,,"69,32%",50,"67,03%",11,Pašilės  (Nr.27) apylinkė  
Alma MONKAUSKAITĖ,,"51,85%",51,"50,72%",19,Pašilėnų  (Nr.26) apylinkė  
Izidorius ŠIMKUS,,"48,15%",50,"47,10%",15,Pašilėnų  (Nr.26) apylinkė  
Alma MONKAUSKAITĖ,,"46,75%",35,"43,90%",1,Pašiaušės  (Nr.25) apylinkė  
Izidorius ŠIMKUS,,"53,25%",40,"50,00%",1,Pašiaušės  (Nr.25) apylinkė  
Alma MONKAUSKAITĖ,,"50,46%",74,"50,23%",35,Pakražančio  (Nr.24) apylinkė  
Izidorius ŠIMKUS,,"49,54%",91,"49,31%",16,Pakražančio  (Nr.24) apylinkė  
Alma MONKAUSKAITĖ,,"49,07%",44,"48,18%",9,Pakėvio  (Nr.23) apylinkė  
Izidorius ŠIMKUS,,"50,93%",45,"50,00%",10,Pakėvio  (Nr.23) apylinkė  
Alma MONKAUSKAITĖ,,"57,26%",121,"56,13%",21,Pagryžuvio  (Nr.22) apylinkė  
Izidorius ŠIMKUS,,"42,74%",86,"41,90%",20,Pagryžuvio  (Nr.22) apylinkė  
Alma MONKAUSKAITĖ,,"60,93%",68,"60,13%",24,Mockaičių  (Nr.21) apylinkė  
Izidorius ŠIMKUS,,"39,07%",53,"38,56%",6,Mockaičių  (Nr.21) apylinkė  
Alma MONKAUSKAITĖ,,"45,37%",36,"44,14%",13,Minupių  (Nr.20) apylinkė  
Izidorius ŠIMKUS,,"54,63%",49,"53,15%",10,Minupių  (Nr.20) apylinkė  
Alma MONKAUSKAITĖ,,"41,56%",49,"40,25%",15,Maironių  (Nr.19) apylinkė  
Izidorius ŠIMKUS,,"58,44%",68,"56,60%",22,Maironių  (Nr.19) apylinkė  
Alma MONKAUSKAITĖ,,"42,33%",59,"40,44%",32,Lupikų  (Nr.18) apylinkė  
Izidorius ŠIMKUS,,"57,67%",90,"55,11%",34,Lupikų  (Nr.18) apylinkė  
Alma MONKAUSKAITĖ,,"60,34%",121,"58,36%",57,Liolių  (Nr.17) apylinkė  
Izidorius ŠIMKUS,,"39,66%",87,"38,36%",30,Liolių  (Nr.17) apylinkė  
Alma MONKAUSKAITĖ,,"46,67%",47,"46,67%",9,Laugalio  (Nr.16) apylinkė  
Izidorius ŠIMKUS,,"53,33%",57,"53,33%",7,Laugalio  (Nr.16) apylinkė  
Alma MONKAUSKAITĖ,,"50,51%",118,"49,50%",31,Kukečių  (Nr.15) apylinkė  
Izidorius ŠIMKUS,,"49,49%",107,"48,50%",39,Kukečių  (Nr.15) apylinkė  
Alma MONKAUSKAITĖ,,"53,91%",138,"53,17%",55,Kražių  (Nr.14) apylinkė  
Izidorius ŠIMKUS,,"46,09%",116,"45,45%",49,Kražių  (Nr.14) apylinkė  
Alma MONKAUSKAITĖ,,"38,52%",33,"37,60%",14,Kolainių  (Nr.13) apylinkė  
Izidorius ŠIMKUS,,"61,48%",57,"60,00%",18,Kolainių  (Nr.13) apylinkė  
Alma MONKAUSKAITĖ,,"48,89%",35,"47,83%",9,Kiaunorių  (Nr.12) apylinkė  
Izidorius ŠIMKUS,,"51,11%",37,"50,00%",9,Kiaunorių  (Nr.12) apylinkė  
Alma MONKAUSKAITĖ,,"55,04%",322,"53,76%",93,Kalno  (Nr.11) apylinkė  
Izidorius ŠIMKUS,,"44,96%",261,"43,91%",78,Kalno  (Nr.11) apylinkė  
Alma MONKAUSKAITĖ,,"57,42%",444,"55,78%",125,A.Mackevičiaus  (Nr.10) apylinkė  
Izidorius ŠIMKUS,,"42,58%",341,"41,37%",81,A.Mackevičiaus  (Nr.10) apylinkė  
Alma MONKAUSKAITĖ,,"55,55%",514,"54,21%",97,Centro  (Nr.9) apylinkė  
Izidorius ŠIMKUS,,"44,45%",398,"43,39%",91,Centro  (Nr.9) apylinkė  
Alma MONKAUSKAITĖ,,"53,62%",58,"52,48%",16,Karklėnų  (Nr.8) apylinkė  
Izidorius ŠIMKUS,,"46,38%",49,"45,39%",15,Karklėnų  (Nr.8) apylinkė  
Alma MONKAUSKAITĖ,,"37,71%",43,"37,08%",23,Junkilų  (Nr.7) apylinkė  
Izidorius ŠIMKUS,,"62,29%",86,"61,24%",23,Junkilų  (Nr.7) apylinkė  
Alma MONKAUSKAITĖ,,"59,28%",62,"57,89%",37,Janaučių  (Nr.6) apylinkė  
Izidorius ŠIMKUS,,"40,72%",53,"39,77%",15,Janaučių  (Nr.6) apylinkė  
Alma MONKAUSKAITĖ,,"31,68%",24,"31,37%",8,Gailių  (Nr.4) apylinkė  
Izidorius ŠIMKUS,,"68,32%",54,"67,65%",15,Gailių  (Nr.4) apylinkė  
Alma MONKAUSKAITĖ,,"41,77%",58,"40,99%",8,Dubėnų  (Nr.3) apylinkė  
Izidorius ŠIMKUS,,"58,23%",78,"57,14%",14,Dubėnų  (Nr.3) apylinkė  
Alma MONKAUSKAITĖ,,"55,79%",47,"55,21%",6,Butkiškės  (Nr.2) apylinkė  
Izidorius ŠIMKUS,,"44,21%",38,"43,75%",4,Butkiškės  (Nr.2) apylinkė  
Alma MONKAUSKAITĖ,,"75,94%",98,"74,81%",3,Budraičių  (Nr.1) apylinkė  
Izidorius ŠIMKUS,,"24,06%",28,"23,70%",4,Budraičių  (Nr.1) apylinkė  
Edmundas JONYLA,,"47,40%",252,"45,20%",21,Melioratorių  (Nr.45) apylinkė  
Darius ULICKAS,,"52,60%",275,"50,17%",28,Melioratorių  (Nr.45) apylinkė  
Edmundas JONYLA,,"46,81%",23,"45,36%",21,Gervinės  (Nr.44) apylinkė  
Darius ULICKAS,,"53,19%",40,"51,55%",10,Gervinės  (Nr.44) apylinkė  
Edmundas JONYLA,,"68,85%",68,"66,67%",16,Alėjų  (Nr.43) apylinkė  
Darius ULICKAS,,"31,15%",25,"30,16%",13,Alėjų  (Nr.43) apylinkė  
Edmundas JONYLA,,"56,47%",42,"56,47%",6,Bebirvos  (Nr.42) apylinkė  
Darius ULICKAS,,"43,53%",33,"43,53%",4,Bebirvos  (Nr.42) apylinkė  
Edmundas JONYLA,,"62,43%",92,"59,02%",16,Gabšių  (Nr.41) apylinkė  
Darius ULICKAS,,"37,57%",52,"35,52%",13,Gabšių  (Nr.41) apylinkė  
Edmundas JONYLA,,"68,48%",53,"66,32%",10,Lenkelių  (Nr.40) apylinkė  
Darius ULICKAS,,"31,52%",27,"30,53%",2,Lenkelių  (Nr.40) apylinkė  
Edmundas JONYLA,,"72,92%",184,"70,23%",26,Norgėlų  (Nr.39) apylinkė  
Darius ULICKAS,,"27,08%",75,"26,09%",3,Norgėlų  (Nr.39) apylinkė  
Edmundas JONYLA,,"50,41%",93,"49,59%",29,Gruzdiškės  (Nr.38) apylinkė  
Darius ULICKAS,,"49,59%",105,"48,78%",15,Gruzdiškės  (Nr.38) apylinkė  
Edmundas JONYLA,,"79,39%",150,"79,04%",31,Ramonų  (Nr.37) apylinkė  
Darius ULICKAS,,"20,61%",38,"20,52%",9,Ramonų  (Nr.37) apylinkė  
Edmundas JONYLA,,"59,91%",113,"58,16%",26,Žaiginio  (Nr.36) apylinkė  
Darius ULICKAS,,"40,09%",74,"38,91%",19,Žaiginio  (Nr.36) apylinkė  
Edmundas JONYLA,,"61,57%",112,"59,11%",21,Katauskių  (Nr.35) apylinkė  
Darius ULICKAS,,"38,43%",73,"36,89%",10,Katauskių  (Nr.35) apylinkė  
Edmundas JONYLA,,"59,06%",46,"55,15%",29,Lyduvėnų  (Nr.34) apylinkė  
Darius ULICKAS,,"40,94%",35,"38,24%",17,Lyduvėnų  (Nr.34) apylinkė  
Edmundas JONYLA,,"55,73%",147,"54,35%",28,Šiluvos  (Nr.33) apylinkė  
Darius ULICKAS,,"44,27%",96,"43,17%",43,Šiluvos  (Nr.33) apylinkė  
Edmundas JONYLA,,"48,17%",62,"47,31%",17,Vosiliškio  (Nr.32) apylinkė  
Darius ULICKAS,,"51,83%",73,"50,90%",12,Vosiliškio  (Nr.32) apylinkė  
Edmundas JONYLA,,"63,31%",80,"61,49%",27,Skirmantiškės  (Nr.31) apylinkė  
Darius ULICKAS,,"36,69%",51,"35,63%",11,Skirmantiškės  (Nr.31) apylinkė  
Edmundas JONYLA,,"56,00%",92,"54,78%",34,Kaulakių  (Nr.30) apylinkė  
Darius ULICKAS,,"44,00%",76,"43,04%",23,Kaulakių  (Nr.30) apylinkė  
Edmundas JONYLA,,"50,98%",40,"50,49%",12,Agelaičių  (Nr.29) apylinkė  
Darius ULICKAS,,"49,02%",40,"48,54%",10,Agelaičių  (Nr.29) apylinkė  
Edmundas JONYLA,,"36,00%",70,"35,29%",20,Ilgižių  (Nr.28) apylinkė  
Darius ULICKAS,,"64,00%",131,"62,75%",29,Ilgižių  (Nr.28) apylinkė  
Edmundas JONYLA,,"63,10%",80,"60,92%",26,Berteškių  (Nr.27) apylinkė  
Darius ULICKAS,,"36,90%",47,"35,63%",15,Berteškių  (Nr.27) apylinkė  
Edmundas JONYLA,,"62,45%",101,"59,77%",52,Betygalos  (Nr.26) apylinkė  
Darius ULICKAS,,"37,55%",74,"35,94%",18,Betygalos  (Nr.26) apylinkė  
Edmundas JONYLA,,"80,25%",43,"77,38%",22,Grajauskų  (Nr.25) apylinkė  
Darius ULICKAS,,"19,75%",11,"19,05%",5,Grajauskų  (Nr.25) apylinkė  
Edmundas JONYLA,,"75,68%",57,"75,68%",27,Požėčių  (Nr.24) apylinkė  
Darius ULICKAS,,"24,32%",22,"24,32%",5,Požėčių  (Nr.24) apylinkė  
Edmundas JONYLA,,"46,92%",161,"46,19%",45,Girkalnio  (Nr.23) apylinkė  
Darius ULICKAS,,"53,08%",212,"52,24%",21,Girkalnio  (Nr.23) apylinkė  
Edmundas JONYLA,,"45,89%",79,"45,69%",27,Pramedžiavos  (Nr.22) apylinkė  
Darius ULICKAS,,"54,11%",100,"53,88%",25,Pramedžiavos  (Nr.22) apylinkė  
Edmundas JONYLA,,"46,21%",52,"44,97%",15,Paliepių  (Nr.21) apylinkė  
Darius ULICKAS,,"53,79%",64,"52,35%",14,Paliepių  (Nr.21) apylinkė  
Edmundas JONYLA,,"46,52%",56,"46,28%",31,Milašaičių  (Nr.20) apylinkė  
Darius ULICKAS,,"53,48%",76,"53,19%",24,Milašaičių  (Nr.20) apylinkė  
Edmundas JONYLA,,"63,14%",113,"62,08%",36,Verėduvos  (Nr.19) apylinkė  
Darius ULICKAS,,"36,86%",55,"36,25%",32,Verėduvos  (Nr.19) apylinkė  
Edmundas JONYLA,,"77,98%",119,"74,56%",51,Butkiškės  (Nr.18) apylinkė  
Darius ULICKAS,,"22,02%",40,"21,05%",8,Butkiškės  (Nr.18) apylinkė  
Edmundas JONYLA,,"73,95%",72,"72,73%",16,Dainavos  (Nr.17) apylinkė  
Darius ULICKAS,,"26,05%",26,"25,62%",5,Dainavos  (Nr.17) apylinkė  
Edmundas JONYLA,,"73,50%",173,"71,72%",35,Gėluvos  (Nr.16) apylinkė  
Darius ULICKAS,,"26,50%",65,"25,86%",10,Gėluvos  (Nr.16) apylinkė  
Edmundas JONYLA,,"59,29%",63,"58,04%",20,Šarkių  (Nr.15) apylinkė  
Darius ULICKAS,,"40,71%",40,"39,86%",17,Šarkių  (Nr.15) apylinkė  
Edmundas JONYLA,,"45,95%",230,"44,38%",54,Ariogalos  (Nr.14) apylinkė  
Darius ULICKAS,,"54,05%",280,"52,19%",54,Ariogalos  (Nr.14) apylinkė  
Edmundas JONYLA,,"41,21%",49,"38,86%",19,Kryžkalnio  (Nr.13) apylinkė  
Darius ULICKAS,,"58,79%",77,"55,43%",20,Kryžkalnio  (Nr.13) apylinkė  
Edmundas JONYLA,,"56,82%",192,"54,74%",62,Nemakščių  (Nr.12) apylinkė  
Darius ULICKAS,,"43,18%",160,"41,59%",33,Nemakščių  (Nr.12) apylinkė  
Edmundas JONYLA,,"43,36%",62,"40,83%",36,Pryšmančių  (Nr.11) apylinkė  
Darius ULICKAS,,"56,64%",103,"53,33%",25,Pryšmančių  (Nr.11) apylinkė  
Edmundas JONYLA,,"68,53%",85,"67,12%",13,Paupio  (Nr.10) apylinkė  
Darius ULICKAS,,"31,47%",41,"30,82%",4,Paupio  (Nr.10) apylinkė  
Edmundas JONYLA,,"59,88%",293,"58,00%",95,Viduklės  (Nr.9) apylinkė  
Darius ULICKAS,,"40,12%",218,"38,86%",42,Viduklės  (Nr.9) apylinkė  
Edmundas JONYLA,,"51,18%",80,"50,94%",28,Slabados  (Nr.8) apylinkė  
Darius ULICKAS,,"48,82%",88,"48,58%",15,Slabados  (Nr.8) apylinkė  
Edmundas JONYLA,,"66,51%",135,"65,42%",145,Sujainių  (Nr.7) apylinkė  
Darius ULICKAS,,"33,49%",98,"32,94%",43,Sujainių  (Nr.7) apylinkė  
Edmundas JONYLA,,"59,46%",55,"58,93%",11,Pašaltuonio  (Nr.6) apylinkė  
Darius ULICKAS,,"40,54%",36,"40,18%",9,Pašaltuonio  (Nr.6) apylinkė  
Edmundas JONYLA,,"62,77%",111,"61,70%",34,Kalnujų  (Nr.5) apylinkė  
Darius ULICKAS,,"37,23%",68,"36,60%",18,Kalnujų  (Nr.5) apylinkė  
Edmundas JONYLA,,"60,02%",550,"58,26%",106,Pramonės  (Nr.4) apylinkė  
Darius ULICKAS,,"39,98%",357,"38,81%",80,Pramonės  (Nr.4) apylinkė  
Edmundas JONYLA,,"53,89%",398,"52,22%",73,Centro  (Nr.3) apylinkė  
Darius ULICKAS,,"46,11%",358,"44,68%",45,Centro  (Nr.3) apylinkė  
Edmundas JONYLA,,"61,03%",422,"59,38%",148,Stonų  (Nr.2) apylinkė  
Darius ULICKAS,,"38,97%",307,"37,92%",57,Stonų  (Nr.2) apylinkė  
Edmundas JONYLA,,"62,92%",564,"60,94%",57,Prabaudos  (Nr.1) apylinkė  
Darius ULICKAS,,"37,08%",322,"35,92%",44,Prabaudos  (Nr.1) apylinkė  
Algimantas SALAMAKINAS,,"50,67%",24,"47,50%",14,Žeimių  (Nr.43) apylinkė  
Zita ŽVIKIENĖ,,"49,33%",27,"46,25%",10,Žeimių  (Nr.43) apylinkė  
Algimantas SALAMAKINAS,,"45,22%",54,"43,03%",17,Vėriškių  (Nr.41) apylinkė  
Zita ŽVIKIENĖ,,"54,78%",66,"52,12%",20,Vėriškių  (Nr.41) apylinkė  
Algimantas SALAMAKINAS,,"48,61%",28,"47,95%",7,Vaitiekūnų  (Nr.40) apylinkė  
Zita ŽVIKIENĖ,,"51,39%",29,"50,68%",8,Vaitiekūnų  (Nr.40) apylinkė  
Algimantas SALAMAKINAS,,"53,42%",27,"51,32%",12,Vadaktų  (Nr.39) apylinkė  
Zita ŽVIKIENĖ,,"46,58%",23,"44,74%",11,Vadaktų  (Nr.39) apylinkė  
Algimantas SALAMAKINAS,,"47,29%",48,"46,21%",13,Tyrulių  (Nr.38) apylinkė  
Zita ŽVIKIENĖ,,"52,71%",54,"51,52%",14,Tyrulių  (Nr.38) apylinkė  
Algimantas SALAMAKINAS,,"48,84%",74,"47,30%",31,Šniūraičių  (Nr.37) apylinkė  
Zita ŽVIKIENĖ,,"51,16%",89,"49,55%",21,Šniūraičių  (Nr.37) apylinkė  
Algimantas SALAMAKINAS,,"50,89%",91,"48,72%",23,Šiaulėnų  (Nr.36) apylinkė  
Zita ŽVIKIENĖ,,"49,11%",89,"47,01%",21,Šiaulėnų  (Nr.36) apylinkė  
Algimantas SALAMAKINAS,,"66,18%",207,"64,61%",65,Mokyklos  (Nr.35) apylinkė  
Zita ŽVIKIENĖ,,"33,82%",99,"33,02%",40,Mokyklos  (Nr.35) apylinkė  
Algimantas SALAMAKINAS,,"70,07%",214,"68,04%",67,Šeduvos  (Nr.34) apylinkė  
Zita ŽVIKIENĖ,,"29,93%",92,"29,06%",28,Šeduvos  (Nr.34) apylinkė  
Algimantas SALAMAKINAS,,"68,27%",91,"66,05%",51,Šaukoto  (Nr.33) apylinkė  
Zita ŽVIKIENĖ,,"31,73%",46,"30,70%",20,Šaukoto  (Nr.33) apylinkė  
Algimantas SALAMAKINAS,,"47,25%",55,"46,49%",31,Skėmių  (Nr.32) apylinkė  
Zita ŽVIKIENĖ,,"52,75%",80,"51,89%",16,Skėmių  (Nr.32) apylinkė  
Algimantas SALAMAKINAS,,"51,74%",99,"50,19%",35,Sidabravo  (Nr.31) apylinkė  
Zita ŽVIKIENĖ,,"48,26%",93,"46,82%",32,Sidabravo  (Nr.31) apylinkė  
Algimantas SALAMAKINAS,,"70,34%",129,"67,76%",37,Raudondvario  (Nr.30) apylinkė  
Zita ŽVIKIENĖ,,"29,66%",45,"28,57%",25,Raudondvario  (Nr.30) apylinkė  
Algimantas SALAMAKINAS,,"63,39%",478,"61,83%",76,Lizdeikos  (Nr.29) apylinkė  
Zita ŽVIKIENĖ,,"36,61%",278,"35,71%",42,Lizdeikos  (Nr.29) apylinkė  
Algimantas SALAMAKINAS,,"66,12%",476,"64,18%",49,Rūmų  (Nr.28) apylinkė  
Zita ŽVIKIENĖ,,"33,88%",238,"32,89%",31,Rūmų  (Nr.28) apylinkė  
Algimantas SALAMAKINAS,,"74,70%",606,"72,20%",85,Kudirkos  (Nr.27) apylinkė  
Zita ŽVIKIENĖ,,"25,30%",197,"24,45%",37,Kudirkos  (Nr.27) apylinkė  
Algimantas SALAMAKINAS,,"64,72%",420,"62,89%",68,Lituanikos  (Nr.26) apylinkė  
Zita ŽVIKIENĖ,,"35,28%",235,"34,28%",31,Lituanikos  (Nr.26) apylinkė  
Algimantas SALAMAKINAS,,"66,75%",504,"65,10%",50,Vaižganto  (Nr.25) apylinkė  
Zita ŽVIKIENĖ,,"33,25%",241,"32,43%",35,Vaižganto  (Nr.25) apylinkė  
Algimantas SALAMAKINAS,,"40,35%",46,"39,43%",23,Polekėlės  (Nr.24) apylinkė  
Zita ŽVIKIENĖ,,"59,65%",68,"58,29%",34,Polekėlės  (Nr.24) apylinkė  
Algimantas SALAMAKINAS,,"56,74%",76,"56,42%",25,Pociūnėlių  (Nr.23) apylinkė  
Zita ŽVIKIENĖ,,"43,26%",50,"43,02%",27,Pociūnėlių  (Nr.23) apylinkė  
Algimantas SALAMAKINAS,,"56,52%",41,"55,32%",37,Pociūnų  (Nr.22) apylinkė  
Zita ŽVIKIENĖ,,"43,48%",26,"42,55%",34,Pociūnų  (Nr.22) apylinkė  
Algimantas SALAMAKINAS,,"59,66%",123,"58,44%",19,Pavartyčių  (Nr.21) apylinkė  
Zita ŽVIKIENĖ,,"40,34%",77,"39,51%",19,Pavartyčių  (Nr.21) apylinkė  
Algimantas SALAMAKINAS,,"62,69%",64,"61,76%",20,Pašušvio  (Nr.20) apylinkė  
Zita ŽVIKIENĖ,,"37,31%",28,"36,76%",22,Pašušvio  (Nr.20) apylinkė  
Algimantas SALAMAKINAS,,"56,63%",32,"52,81%",15,Papušynio  (Nr.19) apylinkė  
Zita ŽVIKIENĖ,,"43,37%",25,"40,45%",11,Papušynio  (Nr.19) apylinkė  
Algimantas SALAMAKINAS,,"42,06%",38,"42,06%",7,Palonų  (Nr.18) apylinkė  
Zita ŽVIKIENĖ,,"57,94%",44,"57,94%",18,Palonų  (Nr.18) apylinkė  
Algimantas SALAMAKINAS,,"51,47%",113,"50,32%",45,Pakiršinio  (Nr.17) apylinkė  
Zita ŽVIKIENĖ,,"48,53%",100,"47,45%",49,Pakiršinio  (Nr.17) apylinkė  
Algimantas SALAMAKINAS,,"56,79%",33,"54,12%",13,Minaičių  (Nr.16) apylinkė  
Zita ŽVIKIENĖ,,"43,21%",24,"41,18%",11,Minaičių  (Nr.16) apylinkė  
Algimantas SALAMAKINAS,,"62,69%",27,"60,00%",15,Miežaičių  (Nr.15) apylinkė  
Zita ŽVIKIENĖ,,"37,31%",17,"35,71%",8,Miežaičių  (Nr.15) apylinkė  
Algimantas SALAMAKINAS,,"49,15%",80,"47,28%",7,Kutiškių  (Nr.14) apylinkė  
Zita ŽVIKIENĖ,,"50,85%",81,"48,91%",9,Kutiškių  (Nr.14) apylinkė  
Algimantas SALAMAKINAS,,"50,00%",72,"48,63%",17,Karčemų  (Nr.13) apylinkė  
Zita ŽVIKIENĖ,,"50,00%",69,"48,63%",20,Karčemų  (Nr.13) apylinkė  
Algimantas SALAMAKINAS,,"46,74%",24,"45,26%",19,Kairėnų  (Nr.12) apylinkė  
Zita ŽVIKIENĖ,,"53,26%",38,"51,58%",11,Kairėnų  (Nr.12) apylinkė  
Algimantas SALAMAKINAS,,"62,26%",110,"59,78%",55,Grinkiškio  (Nr.10) apylinkė  
Zita ŽVIKIENĖ,,"37,74%",65,"36,23%",35,Grinkiškio  (Nr.10) apylinkė  
Algimantas SALAMAKINAS,,"48,05%",31,"48,05%",6,Gražiškių  (Nr.9) apylinkė  
Zita ŽVIKIENĖ,,"51,95%",34,"51,95%",6,Gražiškių  (Nr.9) apylinkė  
Algimantas SALAMAKINAS,,"43,18%",55,"41,53%",21,Gražionių  (Nr.8) apylinkė  
Zita ŽVIKIENĖ,,"56,82%",69,"54,64%",31,Gražionių  (Nr.8) apylinkė  
Algimantas SALAMAKINAS,,"60,74%",51,"57,34%",31,Daugėlaičių  (Nr.7) apylinkė  
Zita ŽVIKIENĖ,,"39,26%",32,"37,06%",21,Daugėlaičių  (Nr.7) apylinkė  
Algimantas SALAMAKINAS,,"50,00%",29,"48,84%",13,Butėnų  (Nr.6) apylinkė  
Zita ŽVIKIENĖ,,"50,00%",27,"48,84%",15,Butėnų  (Nr.6) apylinkė  
