kandidatas,mokesciai,gautos_paskolos,turtas,suteiktos_paskolos,gryni_pinigai,vertybiniai_popieriai,gautos_pajamos
Algirdas    KOPŪSTAS,14346.00,0.0,78923.0,0.0,31689.0,186000.0,56971.90
Kazys    SIVICKIS,29751.00,0.0,210044.0,0.0,171956.0,0.0,116449.70
Virgilijus    POZINGIS,21054.00,40000.0,531098.0,0.0,81500.0,0.0,105441.63
Eduardas    ŠABLINSKAS,15660.00,0.0,61000.0,0.0,73000.0,94000.0,63034.52
Virginija    ŽOŠTAUTIENĖ,36386.00,0.0,103422.0,0.0,278555.0,0.0,141442.98
Raimundas    JAKUTIS,26937.00,0.0,156923.0,0.0,170000.0,25000.0,136937.77
Leonas    APŠEGA,10312.00,0.0,81660.0,0.0,146116.0,0.0,74056.74
Zenonas    BUIVYDAS,15341.00,1340000.0,871860.0,204151.0,112153.0,624100.0,199170.59
Elena    MIRINAVIČIENĖ,16837.00,0.0,33004.0,0.0,13505.0,0.0,66718.12
Erik    POČOBUT,17780.00,9750.0,231000.0,0.0,137566.0,0.0,69690.56
Aleksandras    ZELTINIS,17650.00,0.0,201627.0,0.0,252969.0,0.0,72301.59
Jonas    JARUTIS,17193.00,73069.0,44900.0,0.0,50491.0,0.0,69954.61
Danguolė    TAUTVYDIENĖ,0.00,0.0,208500.0,0.0,70000.0,0.0,2076.44
Rimantas    KUMPIS,10942.00,182104.0,24370.0,20000.0,82762.0,22802.0,46448.01
Zita    SOROKIENĖ,13301.00,60508.0,99215.0,0.0,92519.0,0.0,82397.00
Benius    RŪTELIONIS,9956.00,0.0,69937.0,0.0,11519.0,0.0,40712.32
Bronislovas    LIUTKUS,14480.00,0.0,227991.0,0.0,43029.0,6617.0,57468.34
Nijolė    ŠATIENĖ,9197.00,0.0,81109.0,0.0,22696.0,0.0,72501.19
Antanas    BAURA,14803.00,8393.0,166200.0,0.0,13260.0,11612.0,58907.15
Bronis    ROPĖ,16296.00,77288.0,191062.0,0.0,62584.0,17082.0,76838.48
Antanas    BUČINSKAS,17207.00,0.0,1741800.0,0.0,173207.0,45573.0,68102.24
Vitalė    VINICKIENĖ,13321.00,0.0,511533.0,0.0,189026.0,20000.0,65936.23
Juozas    BERTAŠIUS,15719.00,0.0,100796.0,0.0,273062.0,300.0,725383.88
Virginijus    VENSKUTONIS,13616.00,0.0,250000.0,0.0,80000.0,0.0,55311.53
Regina    KVARACIEJIENĖ,88450.00,0.0,3394000.0,0.0,43269.0,11177545.0,524528.56
Gediminas    RADZEVIČIUS,30795.00,0.0,0.0,0.0,156000.0,5263.0,118504.76
Arūnas    RIMKUS,12243.00,15774.0,3500.0,0.0,0.0,0.0,49184.68
Liutauras    LABANAUSKAS,20352.00,176325.0,0.0,0.0,335236.0,168262.0,82794.61
Antanas    SEDEREVIČIUS,38727.00,0.0,497950.0,0.0,107973.0,56275.0,174670.19
Gediminas    JAKAVONIS,15363.00,10000.0,191660.0,0.0,242000.0,17600.0,110738.00
Konstantas    RAMELIS,30635.00,0.0,180065.0,0.0,319186.0,99135.0,125542.17
Vida Vaiva    MAINELYTĖ,3856.00,0.0,600000.0,0.0,10000.0,0.0,29552.20
Jonas    SVIDERSKIS,14276.00,0.0,318191.0,0.0,91286.0,2849.0,56715.37
Vytautas    KAMINSKAS,41229.00,17969.0,74000.0,0.0,47079.0,0.0,158534.53
Virginijus    DOMARKAS,18995.00,287986.0,65136.0,0.0,73739.0,0.0,74382.00
Skirmantas    PABEDINSKAS,14054.00,0.0,6000.0,0.0,175000.0,0.0,55892.09
Artūras    SKARDŽIUS,15270.00,0.0,434540.0,605000.0,131861.0,53500.0,70938.29
Alfredas    PEKELIŪNAS,90173.00,2341834.0,347508.0,170000.0,476117.0,3176671.0,573286.00
Leokadija    POČIKOVSKA,15885.00,0.0,341500.0,0.0,20000.0,2240.0,62921.60
Rima    BAŠKIENĖ,15298.00,0.0,72079.0,0.0,39873.0,0.0,60691.20
Laima    MOGENIENĖ,13834.00,0.0,109487.0,0.0,240000.0,0.0,55269.68
Vidmantas    KANOPA,34346.00,0.0,456097.0,0.0,56588.0,0.0,223424.91
Jurgis    JURGELIS,17448.00,3000.0,244859.0,0.0,22978.0,0.0,68317.00
Gema    UMBRASIENĖ,21911.00,128510.0,77605.0,0.0,19309.0,0.0,85184.93
Aldona    STAPONKIENĖ,14052.00,0.0,457055.0,0.0,526389.0,206574.0,434937.09
Vytas    NAVICKAS,21702.00,0.0,810654.0,0.0,394749.0,0.0,88542.49
Kazimira Danutė    PRUNSKIENĖ,21891.00,0.0,434917.0,0.0,249986.0,0.0,373034.88
Nelė    TOCIONYTĖ,3027.00,21631.0,85825.0,162000.0,62582.0,0.0,13609.17
Oskaras    GOLAMBIAUSKAS,1772.00,0.0,34000.0,0.0,20000.0,0.0,10013.59
Jolanta    GALAKVOŠČIENĖ,1800.00,3207.0,2000.0,0.0,5000.0,23712.0,9693.36
Rimanta    BURNICKIENĖ,12962.00,108864.0,104670.0,0.0,10000.0,0.0,51942.86
Jolita    VAICKIENĖ,1063.00,50000.0,620000.0,85000.0,240000.0,100.0,7627.97
Edita    BARKAUSKIENĖ,7811.00,0.0,141000.0,0.0,50000.0,0.0,33153.55
Natalja    ISTOMINA,10120.00,309000.0,775000.0,0.0,2000.0,0.0,48673.64
Saulius    BARAUSKIS,8596.00,0.0,255145.0,0.0,56192.0,0.0,38279.28
Eligijus    DARGIS,7344.00,190000.0,297500.0,0.0,45687.0,0.0,31041.39
Tomas    ČIŽAUSKAS,0.00,0.0,22800.0,0.0,125000.0,0.0,40729.46
Remigijus    BUOŽIUS,10892.00,76000.0,310350.0,0.0,2500.0,0.0,44373.20
Eugenijus    PLUČIUS,7481.00,0.0,50500.0,0.0,0.0,2000.0,42474.49
Jolanta Visvalda    BLAŽEVIČIENĖ,5240.00,3533.0,172900.0,0.0,16517.0,0.0,23244.99
Augustinas Algimantas    SENINAS,0.00,0.0,62880.0,0.0,6000.0,0.0,0.00
Giedrius    KAMINSKAS,15831.00,577665.0,684000.0,0.0,5500.0,100000.0,107470.22
Aleksandras    ŠAKYS,4829.00,0.0,29960.0,0.0,28000.0,0.0,29415.48
Emilija    FEDARAVIČIENĖ,13364.00,0.0,150536.0,0.0,20000.0,0.0,53329.65
Romualdas    MATELIS,1973.00,0.0,771000.0,0.0,100000.0,2970.0,11299.03
Vytautas    ŽYMANČIUS,9352.00,22961.0,79300.0,0.0,7000.0,0.0,38172.80
Eugenijus    POVILONIS,48.00,0.0,1118000.0,0.0,70000.0,0.0,3000.00
Jurij    VALIUKEVIČ,41.00,170000.0,350000.0,0.0,50000.0,0.0,3850.00
Gitana    DAILIDAITĖ,8572.00,70000.0,217027.0,0.0,45000.0,10000.0,35590.00
Romas    KALCAS,13794.00,0.0,401500.0,0.0,32000.0,2851.0,55312.97
Vladas    TURČINAVIČIUS,4569.00,0.0,733000.0,0.0,0.0,0.0,24105.04
Irena    ŠULINSKIENĖ,0.00,0.0,0.0,0.0,50000.0,0.0,0.00
Valdas    VILUTIS,0.00,0.0,47000.0,0.0,7000.0,0.0,19200.00
Gintautas    PAŠKAUSKAS,4254.00,0.0,227000.0,0.0,41834.0,0.0,19486.42
Vidmantas    PIMPĖ,4069.00,0.0,158000.0,0.0,3000.0,0.0,19215.93
Olesia    VENSLOVIENĖ,76.00,0.0,3675.0,0.0,0.0,0.0,368.27
Nijolė    PETKUTĖ,6884.00,0.0,253000.0,0.0,32259.0,0.0,29337.23
Zigmas    STANIULIS,173.00,0.0,0.0,0.0,0.0,0.0,1281.63
Domas    ČERNECKAS,11961.00,150994.0,424000.0,0.0,0.0,0.0,49104.77
Saulius    NARŪNAS,1973.00,8155.0,53825.0,0.0,50000.0,10600.0,11640.00
Egidijus Haroldas    PETRUITIS,1069.00,0.0,1300.0,0.0,52694.0,0.0,7800.00
Vytautas    VASILENKO,10004.00,0.0,204000.0,0.0,43700.0,0.0,40891.49
Algirdas    KURCIKEVIČIUS,13051.00,0.0,286584.0,0.0,8261.0,0.0,63027.86
Juras    ANDRIUKAITIS,27003.00,420000.0,1138000.0,0.0,0.0,0.0,111509.33
Gedvydas    CELIEŠIUS,5886.00,0.0,42196.0,0.0,180000.0,0.0,31699.09
Ignas    JONUŠAS,8745.00,0.0,2000.0,0.0,36480.0,52000.0,42019.52
Viačeslavas    VOLOVOJUS,0.00,0.0,400000.0,0.0,0.0,0.0,418.39
Antanas    BIRGIOLAS,89.00,0.0,44000.0,0.0,0.0,0.0,329.04
Antanas    DUMČIUS,3993.00,0.0,193000.0,0.0,20000.0,0.0,16837.47
Vidas    BIČIULAITIS,6501.00,0.0,344000.0,0.0,60000.0,0.0,28110.66
Ramūnas    DOMARKAS,3623.00,0.0,3000.0,0.0,10000.0,0.0,17062.05
Albert    PAŠKEVIČ,9472.00,0.0,220621.0,0.0,0.0,72000.0,39231.30
Jan    TOMAŠEVIČ,25582.00,485000.0,944640.0,0.0,11000.0,0.0,98443.63
Leonas    ANDREJAUSKAS,11082.00,0.0,19086.0,0.0,93000.0,325000.0,45075.14
Sigitas    ČINGA,7349.00,8220.0,2500.0,0.0,26063.0,0.0,31056.05
Kristina    LEMENTAUSKAITĖ,8696.00,51910.0,88000.0,0.0,62027.0,8000.0,36758.43
Gintautas    MIKUČIAUSKAS,14067.00,30010.0,320500.0,0.0,64000.0,15000.0,59422.64
Nina    ŠESTERNIKOVA,863.00,0.0,63338.0,0.0,59000.0,0.0,121077.25
Laima    STANKEVIČIENĖ,1159.00,0.0,65200.0,0.0,90000.0,0.0,5697.92
Aleksandras    RYBAKAS,6399.00,107000.0,439000.0,0.0,40000.0,0.0,27530.97
Arūnas    VISOCKAS,891.00,0.0,0.0,32600.0,0.0,13400.0,7094.73
Gediminas    RUDŽIONIS,3075.00,0.0,446500.0,0.0,0.0,0.0,15016.67
Raimondas    BITINAS,7749.00,0.0,27500.0,0.0,0.0,0.0,34324.96
Žygimantas    ŽALNERAUSKAS,9577.00,228105.0,647000.0,0.0,62949.0,4400.0,41170.62
Kęstutis    TREČIOKAS,20226.00,0.0,60984.0,0.0,36000.0,0.0,80375.79
Antanas    BUKAUSKAS,12369.00,0.0,300000.0,0.0,58747.0,43000.0,52972.77
Silverijus    STATKUS,1589.00,166772.0,226250.0,0.0,362700.0,77200.0,101551.79
Algirdas    NAVICKAS,3775.00,6600.0,146700.0,0.0,25000.0,0.0,21643.22
Motiejus    JAKUBAUSKAS,1339.00,0.0,190621.0,49000.0,30000.0,0.0,8800.00
Algirdas    ŽANDARAS,2531.00,0.0,154409.0,0.0,36976.0,0.0,83771.98
Stasys    DANIUS,992.00,0.0,547400.0,0.0,580000.0,151308.0,403673.56
Solveiga    MAKARENKIENĖ,5899.00,19555.0,51500.0,0.0,6000.0,0.0,25877.22
Vladas    KUKĖNAS,10593.00,24618.0,25000.0,28000.0,0.0,0.0,47401.35
Juozas    ROKAS,848.00,23898.0,123000.0,0.0,13731.0,0.0,14979.47
Tomas    TARULIS,1679.00,95832.0,119500.0,41980.0,0.0,0.0,9638.64
Darius    JURĖNAS,4247.00,0.0,2836.0,0.0,138207.0,0.0,19951.77
Violeta    ANANKIENĖ,2781.00,0.0,55000.0,0.0,15400.0,0.0,14330.64
Kazimieras    ŠIAULYS,7769.00,0.0,632000.0,0.0,10000.0,0.0,33353.27
Gitas    JUŠKEVIČIUS,80.00,10000.0,268800.0,232128.0,182000.0,40.0,40190.77
Rimantas    SAMĖNAS,7806.00,0.0,42934.0,0.0,32073.0,0.0,45712.02
Vytautas    PRIALGAUSKAS,567.00,0.0,0.0,0.0,12000.0,30330.0,7800.00
Vladas    SEDEREVIČIUS,23.00,0.0,197000.0,0.0,28284.0,100.0,55175.67
Petras    BERESNEVIČIUS,62.00,0.0,23304.0,0.0,12500.0,0.0,2522.05
Kęstutis    LUKŠAS,39863.00,0.0,104200.0,0.0,104278.0,220469.0,246265.00
Algirdas    VILIMAS,0.00,1044481.0,450000.0,0.0,44575.0,1830.0,67500.00
Irena    VITKEVIČIENĖ,29780.00,124673.0,474964.0,0.0,87830.0,0.0,114446.65
Raimonda    KAROSAITĖ,118.00,15478.0,176462.0,0.0,0.0,0.0,3258.32
Irena    KALKIENĖ,450.00,0.0,712000.0,0.0,26000.0,0.0,5700.00
Aleksandras    VITKUS,10618.00,0.0,285000.0,0.0,50000.0,0.0,43168.10
Artūras    MAŽRIMAS,61164.00,785798.0,370000.0,50000.0,1083626.0,0.0,359612.69
Kristina    SUDŽIENĖ,86.00,235000.0,350374.0,17000.0,45000.0,10000.0,4038.04
Henrikas    MACKELA,5547.00,0.0,13200.0,0.0,55000.0,0.0,24577.97
Albinas    KLIMAS,1804.00,47459.0,360800.0,0.0,35687.0,181300.0,12202.11
Paulius    PAULIONIS,9176.00,2750.0,0.0,0.0,4200.0,0.0,37818.53
Algimantas    ADOMAITIS,10621.00,0.0,61012.0,0.0,74420.0,0.0,43176.53
Vytautas    NARUŠIS,3862.00,0.0,39790.0,0.0,50000.0,109.0,19066.00
Jonas    DAILYDĖ,0.00,0.0,870000.0,0.0,15976.0,0.0,0.00
Vytas    VAICEKAUSKAS,13787.00,29798.0,67212.0,0.0,136678.0,94018.0,103914.18
Kastytis    VAINAUSKAS,14041.00,130687.0,233125.0,0.0,0.0,0.0,55845.73
Marius    JUKONIS,7590.00,104033.0,105000.0,0.0,25000.0,0.0,32238.63
Anatolij    PARAMONOV,26359.00,0.0,218600.0,0.0,65590.0,412761.0,181956.53
Remigijus    ŽEMAITAITIS,12131.00,80000.0,742000.0,655000.0,15000.0,85000.0,54343.52
Algimantas    LIUBINSKAS,10390.00,0.0,1732000.0,80000.0,635418.0,23516.0,179447.66
Jonas    JUODKA,8240.00,0.0,0.0,0.0,0.0,0.0,34359.17
Edmundas    GRIGALIŪNAS,5755.00,14678.0,33880.0,0.0,20000.0,0.0,26143.22
Sigitas    KANCEVYČIUS,13722.00,0.0,3625.0,0.0,65000.0,7500.0,57673.87
Stanislovas    TOMAS,0.00,0.0,0.0,0.0,0.0,0.0,104309.91
Artūras    RAZBADAUSKAS,49277.00,0.0,140000.0,0.0,204904.0,0.0,356301.50
Vidmantas    JAPERTAS,67082.00,11899.0,816122.0,48960.0,326009.0,1495652.0,1043602.56
Vytautas    GIRNIUS,4091.00,50000.0,150000.0,0.0,0.0,0.0,20850.00
Loreta    KEKIENĖ,6589.00,0.0,36500.0,0.0,17473.0,0.0,28242.99
Algirdas    GUDAITIS,12833.00,0.0,254300.0,0.0,96606.0,0.0,51692.58
Sigutė    MEŠKYTĖ,13895.00,10758.0,77000.0,0.0,3000.0,0.0,55306.69
Janina    ŠIMKUVIENĖ,4932.00,8000.0,67615.0,0.0,0.0,0.0,22104.37
Algimantas    MILEIKA,2948.00,20000.0,0.0,45000.0,4781.0,5800.0,14951.72
Leta    KALINAUSKAITĖ,6347.00,17327.0,150000.0,0.0,0.0,2891.0,27890.57
Janina    SENKIENĖ,9087.00,0.0,210000.0,0.0,217969.0,388558.0,261965.66
Alfredas    ASTIKAS,8011.00,200000.0,863000.0,117555.0,50000.0,0.0,32723.49
Stasys    KARČINSKAS,15416.00,0.0,78400.0,29400.0,24648.0,14800.0,61125.35
Juozas    SKESTENIS,16307.00,89734.0,365000.0,0.0,34150.0,0.0,63916.98
Leonardas    GINEIKA,13907.00,0.0,230873.0,0.0,136148.0,170520.0,54468.19
Romas    JANKAUSKAS,14575.00,150000.0,183533.0,0.0,13900.0,0.0,65263.37
Petras    VEŽBAVIČIUS,12631.00,0.0,140864.0,0.0,0.0,0.0,59539.02
Algimantas    DUMBRAVA,12352.00,0.0,66132.0,0.0,0.0,0.0,49588.19
Andrius    MAZURONIS,24365.00,320000.0,505000.0,0.0,140000.0,10000.0,94404.22
Daiva    MATONIENĖ,14146.00,0.0,69128.0,0.0,26647.0,0.0,58229.37
Kazys    ZULONAS,3019.00,0.0,159385.0,300000.0,283472.0,0.0,12780.94
Česlovas    JEZERSKAS,26947.00,0.0,291890.0,0.0,320000.0,0.0,105771.52
Petras    GRAŽULIS,13132.00,0.0,222000.0,0.0,100000.0,0.0,54936.00
Rimantas    SMETONA,14899.00,0.0,285000.0,0.0,129741.0,0.0,59020.80
Egidijus    KLUMBYS,14612.00,0.0,206311.0,0.0,70000.0,0.0,121383.00
Jonas    RAMONAS,12803.00,203311.0,300.0,0.0,81000.0,0.0,51643.40
Rolandas    JONIKAITIS,11688.00,36000.0,7500.0,0.0,100889.0,232037.0,47128.65
Vytautas    GALVONAS,48884.00,2100000.0,2001022.0,3420000.0,1305329.0,964610.0,448730.25
Almantas    PETKUS,16397.00,112927.0,73000.0,0.0,80000.0,194292.0,64562.51
Vytautas    KAMBLEVIČIUS,42314.00,0.0,619833.0,52000.0,205000.0,0.0,59019.00
Julius    VESELKA,16324.00,0.0,208825.0,0.0,146903.0,90320.0,224069.95
Dailis Alfonsas    BARAKAUSKAS,13542.00,0.0,469840.0,0.0,158000.0,66000.0,53996.73
Ona    VALIUKEVIČIŪTĖ,13066.00,20353.0,7000.0,0.0,45563.0,0.0,116018.16
Egidijus    VILIMAS,11346.00,1841.0,21556.0,0.0,64918.0,0.0,45865.18
Evaldas    LEMENTAUSKAS,21488.00,147181.0,350000.0,0.0,400171.0,0.0,83811.59
Kęstas    KOMSKIS,14892.00,0.0,40180.0,0.0,452000.0,660000.0,58996.29
Remigijus    AČAS,13416.00,46543.0,434627.0,0.0,515000.0,0.0,53833.86
Rimas Antanas    RUČYS,17524.00,0.0,362087.0,0.0,103303.0,84000.0,70201.48
Juozas    IMBRASAS,18261.00,34173.0,61080.0,0.0,242430.0,0.0,246473.67
Valentinas    MAZURONIS,14149.00,0.0,356000.0,0.0,179961.0,0.0,196562.56
Mindaugas    ŠIVICKAS,18346.00,0.0,172000.0,0.0,33008.0,0.0,71790.97
Kęstutis    KASPARAVIČIUS,10743.00,0.0,6207.0,0.0,2000.0,0.0,43600.00
Kristina    BOŽIENĖ,6211.00,0.0,0.0,0.0,7143.0,0.0,26844.09
Ovidijus    KAČIULIS,12814.00,6898.0,154500.0,0.0,5.0,0.0,51490.79
Šarūnas Jonas    TAMULIS,12509.00,275799.0,230962.0,0.0,3000.0,78745.0,52385.39
Živilė    GOCENTĖ,3431.00,0.0,74000.0,0.0,0.0,0.0,16548.72
Pavelas    CHRUSTALIOVAS,960.00,0.0,150000.0,0.0,15001.0,0.0,5476.19
Audronė    VISOCKAITĖ,4797.00,0.0,295000.0,0.0,4000.0,0.0,21605.55
Beata    LABUTYTĖ,5426.00,3000.0,4100.0,0.0,11000.0,0.0,32802.85
Jūratė    VALICKIENĖ,11135.00,3500.0,344000.0,0.0,0.0,0.0,44825.73
Andrius    BŪDA,1730.00,0.0,464000.0,0.0,71000.0,79000.0,40974.43
Virginija    STAŠIENĖ,6494.00,0.0,190098.0,0.0,61394.0,14314.0,27892.79
Saulius    LIEKIS,10505.00,150000.0,4000.0,0.0,15000.0,0.0,43831.69
Žydrūnas    MARCINKEVIČIUS,38989.00,50000.0,165000.0,0.0,197652.0,47300.0,239230.75
Saulius    BOŽYS,0.00,0.0,60137.0,0.0,0.0,0.0,0.00
Modestas    STEBRYS,294.00,75000.0,295000.0,0.0,60000.0,0.0,7797.54
Tomas    MATAITIS,10905.00,0.0,20000.0,0.0,44298.0,0.0,44230.33
Izidorius    ŠIMKUS,7041.00,0.0,601926.0,0.0,72806.0,5000.0,40671.18
Kęstutis    BERNATAVIČIUS,2626.00,50000.0,192500.0,0.0,80000.0,0.0,14671.61
Vygintas    AUKŠTUOLIS,8285.00,40000.0,0.0,0.0,24000.0,0.0,34524.22
Gintautas    REKERTA,15653.00,0.0,21000.0,0.0,67426.0,14725.0,122170.80
Jeronimas    BALČIŪNAS,15657.00,0.0,74293.0,0.0,24724.0,9122.0,61843.10
Vidas    BIČKUS,12047.00,0.0,3000.0,0.0,24580.0,0.0,48457.59
Antanas    SUSLAVIČIUS,10824.00,17383.0,122187.0,0.0,101500.0,2230.0,43927.93
Stasė    ČUPKOVIENĖ,8593.00,0.0,40000.0,0.0,30000.0,1565.0,51705.64
Arvydas    CESIULIS,6022.00,0.0,156800.0,0.0,15000.0,0.0,31134.15
Žydrūnas    LENKAUSKAS,2664.00,0.0,307000.0,0.0,45250.0,0.0,16435.31
Petras    JURGILAS,16597.00,148662.0,117500.0,0.0,50000.0,0.0,65504.48
Marytė    GUREVIČIENĖ,3476.00,0.0,170000.0,0.0,0.0,0.0,23181.65
Žilvinas    ŽUDYS,7535.00,230000.0,430000.0,0.0,0.0,0.0,42916.79
Alfredas    STROPUS,11332.00,0.0,117429.0,0.0,136425.0,1331263.0,46003.68
Viktorija    SEREIKAITĖ,624.00,0.0,0.0,0.0,0.0,0.0,5913.91
Raimundas    KALESNYKAS,31774.00,0.0,94663.0,0.0,50000.0,0.0,135920.63
Auksė    PETRUŠKEVIČIŪTĖ,15752.00,49322.0,205000.0,0.0,69595.0,0.0,67605.84
Rita    JUOZAPAITIENĖ,4455.00,0.0,55000.0,0.0,0.0,0.0,20532.05
Gediminas    KRIŠČIŪNAS,11960.00,24122.0,154900.0,0.0,0.0,0.0,51972.86
Vytautas    DIČIŪNAS,14819.00,0.0,17007.0,0.0,100000.0,0.0,59029.63
Dangiras    MIKASĖNAS,14790.00,0.0,215000.0,0.0,71244.0,0.0,58618.42
Rimantas    ŠAVELIS,14540.00,0.0,112216.0,0.0,68000.0,0.0,58140.66
Virginija    VITKAUSKIENĖ,29492.00,0.0,68876.0,0.0,170464.0,0.0,106371.24
Vidutis    BAREIKIS,9947.00,0.0,402000.0,0.0,7300.0,0.0,39720.39
Vidmantas    ŠIMKUS,20714.00,638743.0,890000.0,166685.0,104347.0,11768.0,80945.72
Nijolė    MAKŠTUTIENĖ,11028.00,0.0,165000.0,0.0,54384.0,0.0,44683.42
Rimantas    PACEVIČIUS,3456.00,0.0,7000.0,0.0,20000.0,65000.0,17023.41
Valerijus    KUZNECOVAS,14005.00,15000.0,210000.0,0.0,17000.0,18550.0,55756.25
Antanas    ČERNECKIS,16400.00,0.0,91900.0,0.0,87000.0,0.0,64581.62
Vytautas    RAČKAUSKAS,15430.00,40000.0,22470.0,0.0,39986.0,198469.0,308216.75
Robertas    PIEČIA,19477.00,226962.0,678327.0,150000.0,153000.0,33000.0,80420.59
Vytautas    STALMOKAS,35233.00,779762.0,2712641.0,2362605.0,2459400.0,223090.0,2634435.00
Gintas    JASIULIONIS,8156.00,200000.0,483000.0,0.0,0.0,0.0,34432.99
Algirdas    PEČIULIS,12056.00,0.0,11724.0,0.0,38707.0,107889.0,72916.41
Vaclovas    VINGRAS,15652.00,0.0,130189.0,490000.0,206980.0,12485.0,72516.59
Vytis    VALATKA,16367.00,0.0,0.0,0.0,75968.0,0.0,71172.86
Arūnas    BURKŠAS,15911.00,3348270.0,2387642.0,0.0,144744.0,129920.0,62853.29
Antanas    MARTUSEVIČIUS,19414.00,254054.0,292499.0,0.0,145843.0,0.0,82786.32
Alfonsas    MACIUKEVIČIUS,4032.00,0.0,61903.0,0.0,14000.0,0.0,17492.84
Rimantas    RADŽIUS,2441.00,218713.0,306000.0,0.0,110000.0,5000.0,26081.23
Kristina    ULEVIČIŪTĖ,6636.00,30000.0,500000.0,0.0,13000.0,0.0,29020.02
Rita    LIDŽIŪTĖ,16830.00,0.0,22605.0,0.0,24828.0,0.0,66174.04
Zenonas    ZENKEVIČIUS,8664.00,1325.0,34459.0,0.0,6000.0,0.0,36313.74
Virginija    ZAZIENĖ,5447.00,0.0,381403.0,0.0,0.0,0.0,24012.36
Aušrinė    DILINSKAITĖ,4054.00,0.0,0.0,0.0,0.0,0.0,19175.88
Vytas    RUKŠĖNAS,7846.00,0.0,102162.0,0.0,2147.0,0.0,32756.11
Artūras    LAKTIONKINAS,12978.00,0.0,0.0,4975.0,10754.0,50000.0,55861.87
Antanas    LUKOŠEVIČIUS,13436.00,0.0,151540.0,0.0,426083.0,180000.0,320478.72
Židrūnas    GARŠVA,23767.00,740000.0,1960250.0,0.0,1020000.0,1254300.0,663149.31
Leonarda    STANČIKIENĖ,6688.00,0.0,16608.0,0.0,68366.0,17920.0,28608.26
Steponas    NAVAJAUSKAS,9806.00,0.0,15003.0,0.0,30372.0,0.0,45046.41
Jaunius    JANONIS,9867.00,29768.0,82768.0,0.0,18893.0,16159.0,40577.09
Robertas    MIKALAUSKIS,18454.00,0.0,350000.0,0.0,90000.0,0.0,77789.65
Gerardas    MALIŠAUSKAS,23187.00,108850.0,263000.0,0.0,125049.0,68400.0,109770.38
Vida    KANAPKIENĖ,8927.00,0.0,344907.0,0.0,0.0,0.0,38266.64
Vaclovas    SAMUOLIS,7130.00,0.0,130000.0,0.0,9376.0,9184.0,30248.11
Juozas    ARMANAVIČIUS,18160.00,280000.0,55146.0,0.0,477148.0,919551.0,99787.12
Alfonsas    AMBRAZAS,21490.00,78596.0,12107.0,0.0,156386.0,494808.0,229676.91
Vitas    KARČIAUSKAS,15888.00,7249.0,94379.0,0.0,38147.0,0.0,62685.02
Benas Renatas    BALTUSIS,8579.00,395670.0,650000.0,0.0,50000.0,10000.0,36000.00
Genovaitė    SINSKIENĖ,88451.00,0.0,4315240.0,0.0,763860.0,55000.0,568136.31
Robertas    STANIONIS,21945.00,179828.0,251344.0,0.0,155000.0,0.0,87012.84
Česlovas    KAMINSKAS,14352.00,0.0,150000.0,0.0,194501.0,3300.0,57434.86
Remigijus    BIELINSKAS,15000.00,121539.0,158912.0,0.0,2768.0,0.0,70277.06
Audronė    EIGMINIENĖ,15184.00,96102.0,138449.0,0.0,35000.0,8291.0,60764.44
Kęstutis    NĖNIUS,87474.00,130000.0,2070712.0,0.0,234700.0,872858.0,514767.34
Vytautas    LAURINAITIS,5258.00,0.0,13000.0,0.0,79000.0,26000.0,23897.09
Kęstutis    ŽIEMYS,490.00,0.0,270746.0,0.0,72000.0,1600.0,29323.68
Indrė    JAKAITYTĖ,7820.00,18454.0,179153.0,0.0,2724.0,0.0,34186.41
Paulius    ULECKAS,10318.00,0.0,191473.0,0.0,0.0,0.0,53266.36
Alvydas    GERVINSKAS,13027.00,40000.0,21922.0,5200.0,78206.0,76286.0,51448.41
Gintaras    GIRŠTAUTAS,16508.00,80000.0,96106.0,0.0,0.0,0.0,64979.99
Saulius    PAUKŠTYS,15830.00,58872.0,40000.0,0.0,10000.0,0.0,104025.81
Rasa    KAVALIAUSKAITĖ,10652.00,0.0,147023.0,0.0,20126.0,0.0,44875.21
Jonas    LIESYS,11152.00,29000.0,27618.0,0.0,37000.0,0.0,45145.05
Alvydas    BANEVIČIUS,93605.00,2771030.0,1251700.0,0.0,94000.0,1600000.0,531071.69
Adelė    MAJAUSKIENĖ,12369.00,0.0,115390.0,0.0,192671.0,6500.0,49970.50
Juozas    ŠARKUS,392.00,0.0,956816.0,10000.0,1027324.0,137381.0,508038.56
Asta    PILYPAITĖ-ZARECKIENĖ,7761.00,0.0,1020000.0,0.0,50000.0,2500.0,51718.17
Vygantas    VAREIKIS,17723.00,0.0,220000.0,6000.0,77090.0,14786.0,116268.60
Gediminas    JEGELEVIČIUS,22025.00,0.0,387500.0,114161.0,270405.0,100200.0,101411.87
Kęstutis    TRAPIKAS,3945.00,344186.0,245134.0,0.0,3000.0,2100.0,18834.96
Kęstutis    BILIUS,1238.00,0.0,81793.0,0.0,0.0,0.0,8190.48
Audra    DAUJOTIENĖ,15995.00,52000.0,27500.0,0.0,70000.0,0.0,175580.20
Juozas    ANTANAITIS,8284.00,0.0,151000.0,0.0,0.0,0.0,42991.35
Kęstutis    SMIRNOVAS,7730.00,385116.0,186114.0,0.0,237120.0,0.0,32472.28
Saulius    BUDINAS,3385.00,0.0,325500.0,215000.0,412000.0,270000.0,18236.88
