kandidatas,mokesciai,gautos_paskolos,turtas,suteiktos_paskolos,gryni_pinigai,vertybiniai_popieriai,gautos_pajamos
NERIJUS    STASIULIS,3674.00,490208.0,228000.0,0.0,22600.0,0.0,66821.86
JULIJA    PLIUTIENĖ,7784.00,0.0,239444.0,0.0,0.0,0.0,57976.67
DANAS    PALUCKAS,0.00,145690.0,29100.0,0.0,34120.0,0.0,21202.79
RAIMUNDAS    PALAITIS,24122.00,300903.0,772062.0,0.0,354909.0,1266160.0,288599.63
PRANAS    NORVILAS,456.00,0.0,2604300.0,22300.0,30000.0,110000.0,8678.82
ERNESTAS    LUČAUSKAS,5523.00,0.0,274000.0,0.0,0.0,0.0,38618.93
DAINA    LINGIENĖ,0.00,0.0,144000.0,0.0,0.0,0.0,0.00
VILMA    KVIETKAUSKIENĖ,0.00,0.0,1087339.0,0.0,0.0,0.0,0.00
GENOVEITA    KRASAUSKIENĖ,8601.00,0.0,7950.0,0.0,88500.0,0.0,58540.83
ARAS    KAIKARIS,7655.00,0.0,2300.0,0.0,0.0,0.0,51036.45
ALA    GUSEVA,0.00,0.0,150100.0,0.0,0.0,0.0,0.00
PAULIUS    VINKLERIS,1337.00,58000.0,335000.0,0.0,36000.0,100.0,11884.34
EGIDIJUS    VAREIKIS,13697.00,273152.0,228000.0,0.0,0.0,0.0,99384.60
TADAS    VALKIŪNAS,5866.00,0.0,3630.0,0.0,31800.0,0.0,45120.41
KĘSTUTIS    VAIŠVILA,6297.00,0.0,0.0,0.0,0.0,0.0,41981.75
FAUSTA    SMOLENSKIENĖ,5434.00,0.0,0.0,0.0,30000.0,0.0,36989.44
VINCAS    LAURUTIS,13980.00,0.0,1139600.0,0.0,25700.0,218940.0,219288.59
EDVARDAS    KUVIKAS,342.00,0.0,196600.0,0.0,37278.0,14598.0,11632.45
DARIUS    KRIŠTAPONIS,13298.00,467781.0,541910.0,0.0,60440.0,145024.0,178610.13
MINDAUGAS    KIESAS,1934.00,0.0,9000.0,0.0,0.0,0.0,17546.42
VAIDA    KAVALIAUSKAITĖ,929.00,0.0,70000.0,0.0,0.0,0.0,17214.69
TOMAS    JAKAVIČIUS,5312.00,0.0,0.0,0.0,34500.0,4900.0,37310.16
ALMA    BAGDONAVIČIENĖ,2227.00,0.0,103000.0,0.0,0.0,0.0,19169.57
VALDAS    VAITIŠKIS,523.00,0.0,100.0,0.0,5000.0,0.0,10458.00
ANDRIUS    ŠEDŽIUS,13995.00,5829677.0,7891899.0,297416.0,86729.0,1006425.0,165974.05
DEIVIDAS    STAPONKUS,12270.00,0.0,228850.0,0.0,89000.0,0.0,83667.33
MINDAUGAS    STAKVILEVIČIUS,0.00,0.0,30468.0,0.0,0.0,0.0,0.00
ARTŪRAS    POVILAITIS,947.00,0.0,485000.0,0.0,130000.0,30000.0,9164.28
TOMAS    PETREIKIS,6531.00,0.0,46300.0,0.0,44000.0,0.0,44400.66
AUDRIUS    ONAITIS,0.00,0.0,14000.0,0.0,0.0,0.0,0.00
ARVYDAS    MOCKUS,3583.00,0.0,1350000.0,0.0,0.0,0.0,32844.23
DAIVA    MATONIENĖ,8889.00,0.0,62828.0,0.0,19144.0,0.0,61901.41
DANGUOLĖ    MARTINKIENĖ,6083.00,0.0,4500.0,0.0,116000.0,0.0,43503.25
EVALDAS    LEMENTAUSKAS,12654.00,68945.0,350000.0,0.0,442229.0,0.0,87798.31
ARKADIJUS    KISELIOVAS,20798.00,0.0,791000.0,0.0,171449.0,341840.0,138650.91
LAIMONTAS    DINIUS,12877.00,0.0,83000.0,0.0,17000.0,12200.0,90750.39
EDMUNDAS    BERNOTAS,0.00,0.0,0.0,0.0,0.0,0.0,1336.90
ARVYDAS    AKSTINAVIČIUS,3903.00,0.0,87823.0,0.0,0.0,2160.0,35220.75
MARIJUS    VELIČKA,4606.00,107000.0,384500.0,0.0,70000.0,0.0,37028.60
VIDMANTAS    ŠIMKUS,5443.00,315709.0,690000.0,205120.0,25677.0,10715.0,49477.92
VYTAUTAS    SLABYS,6807.00,0.0,110784.0,0.0,65000.0,0.0,45378.54
VALERIJUS    SIMULIK,15483.00,26500.0,143278.0,20000.0,70900.0,0.0,105622.85
DALIA    RAMOŠKAITĖ,2086.00,0.0,30000.0,0.0,0.0,0.0,23698.94
AURIMAS    RADKEVIČIUS,2007.00,12000.0,55000.0,0.0,3000.0,0.0,18913.04
KĘSTUTIS    NAVICKAS,11998.00,0.0,226500.0,0.0,28268.0,0.0,178298.98
VALENTINAS    MAZURONIS,14163.00,0.0,480000.0,0.0,65940.0,0.0,94419.50
GINTAUTAS    LUKOŠAITIS,3896.00,121906.0,200000.0,0.0,11593.0,0.0,38942.18
VIOLETA    LINKIENĖ,0.00,0.0,318760.0,0.0,10000.0,0.0,1200.00
AIDAS    GRICIUS,2295.00,3000.0,122500.0,0.0,0.0,0.0,19050.44
VIKTORIJA    ČMILYTĖ,372.00,0.0,176000.0,0.0,472206.0,0.0,152574.00
GENOVAITĖ MIGLĖ    ANDRULIENĖ,4548.00,45000.0,379000.0,150000.0,0.0,100000.0,33593.70
KRISTINA    VAREIKIENĖ,11088.00,11278.0,107266.0,0.0,5000.0,0.0,75123.16
GEMA    UMBRASIENĖ,9528.00,96713.0,76605.0,0.0,18029.0,0.0,68190.66
GINTARAS    SODEIKA,9019.00,347652.0,205000.0,0.0,260000.0,43000.0,80739.73
VAIDAS    REPEČKA,11554.00,379754.0,425000.0,100477.0,0.0,15000.0,85993.40
RAIMUNDAS    POVILONIS,7638.00,4640.0,291000.0,0.0,19248.0,0.0,53321.23
ANTANAS    PAULIUKAS,0.00,0.0,116000.0,0.0,0.0,0.0,8068.00
RIMANTAS    NARKŪNAS,0.00,0.0,185000.0,0.0,28399.0,0.0,28208.60
PETRAS    NARKEVIČIUS,10957.00,0.0,347279.0,0.0,55807.0,6289.0,73049.24
DARIUS    GRIGALIONIS,0.00,191817.0,465000.0,0.0,10000.0,0.0,3437.23
JANINA    GAIDŽIŪNAITĖ,8290.00,0.0,262000.0,0.0,163099.0,10000.0,56673.73
JULIUS    DAUTARTAS,14953.00,6000.0,363688.0,0.0,195227.0,96000.0,100287.19
VYTAUTAS    ČEREŠKA,0.00,0.0,0.0,0.0,0.0,0.0,0.00
VINCAS    BABILIUS,18633.00,0.0,14400.0,0.0,270000.0,1655000.0,135585.94
DIANA    ASTRAUSKIENĖ,1662.00,100000.0,693000.0,0.0,0.0,0.0,17367.92
POVILAS    VADOPOLAS,7409.00,0.0,244300.0,30000.0,65291.0,109638.0,49394.43
POVILAS    URBŠYS,12338.00,25000.0,78458.0,0.0,14611.0,0.0,82253.41
GINTARAS    ŠILEIKIS,4927.00,0.0,61573.0,0.0,254000.0,0.0,38296.86
ARŪNĖ    STIRBLYTĖ,12934.00,123259.0,718000.0,0.0,76978.0,0.0,86224.55
VITALIJUS    SATKEVIČIUS,11166.00,0.0,36684.0,0.0,25000.0,0.0,74595.57
TOMAS    SALIAMONAS,5328.00,0.0,0.0,0.0,0.0,0.0,36022.68
ROLANDAS    RUTĖ,5197.00,0.0,19700.0,0.0,8688.0,0.0,35672.31
ARTŪRAS    RATKUS,0.00,0.0,200000.0,0.0,6086.0,24169.0,5354.00
ALFONSAS    PETRAUSKAS,10677.00,0.0,30600.0,0.0,73217.0,0.0,74165.01
VITAS    MATUZAS,14737.00,0.0,107301.0,0.0,103637.0,0.0,98246.40
TOMAS    GRIGALAITIS,594.00,0.0,137200.0,0.0,35000.0,0.0,17257.50
SIGITAS    ČINGA,15950.00,116485.0,129500.0,0.0,22925.0,0.0,106781.73
IRENA    ČEILITKIENĖ,14351.00,250802.0,712000.0,0.0,0.0,0.0,104809.75
NERIJUS    BUDREIKA,4335.00,210337.0,106000.0,0.0,39229.0,0.0,39130.14
RIMANTAS    TROTA,5135.00,4200.0,210109.0,0.0,62548.0,0.0,45646.22
DOMAS    PETRULIS,0.00,0.0,10000.0,0.0,18000.0,0.0,2684.40
ELIGIJA    NORKIENĖ-PAPLAUSKĖ,5772.00,0.0,27900.0,0.0,12456.0,0.0,40910.03
LAURA    MACKEVIČIENĖ,252.00,0.0,95000.0,0.0,0.0,0.0,11184.83
PETRAS    LUOMANAS,13557.00,0.0,42525.0,0.0,34024.0,0.0,90797.76
MANTAS    LELIUKAS,20706.00,285411.0,222000.0,0.0,87400.0,5000.0,153149.92
TADAS    LABUTIS,12198.00,2400.0,20000.0,230000.0,215000.0,20000.0,85017.19
GEDIMINAS    KAZLAUSKAS,12776.00,625764.0,2334440.0,0.0,261752.0,0.0,102846.83
RITA    JUSIENĖ,0.00,0.0,353167.0,0.0,6000.0,0.0,0.00
DALIA    GRIGALIŪNIENĖ,2781.00,11112.0,17920.0,0.0,6300.0,0.0,23832.11
DALIUS    DIRSĖ,3447.00,0.0,261000.0,0.0,3658.0,0.0,37863.24
ALGIMANTAS    BIRBILAS,6581.00,3800.0,57650.0,0.0,3595.0,600.0,45171.44
JOLITA    BAGOČIŪTĖ,3643.00,0.0,6000.0,0.0,20000.0,0.0,26536.68
ARVYDAS    VIDŽIŪNAS,14295.00,0.0,130717.0,50000.0,150256.0,1000.0,95299.52
GINTARĖ    VALSKIENĖ,5019.00,0.0,29500.0,0.0,0.0,0.0,36523.78
DAIVA    VAIDELIENĖ,2498.00,0.0,0.0,0.0,0.0,0.0,21177.38
GINTAUTAS    STANKEVIČIUS,5392.00,183750.0,253000.0,0.0,10434.0,0.0,40209.63
JONAS    RAMONAS,12587.00,0.0,757450.0,0.0,5300.0,0.0,85712.83
ALBINAS    MITRULEVIČIUS,10588.00,0.0,88452.0,0.0,165960.0,0.0,81126.22
KĘSTUTIS    MAŽEIKA,3418.00,0.0,210000.0,0.0,20000.0,0.0,46598.85
ARŪNAS    LUKOŠEVIČIUS,6798.00,0.0,125100.0,0.0,86000.0,0.0,51139.50
ALVYDAS    KIRKLIAUSKAS,8794.00,0.0,258841.0,0.0,51447.0,11076.0,74230.44
TOMAS    KARUŽAS,5685.00,0.0,0.0,0.0,45909.0,0.0,38590.11
ROLANDAS    JONIKAITIS,30081.00,30000.0,7500.0,0.0,200000.0,232037.0,200538.86
AISTĖ    BAUTRĖNAITĖ,1988.00,0.0,49200.0,0.0,0.0,0.0,17601.88
GEDIMINAS    AKELAITIS,10427.00,0.0,109000.0,0.0,190000.0,0.0,69513.37
ARVYDAS    ŠVIRMICKAS,6289.00,0.0,146758.0,0.0,32000.0,96000.0,41924.26
GINTARAS    ŠURKUS,2280.00,0.0,169332.0,0.0,98000.0,1000.0,19964.44
ALGIMANTA    ŠČIGLINSKIENĖ,1445.00,0.0,0.0,0.0,35000.0,0.0,22862.97
JUOZAS    SKESTENIS,8777.00,45366.0,340000.0,0.0,51103.0,0.0,59889.00
JULIUS    SABATAUSKAS,14679.00,0.0,47296.0,0.0,19087.0,0.0,99020.78
AUKSUTĖ    RAMANAUSKAITĖ-SKOKAUSKIENĖ,12480.00,0.0,480000.0,0.0,156153.0,0.0,83202.69
LINAS    PETRONIS,0.00,0.0,430000.0,0.0,20638.0,0.0,0.00
REMIGIJUS    PELENIS,557.00,0.0,0.0,0.0,0.0,0.0,11130.00
REGINA    MILIAUSKIENĖ,4394.00,0.0,126500.0,0.0,0.0,0.0,34326.56
NIJOLĖ    MAKŠTUTIENĖ,6260.00,0.0,165000.0,0.0,22780.0,0.0,41735.60
JONAS    KUKLYS,3234.00,0.0,0.0,0.0,0.0,0.0,24267.87
ALBINAS    KRUŠINSKAS,17971.00,0.0,232167.0,0.0,154000.0,150000.0,119808.31
STASĖ    KASPARAVIČIENĖ,6983.00,0.0,50000.0,0.0,79254.0,0.0,46550.38
KĘSTUTIS    DAUKŠYS,9888.00,708020.0,399627.0,254000.0,681483.0,136134.0,1053856.50
GINTARAS    ČEKAUSKAS,11589.00,0.0,63854.0,0.0,49445.0,0.0,77984.98
AIVARAS    VASYLIUS,5127.00,160907.0,618297.0,117500.0,17500.0,50000.0,35974.44
ANTANAS    VALYS,8119.00,0.0,167000.0,0.0,91236.0,0.0,54127.37
ANDŽELA    ŠAKINIENĖ,4512.00,0.0,245040.0,0.0,50000.0,0.0,35259.98
DIANA    STANKAITIENĖ,5638.00,403884.0,293630.0,0.0,0.0,0.0,52292.88
EGIDIJUS    SKARBALIUS,3115.00,0.0,44600.0,128822.0,0.0,10000.0,33347.76
LORETA    RUPEIKIENĖ,10653.00,0.0,371107.0,0.0,35750.0,0.0,74186.92
MINDAUGAS    KRENCIUS,12225.00,0.0,121500.0,0.0,28000.0,0.0,81502.41
NIJOLĖ    KATKIENĖ,3851.00,0.0,629700.0,0.0,0.0,0.0,93331.64
ANTANAS    JASAS,4113.00,0.0,367158.0,0.0,2081121.0,4729639.0,1685371.88
PETRAS    GRAŽULIS,14484.00,0.0,0.0,0.0,734.0,0.0,98358.00
AGNĖ    BILOTAITĖ,9720.00,582891.0,769742.0,0.0,50000.0,0.0,86396.40
RENATAS    BERNIKAS,5508.00,54800.0,79500.0,0.0,21405.0,0.0,36900.04
SAULIUS    STANKEVIČIUS,12084.00,200000.0,20206.0,297738.0,230280.0,110000.0,108357.00
ARTŪRAS    SKARDŽIUS,10993.00,0.0,325120.0,415000.0,432360.0,64752.0,74455.22
RAIMONDAS    PLIKŠNYS,0.00,0.0,880400.0,0.0,82000.0,0.0,67637.33
BRONIUS    MARKAUSKAS,9985.00,0.0,349500.0,0.0,121500.0,19000.0,86928.76
EDVINAS    KRUNGOLCAS,85.00,215000.0,250000.0,0.0,0.0,140000.0,4140.37
KĘSTAS    KOMSKIS,13465.00,0.0,114680.0,188530.0,120000.0,977000.0,94010.42
SAULIUS    JUODZEVIČIUS,0.00,0.0,24000.0,0.0,2700.0,0.0,0.00
DONATAS    JANČARAS,0.00,77535.0,0.0,0.0,0.0,0.0,3697.91
ARVYDAS    JAKAS,0.00,1262560.0,1253168.0,28000.0,0.0,67773.0,0.00
JONAS    ZAJANČKAUSKAS,4594.00,0.0,39223.0,0.0,25000.0,0.0,31823.47
KĘSTUTIS    VILNIŠKIS,4007.00,0.0,322805.0,0.0,50000.0,260000.0,36090.00
ARTŪRAS    KILTINAVIČIUS,456.00,184933.0,158787.0,0.0,0.0,0.0,94354.48
VITAS    JAŠKAUSKAS,2395.00,190000.0,892000.0,0.0,20000.0,0.0,135912.84
TERESĖ    JANKAUSKIENĖ,7732.00,90000.0,837374.0,0.0,84870.0,465020.0,54828.81
JONAS    GUDAUSKAS,7472.00,6584.0,3500.0,0.0,12060.0,0.0,56440.86
ALBINAS    EŽERSKIS,7900.00,0.0,32879.0,0.0,15000.0,41784.0,66822.97
EUGENIJUS    DEGUTIS,0.00,0.0,11100.0,0.0,167000.0,0.0,0.00
ANTANAS    ČEBATARIŪNAS,0.00,24000.0,210000.0,0.0,12000.0,0.0,86141.00
DANUTĖ    BUDREIKAITĖ,7970.00,0.0,1294874.0,0.0,1982011.0,292788.0,58099.62
MAGDELENA    AUŠKALNIENĖ,0.00,0.0,18400.0,0.0,0.0,0.0,0.00
RIMANTAS    ŽILIONIS,7577.00,121000.0,279200.0,35000.0,17000.0,0.0,51264.01
LARISA    VALAITIENĖ,2234.00,0.0,0.0,0.0,17738.0,0.0,21136.70
LOLITA    TURAUSKIENĖ,7641.00,0.0,120000.0,0.0,15000.0,0.0,53882.22
ZENONAS    ŽYMANČIUS,0.00,0.0,42800.0,0.0,129000.0,0.0,26154.96
VILIJA    VERTELIENĖ,8487.00,26133.0,190000.0,0.0,265000.0,0.0,207465.63
VAIVA    ŽUKIENĖ,22803.00,105203.0,423683.0,0.0,119198.0,12600.0,154013.09
STEPONAS    VAIČIKAUSKAS,1062.00,1147661.0,2380505.0,656285.0,388570.0,1177590.0,15971.18
VIDMANTAS    ŽEMAITIS,0.00,0.0,150645.0,0.0,25000.0,0.0,0.00
EMANUELIS    ZINGERIS,15688.00,0.0,395000.0,0.0,50000.0,0.0,106743.00
VIDMANTAS    ŽIEMELIS,12345.00,0.0,547334.0,0.0,51864.0,0.0,98442.78
JUOZAS    VASILIAUSKAS,6331.00,0.0,292104.0,0.0,240000.0,0.0,42209.36
VIRGINIJA    VINGRIENĖ,5494.00,0.0,149172.0,0.0,5878.0,0.0,39573.47
VALDAS    VASILIAUSKAS,40469.00,0.0,390018.0,0.0,1085958.0,13727.0,269791.03
JONAS    VALATKA,4750.00,0.0,439515.0,0.0,13614.0,45429.0,32686.49
REMIGIJUS    SABALIAUSKAS,60.00,0.0,0.0,0.0,25000.0,0.0,6039.13
KAZYS    ZULONAS,778.00,0.0,623525.0,0.0,158950.0,0.0,12062.33
NATALJA    VIKTOROVA,5398.00,3300.0,133715.0,0.0,0.0,0.0,37003.05
MINDAUGAS    VALKIŪNAS,6938.00,0.0,473000.0,0.0,20000.0,0.0,46255.10
GINTARAS    TAMOŠIŪNAS,4701.00,130024.0,217000.0,0.0,52563.0,0.0,43232.84
AURELIJA    STANCIKIENĖ,12555.00,465112.0,712000.0,0.0,32391.0,20500.0,96011.70
JURAS    POŽELA,8366.00,0.0,0.0,0.0,67951.0,0.0,57120.23
MARTYNAS    NAGEVIČIUS,55988.00,0.0,685000.0,52000.0,220000.0,238000.0,395052.66
TADEUŠ    LAVRYNOVIČ,5522.00,0.0,200000.0,0.0,60000.0,0.0,36976.47
MINDAUGAS    LAPINSKAS,4364.00,0.0,0.0,18300.0,3761.0,92432.0,55287.95
ANDRIUS    KUBILIUS,19435.00,0.0,460000.0,0.0,2136.0,150000.0,135444.05
INDRĖ    JANKAUSKIENĖ,5513.00,0.0,654056.0,0.0,0.0,0.0,38555.03
VALENTINA    IVANOVA,0.00,0.0,45190.0,0.0,0.0,0.0,3924.29
AURIMAS PAULIUS    GIRČYS,6947.00,20000.0,0.0,0.0,0.0,0.0,46316.17
VYTAUTAS    BENIUŠIS,11756.00,86000.0,284000.0,0.0,20000.0,0.0,85925.52
TOMAS    BAKUČIONIS,3344.00,0.0,92000.0,0.0,6000.0,0.0,25796.37
GINTAUTAS    BABRAVIČIUS,5740.00,0.0,0.0,0.0,0.0,0.0,38867.95
JULIUS    PANKA,2593.00,104942.0,92400.0,0.0,0.0,0.0,23370.33
ARMINAS    MOCKEVIČIUS,2245.00,0.0,0.0,0.0,15872.0,19783.0,21338.17
RIMANTAS    JUREVIČIUS,0.00,230000.0,225000.0,0.0,0.0,0.0,0.00
JONAS    JUODKA,7209.00,0.0,175000.0,0.0,0.0,0.0,49258.32
LIUDVIKAS    JAKIMAVIČIUS,2967.00,0.0,10000.0,0.0,0.0,0.0,20549.71
ŠARŪNAS    GUSTAINIS,22244.00,934679.0,582000.0,450000.0,101120.0,3000.0,185027.33
RAMOJUS    GIRINSKAS,0.00,0.0,38000.0,0.0,8000.0,0.0,1320.00
JULIUS    GIRDVAINIS,7453.00,270000.0,540000.0,0.0,0.0,0.0,53098.79
GEDIMINAS    DALINKEVIČIUS,0.00,0.0,146735.0,0.0,140000.0,82000.0,0.00
ALGIS    ČAPLIKAS,15863.00,9860.0,102890.0,0.0,38295.0,10362.0,107826.78
RENATA    CYTACKA,5547.00,69695.0,65000.0,0.0,50000.0,0.0,40251.81
RAIMONDAS    BENUŠIS,0.00,0.0,180618.0,0.0,0.0,0.0,0.00
VYTENIS POVILAS    ANDRIUKAITIS,16715.00,542530.0,629093.0,515890.0,23917.0,0.0,111434.60
VILIJA    ALEKNAITĖ ABRAMIKIENĖ,14214.00,0.0,292000.0,0.0,24000.0,0.0,95358.00
AUŠRA    ABRAMAVIČIENĖ,7473.00,0.0,493000.0,0.0,3476.0,0.0,50417.27
JOANA    TAMKEVIČIŪTĖ,0.00,0.0,47871.0,0.0,0.0,0.0,0.00
RAIMONDAS    ŠUKYS,17259.00,136935.0,339293.0,0.0,17310.0,0.0,120123.60
ŽILVINAS    ŠILGALIS,11729.00,0.0,1722145.0,10000.0,28070.0,153674.0,84374.05
GŽEGOŽ    SAKSON,6649.00,0.0,236300.0,0.0,24509.0,0.0,46144.04
ARTŪRAS    PAULAUSKAS,2652.00,0.0,173793.0,0.0,66498.0,916062.0,52600.57
ANDRIUS    MULEVIČIUS,178.00,0.0,0.0,0.0,0.0,0.0,2963.96
REGINA    MIKALAUSKIENĖ,0.00,0.0,120000.0,0.0,2000.0,0.0,0.00
DALIA    KUODYTĖ,14114.00,132973.0,519000.0,0.0,0.0,0.0,94093.24
DAINIUS    KREIVYS,6165.00,0.0,483000.0,0.0,95000.0,0.0,42899.04
AUKSĖ    KONTRIMIENĖ,5985.00,290345.0,354000.0,0.0,130000.0,0.0,53798.50
VLADAS    KASPARAVIČIUS,0.00,0.0,492000.0,0.0,0.0,0.0,71960.00
RIMAS    KANČYS,0.00,0.0,0.0,0.0,0.0,0.0,0.00
RŪTA    JACEVIČIENĖ,2648.00,0.0,0.0,0.0,0.0,0.0,24631.78
DAUGARDAS    GRUODIS,0.00,0.0,0.0,0.0,30000.0,0.0,33156.80
DAILIS ALFONSAS    BARAKAUSKAS,14737.00,0.0,404340.0,0.0,176000.0,63000.0,98246.40
TIRKIŠAS    AMANOVAS,144.00,0.0,0.0,0.0,53000.0,0.0,8400.00
ARŪNAS    ŠTARAS,13675.00,206940.0,341000.0,0.0,94537.0,0.0,109530.08
ALGIRDAS    SYSAS,13372.00,0.0,301140.0,20000.0,79394.0,1463.0,93316.10
GEDIMINAS    RUDŽIONIS,5353.00,0.0,544900.0,0.0,0.0,0.0,42884.20
ASTA    NAZAROVIENĖ,0.00,0.0,4958.0,0.0,0.0,0.0,0.00
ZBIGNIEV    MACIEJEVSKI,9593.00,0.0,722350.0,0.0,40000.0,0.0,63950.57
VYTAUTAS ALEKSAS    LAZINKA,0.00,0.0,361550.0,0.0,200000.0,0.0,0.00
LIGITAS    KERNAGIS,12930.00,0.0,4000.0,0.0,130000.0,0.0,86202.26
VYTAUTAS    GRICIUS,591.00,0.0,360000.0,0.0,40000.0,0.0,10165.28
ANDREJUS    GAIDAMAVIČIUS,3273.00,9216.0,0.0,0.0,0.0,0.0,24481.85
REGIMANTAS    ČIUPAILA,11166.00,0.0,76300.0,0.0,25274.0,0.0,74439.56
LIUDAS    BRADAUSKAS,1105.00,0.0,348200.0,0.0,5000.0,0.0,12941.24
LAIMIS    BIKAUSKAS,0.00,0.0,0.0,0.0,0.0,0.0,4758.38
AUDRONIUS    AŽUBALIS,16653.00,0.0,111700.0,0.0,25000.0,0.0,114017.95
JOLITA    ALEKSEJŪNIENĖ,920.00,0.0,3300.0,0.0,0.0,0.0,14411.65
RŪTA    VANAGAITĖ,756.00,0.0,505000.0,0.0,170000.0,0.0,12399.01
EDMUNDAS    VAITEKŪNAS,81498.00,0.0,18200.0,0.0,1083180.0,0.0,546317.19
ARTEMIJ    SITENKOV,0.00,0.0,0.0,0.0,150000.0,2500.0,11104.76
PAULIUS    SAUDARGAS,12283.00,129015.0,210000.0,0.0,5000.0,0.0,86694.55
RIMANTAS    REMEIKA,10874.00,464283.0,298500.0,0.0,240520.0,0.0,79699.99
GEDIMINAS    NAVAITIS,13375.00,0.0,0.0,0.0,103000.0,0.0,89164.41
EMILIS    MIKELĖNAS,0.00,0.0,0.0,0.0,46300.0,0.0,7596.00
VYTAUTAS ANTANAS    MATULEVIČIUS,16419.00,0.0,841582.0,0.0,1343.0,0.0,109459.56
SOFIJA    MATAREVIČ,8444.00,0.0,903118.0,0.0,60000.0,10000.0,56295.15
SVETLANA    MARTINKO,8253.00,46409.0,9000.0,0.0,10000.0,9000.0,55017.46
LINAS    KVEDARAVIČIUS,6920.00,0.0,405000.0,200870.0,97865.0,0.0,51347.34
GEDIMINAS    KIRKILAS,14218.00,9459.0,0.0,0.0,339904.0,0.0,97845.60
ALGIMANTAS    JUOCEVIČIUS,14954.00,0.0,380001.0,0.0,64123.0,0.0,105285.18
RŪTA    JANKAUSKIENĖ,3277.00,0.0,133550.0,0.0,0.0,0.0,56905.34
VALDAS    SKARBALIUS,3352.00,0.0,0.0,0.0,15000.0,0.0,26424.76
ALMANTAS    PETKUS,12658.00,756000.0,43000.0,0.0,40000.0,194292.0,87011.31
MANTAS    PANAVAS,0.00,8644.0,6000.0,0.0,0.0,0.0,146.11
ALVYDAS    MEDALINSKAS,5245.00,30000.0,642426.0,28450.0,15700.0,0.0,36937.03
ANGELINA    LABANAUSKIENĖ,6088.00,0.0,158893.0,0.0,122777.0,0.0,40589.80
VANDA    KRAVČIONOK,9936.00,0.0,206800.0,0.0,0.0,2900.0,69837.00
ALBINA    KAVALIAUSKAITĖ,4800.00,0.0,280000.0,0.0,20000.0,0.0,39797.95
JURGIS    JURKEVIČIUS,12307.00,135458.0,748924.0,0.0,54866.0,0.0,86418.53
AUDRIUS    JASIONIS,1885.00,0.0,190000.0,22000.0,295000.0,10000.0,35681.29
ILONA    GRIGARAVIČIENĖ,4141.00,7335.0,200459.0,0.0,0.0,0.0,31973.94
LAIMAS    DIENINIS,6658.00,258000.0,292500.0,0.0,25000.0,0.0,49095.63
STASYS    BRUNDZA,13175.00,9877839.0,6888286.0,35000.0,3421828.0,101689.0,128387.72
VYTAUTAS    BERNATONIS,1800.00,0.0,1217731.0,0.0,0.0,0.0,20000.00
DANUTĖ    BEKINTIENĖ,14515.00,0.0,602443.0,0.0,23000.0,0.0,96768.00
LINAS    BALSYS,7739.00,0.0,255000.0,0.0,37201.0,0.0,51595.03
VIRGINIJA    APANAVIČIENĖ,4020.00,3540.0,127600.0,0.0,2584.0,0.0,29404.74
RYTIS    ZABIELSKAS,17223.00,0.0,647992.0,0.0,0.0,0.0,118828.27
SIGITAS    VAIŠNORAS,5000.00,0.0,830000.0,343000.0,130000.0,311000.0,28034.46
KAZIMIERAS    UOKA,13490.00,0.0,103100.0,10000.0,185000.0,3000.0,89930.54
ALGIS    STRELČIŪNAS,6422.00,0.0,532544.0,0.0,12190.0,0.0,42810.53
GINTARAS    STEPONAVIČIUS,17442.00,90729.0,383000.0,0.0,50764.0,0.0,120972.63
OKSANA    ROKAŠEVIČ,5434.00,0.0,0.0,0.0,1890.0,15000.0,36487.49
OLEGAS    RATIUKAS,0.00,0.0,186333.0,0.0,0.0,0.0,2458.06
ROMUALDA    POŠEVECKAJA,5742.00,300000.0,177000.0,0.0,50000.0,0.0,38277.32
JONAS    PINSKUS,8914.00,0.0,892300.0,50000.0,1102384.0,0.0,61157.09
SAULIUS    PAUKŠTYS,25.00,38000.0,0.0,0.0,0.0,0.0,11979.30
ANŽELIKA    JANKOVSKAJA,0.00,0.0,220000.0,0.0,0.0,0.0,1200.00
JURGITA    GINTAUTAITĖ,7618.00,0.0,167000.0,0.0,31667.0,0.0,51051.99
ALGIRDAS    GENEVIČIUS,6289.00,400000.0,1262000.0,0.0,10000.0,10000.0,41928.02
VYTAUTAS    BUDNIKAS,7423.00,0.0,111388.0,0.0,35000.0,0.0,49486.58
ROMAS    ADOMAVIČIUS,8531.00,450000.0,35100.0,545702.0,110000.0,131830.0,96873.83
SERGEJ    URSUL,907.00,1029983.0,992216.0,0.0,62476.0,0.0,292906.97
JUZEF    TOMAŠEVIČ-JAKOVIČ,0.00,0.0,0.0,0.0,2296.0,0.0,2765.89
ŠARŪNAS    SKUČAS,3859.00,493000.0,580000.0,24900.0,42000.0,0.0,31458.94
TATJANA    RINKEVIČIENĖ,181.00,320000.0,932000.0,0.0,0.0,0.0,7251.10
ROBERTAS    PRANCKŪNAS,6310.00,0.0,161000.0,0.0,50000.0,0.0,43068.75
ILONA    POPLAVSKAJA,375.00,0.0,11000.0,0.0,10000.0,0.0,8142.93
ALGIRDAS    PALECKIS,0.00,20000.0,615000.0,0.0,6.0,0.0,3975.11
ARTŪRAS    MELIANAS,13794.00,0.0,200000.0,0.0,63392.0,60000.0,100878.00
