kandidatas,apygarda,nuo_galiojanciu_biuleteniu,balsadezeje,nuo_rinkeju,pastu,apylinke
Antanas Račas,Jurbarko (Nr. 62) apygardos,0.6978,102,0.6828,25,Armeniškių (Nr. 18) apylinkė
Stasys Makūnas,Jurbarko (Nr. 62) apygardos,0.3022,49,0.2957,6,Armeniškių (Nr. 18) apylinkė
Antanas Račas,Jurbarko (Nr. 62) apygardos,0.5252,106,0.504,19,Juodaičių (Nr. 17) apylinkė
Stasys Makūnas,Jurbarko (Nr. 62) apygardos,0.4748,102,0.4556,11,Juodaičių (Nr. 17) apylinkė
Antanas Račas,Jurbarko (Nr. 62) apygardos,0.4956,52,0.4444,4,Volungiškės (Nr. 16) apylinkė
Stasys Makūnas,Jurbarko (Nr. 62) apygardos,0.5044,44,0.4524,13,Volungiškės (Nr. 16) apylinkė
Antanas Račas,Jurbarko (Nr. 62) apygardos,0.7083,103,0.7083,16,Paulių (Nr. 15) apylinkė
Stasys Makūnas,Jurbarko (Nr. 62) apygardos,0.2917,25,0.2917,24,Paulių (Nr. 15) apylinkė
Antanas Račas,Jurbarko (Nr. 62) apygardos,0.5872,85,0.5541,43,Šimkaičių (Nr. 14) apylinkė
Stasys Makūnas,Jurbarko (Nr. 62) apygardos,0.4128,73,0.3896,17,Šimkaičių (Nr. 14) apylinkė
Antanas Račas,Jurbarko (Nr. 62) apygardos,0.5745,133,0.532,25,Vadžgirio (Nr. 13) apylinkė
Stasys Makūnas,Jurbarko (Nr. 62) apygardos,0.4255,97,0.3939,20,Vadžgirio (Nr. 13) apylinkė
Antanas Račas,Jurbarko (Nr. 62) apygardos,0.6587,182,0.605,11,Girdžių (Nr. 12) apylinkė
Stasys Makūnas,Jurbarko (Nr. 62) apygardos,0.3413,93,0.3135,7,Girdžių (Nr. 12) apylinkė
Antanas Račas,Jurbarko (Nr. 62) apygardos,0.5828,87,0.5588,8,Pavidaujo (Nr. 11) apylinkė
Stasys Makūnas,Jurbarko (Nr. 62) apygardos,0.4172,55,0.4,13,Pavidaujo (Nr. 11) apylinkė
Antanas Račas,Jurbarko (Nr. 62) apygardos,0.7681,93,0.7465,13,Rutkiškių (Nr. 10) apylinkė
Stasys Makūnas,Jurbarko (Nr. 62) apygardos,0.2319,25,0.2254,7,Rutkiškių (Nr. 10) apylinkė
Antanas Račas,Jurbarko (Nr. 62) apygardos,0.5048,103,0.4795,2,Kartupių (Nr. 9) apylinkė
Stasys Makūnas,Jurbarko (Nr. 62) apygardos,0.4952,94,0.4703,9,Kartupių (Nr. 9) apylinkė
Antanas Račas,Jurbarko (Nr. 62) apygardos,0.5,146,0.4898,22,Lybiškių (Nr. 8) apylinkė
Stasys Makūnas,Jurbarko (Nr. 62) apygardos,0.5,131,0.4898,37,Lybiškių (Nr. 8) apylinkė
Antanas Račas,Jurbarko (Nr. 62) apygardos,0.4895,66,0.4268,4,Pašaltuonio (Nr. 7) apylinkė
Stasys Makūnas,Jurbarko (Nr. 62) apygardos,0.5105,65,0.4451,8,Pašaltuonio (Nr. 7) apylinkė
Antanas Račas,Jurbarko (Nr. 62) apygardos,0.5917,139,0.57,32,Eržvilko (Nr. 6) apylinkė
Stasys Makūnas,Jurbarko (Nr. 62) apygardos,0.4083,88,0.3933,30,Eržvilko (Nr. 6) apylinkė
Antanas Račas,Jurbarko (Nr. 62) apygardos,0.563,98,0.5234,36,Žindaičių (Nr. 5) apylinkė
Stasys Makūnas,Jurbarko (Nr. 62) apygardos,0.437,81,0.4063,23,Žindaičių (Nr. 5) apylinkė
Antanas Račas,Jurbarko (Nr. 62) apygardos,0.7201,176,0.6868,17,Rotulių (Nr. 4) apylinkė
Stasys Makūnas,Jurbarko (Nr. 62) apygardos,0.2799,72,0.2669,3,Rotulių (Nr. 4) apylinkė
Antanas Račas,Jurbarko (Nr. 62) apygardos,0.6285,300,0.5961,35,Jurbarkų (Nr. 3) apylinkė
Stasys Makūnas,Jurbarko (Nr. 62) apygardos,0.3715,175,0.3523,23,Jurbarkų (Nr. 3) apylinkė
Antanas Račas,Jurbarko (Nr. 62) apygardos,0.6569,266,0.6193,48,Smalininkų (Nr. 2) apylinkė
Stasys Makūnas,Jurbarko (Nr. 62) apygardos,0.3431,156,0.3235,8,Smalininkų (Nr. 2) apylinkė
Antanas Račas,Jurbarko (Nr. 62) apygardos,0.538,196,0.5,52,Viešvilės (Nr. 1) apylinkė
Stasys Makūnas,Jurbarko (Nr. 62) apygardos,0.462,174,0.4294,39,Viešvilės (Nr. 1) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.7118,703,0.6922,48,Kalvarijos Vakarinė (Nr. 53) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.2882,276,0.2802,28,Kalvarijos Vakarinė (Nr. 53) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.604,57,0.5389,33,Jurgežerių (Nr. 52) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.396,38,0.3533,21,Jurgežerių (Nr. 52) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.4876,56,0.4758,3,Kampinių (Nr. 51) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.5124,62,0.5,0,Kampinių (Nr. 51) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.7015,94,0.6912,0,Akmenynų (Nr. 50) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.2985,40,0.2941,0,Akmenynų (Nr. 50) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.5442,76,0.5369,4,Tarprubežių (Nr. 49) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.4558,66,0.4497,1,Tarprubežių (Nr. 49) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.5574,67,0.5574,1,Sūsninkų (Nr. 48) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.4426,51,0.4426,3,Sūsninkų (Nr. 48) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.6614,78,0.6412,6,Brukų (Nr. 47) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.3386,43,0.3282,0,Brukų (Nr. 47) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.7704,98,0.7536,6,Brazavo (Nr. 46) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.2296,29,0.2246,2,Brazavo (Nr. 46) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.6,252,0.583,15,Jungėnų (Nr. 45) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.4,171,0.3886,7,Jungėnų (Nr. 45) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.6569,220,0.6382,4,Jusevičių (Nr. 44) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.3431,112,0.3333,5,Jusevičių (Nr. 44) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.5773,107,0.5714,5,Radiškės (Nr. 43) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.4227,79,0.4184,3,Radiškės (Nr. 43) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.4569,88,0.4523,2,Mockų (Nr. 42) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.5431,93,0.5377,14,Mockų (Nr. 42) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.4075,129,0.4029,12,Sangrūdos (Nr. 41) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.5925,180,0.5857,25,Sangrūdos (Nr. 41) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.6421,56,0.6421,5,Liucinavo (Nr. 40) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.3579,32,0.3579,2,Liucinavo (Nr. 40) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.45,40,0.45,5,Kūlokų (Nr. 39) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.55,53,0.55,2,Kūlokų (Nr. 39) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.746,88,0.7344,6,Buktos (Nr. 38) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.254,31,0.25,1,Buktos (Nr. 38) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.6745,338,0.6615,6,Liudvinavo (Nr. 37) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.3255,158,0.3192,8,Liudvinavo (Nr. 37) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.7364,152,0.7105,10,Želsvos (Nr. 36) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.2636,56,0.2544,2,Želsvos (Nr. 36) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.5899,96,0.5707,9,Padovinio (Nr. 35) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.4101,71,0.3967,2,Padovinio (Nr. 35) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.6452,175,0.6406,5,Netičkampio (Nr. 34) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.3548,98,0.3523,1,Netičkampio (Nr. 34) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.546,78,0.5429,17,Salaperaugio (Nr. 33) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.454,77,0.4514,2,Salaperaugio (Nr. 33) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.6864,104,0.6744,12,Liubavo (Nr. 32) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.3136,49,0.3081,4,Liubavo (Nr. 32) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.8023,137,0.7931,1,Igliškėlių (Nr. 31) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.1977,32,0.1954,2,Igliškėlių (Nr. 31) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.6239,273,0.6075,4,Patašinės (Nr. 30) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.3761,165,0.3662,2,Patašinės (Nr. 30) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.6089,218,0.5844,14,Baraginės (Nr. 29) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.3911,137,0.3753,12,Baraginės (Nr. 29) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.6772,125,0.6702,3,Valavičių (Nr. 28) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.3228,59,0.3194,2,Valavičių (Nr. 28) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.6976,161,0.6948,12,Balsupių (Nr. 27) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.3024,60,0.3012,15,Balsupių (Nr. 27) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.6807,193,0.669,1,Meškučių (Nr. 26) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.3193,89,0.3138,2,Meškučių (Nr. 26) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.6149,191,0.6149,7,Šunskų (Nr. 25) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.3851,118,0.3851,6,Šunskų (Nr. 25) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.5906,196,0.5706,6,Mokolų (Nr. 24) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.4094,139,0.3955,1,Mokolų (Nr. 24) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.5636,93,0.5569,0,Smilgių (Nr. 23) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.4364,70,0.4311,2,Smilgių (Nr. 23) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.6102,171,0.5825,9,Antanavo (Nr. 22) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.3898,103,0.3722,12,Antanavo (Nr. 22) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.7034,79,0.6917,4,Gavaltuvos (Nr. 21) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.2966,34,0.2917,1,Gavaltuvos (Nr. 21) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.5879,191,0.5667,13,Sasnavos (Nr. 20) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.4121,132,0.3972,11,Sasnavos (Nr. 20) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.5423,133,0.5382,8,Puskelnių (Nr. 19) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.4577,107,0.4542,12,Puskelnių (Nr. 19) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.6471,95,0.6471,4,Dženčialaukos (Nr. 18) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.3529,49,0.3529,5,Dženčialaukos (Nr. 18) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.5426,97,0.534,5,Plutiškių (Nr. 17) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.4574,86,0.4503,0,Plutiškių (Nr. 17) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.4756,180,0.4556,15,Ąžuolų Būdos (Nr. 16) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.5244,212,0.5023,3,Ąžuolų Būdos (Nr. 16) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.4144,89,0.4089,3,Jūrės (Nr. 15) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.5856,120,0.5778,10,Jūrės (Nr. 15) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.5357,126,0.5253,9,Bagotosios (Nr. 14) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.4643,89,0.4553,28,Bagotosios (Nr. 14) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.6164,41,0.6164,4,Bebruliškių (Nr. 13) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.3836,25,0.3836,3,Bebruliškių (Nr. 13) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.5294,124,0.5228,2,Jūrės (Nr. 12) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.4706,101,0.4647,11,Jūrės (Nr. 12) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.3318,68,0.3202,5,Višakio Rūdos (Nr. 11) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.6682,143,0.6447,4,Višakio Rūdos (Nr. 11) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.2558,22,0.2444,0,Varnupių (Nr. 10) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.7442,62,0.7111,2,Varnupių (Nr. 10) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.5423,70,0.5385,7,Daukšių (Nr. 9) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.4577,57,0.4545,8,Daukšių (Nr. 9) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.5063,77,0.4969,3,Šventragio (Nr. 8) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.4937,76,0.4845,2,Šventragio (Nr. 8) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.6281,293,0.6204,11,Igliaukos (Nr. 7) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.3719,176,0.3673,4,Igliaukos (Nr. 7) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.4093,79,0.3911,0,Liepų (Nr. 4) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.5907,114,0.5644,0,Liepų (Nr. 4) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.5321,275,0.5179,15,Mindaugo (Nr. 3) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.4679,239,0.4554,16,Mindaugo (Nr. 3) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.5403,403,0.5295,19,Pušų (Nr. 2) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.4597,342,0.4504,17,Pušų (Nr. 2) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.5414,246,0.5301,9,Kazlų Rūdos (Nr. 1) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.4586,204,0.4491,12,Kazlų Rūdos (Nr. 1) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.5854,168,0.5692,17,Briedžių (Nr. 37) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.4146,127,0.4031,4,Briedžių (Nr. 37) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.5659,282,0.5515,23,Girėnų (Nr. 36) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.4341,221,0.4231,13,Girėnų (Nr. 36) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.5563,68,0.5448,11,Ritinių (Nr. 35) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.4437,58,0.4345,5,Ritinių (Nr. 35) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.6221,214,0.6065,28,Giedručių (Nr. 34) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.3779,137,0.3684,10,Giedručių (Nr. 34) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.4669,123,0.4482,11,Išdagų (Nr. 33) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.5331,147,0.5117,6,Išdagų (Nr. 33) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.5738,61,0.5426,9,Duobiškių (Nr. 32) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.4262,43,0.4031,9,Duobiškių (Nr. 32) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.524,94,0.5,15,Gotlybiškių (Nr. 31) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.476,90,0.4541,9,Gotlybiškių (Nr. 31) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.6667,247,0.6472,41,Slavikų (Nr. 30) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.3333,140,0.3236,4,Slavikų (Nr. 30) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.6026,152,0.5875,36,Žvirgždaičių (Nr. 29) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.3974,117,0.3875,7,Žvirgždaičių (Nr. 29) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.7045,622,0.6864,74,Pilviškių (Nr. 28) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.2955,277,0.288,15,Pilviškių (Nr. 28) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.4939,159,0.482,2,Sūduvos (Nr. 28) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.5061,162,0.494,3,Sūduvos (Nr. 28) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.6273,82,0.5372,19,Daržininkų (Nr. 28) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.3727,57,0.3191,3,Daržininkų (Nr. 28) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.4621,94,0.4552,28,Keturnaujienos (Nr. 28) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.5379,118,0.5299,24,Keturnaujienos (Nr. 28) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.4786,110,0.4572,13,Veršių (Nr. 27) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.5214,130,0.4981,4,Veršių (Nr. 27) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.6564,200,0.6388,14,Sintautų (Nr. 26) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.3436,97,0.3343,15,Sintautų (Nr. 26) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.6225,151,0.6055,70,Liepalotų (Nr. 25) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.3775,103,0.3671,31,Liepalotų (Nr. 25) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.5295,388,0.5191,61,Lukšių (Nr. 24) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.4705,385,0.4613,14,Lukšių (Nr. 24) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.696,137,0.681,21,Mikytų (Nr. 23) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.304,62,0.2974,7,Mikytų (Nr. 23) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.6169,284,0.6036,22,Lekėčių (Nr. 22) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.3831,180,0.3748,10,Lekėčių (Nr. 22) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.5698,182,0.562,22,Gerdžiūnų (Nr. 21) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.4302,140,0.4242,14,Gerdžiūnų (Nr. 21) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.6198,324,0.6051,33,Kriūkų (Nr. 20) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.3802,204,0.3712,15,Kriūkų (Nr. 20) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.556,256,0.536,27,Sudargo (Nr. 19) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.444,221,0.428,5,Sudargo (Nr. 19) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.8085,93,0.7862,21,Valenčiūnų (Nr. 18) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.1915,24,0.1862,3,Valenčiūnų (Nr. 18) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.5707,103,0.5512,10,Voverių (Nr. 17) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.4293,77,0.4146,8,Voverių (Nr. 17) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.6856,437,0.6691,117,Kidulių (Nr. 16) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.3144,218,0.3068,36,Kidulių (Nr. 16) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.7134,93,0.6871,19,Būdos (Nr. 15) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.2866,41,0.2761,4,Būdos (Nr. 15) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.5579,142,0.5495,41,Jankų (Nr. 14) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.4421,130,0.4354,15,Jankų (Nr. 14) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.572,137,0.5477,18,Paluobių (Nr. 13) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.428,112,0.4099,4,Paluobių (Nr. 13) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.6149,171,0.5964,27,Patašinės (Nr. 12) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.3851,106,0.3735,18,Patašinės (Nr. 12) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.4898,59,0.4832,13,Degutinės (Nr. 11) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.5102,60,0.5034,15,Degutinės (Nr. 11) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.5544,277,0.5439,39,Griškabūdžio (Nr. 10) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.4456,230,0.4372,24,Griškabūdžio (Nr. 10) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.6778,282,0.6606,82,Plokščių (Nr. 9) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.3222,160,0.314,13,Plokščių (Nr. 9) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.6292,703,0.6143,52,Gelgaudiškio (Nr. 8) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.3708,412,0.3621,33,Gelgaudiškio (Nr. 8) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.3746,117,0.3639,10,Panovių (Nr. 7) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.6254,194,0.6074,18,Panovių (Nr. 7) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.4496,90,0.4496,17,Būblelių (Nr. 6) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.5504,97,0.5504,34,Būblelių (Nr. 6) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.5337,90,0.5261,21,Baltrušių (Nr. 5) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.4663,80,0.4597,17,Baltrušių (Nr. 5) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.6477,129,0.6357,42,Barzdų (Nr. 4) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.3523,86,0.3457,7,Barzdų (Nr. 4) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.6352,422,0.6229,29,Aušros (Nr. 3) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.3648,244,0.3577,15,Aušros (Nr. 3) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.5551,473,0.5449,31,Varpo (Nr. 2) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.4449,390,0.4368,14,Varpo (Nr. 2) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.6045,540,0.6019,30,Žiburio (Nr. 1) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.3955,353,0.3939,20,Žiburio (Nr. 1) apylinkė
Vladas Vilimas,Kauno Kėdainių (Nr. 65) apygardos,0.7906,268,0.7507,0,Žemutinių Kaniūkų (Nr. 124) apylinkė
Leonas Milčius,Kauno Kėdainių (Nr. 65) apygardos,0.2094,71,0.1989,0,Žemutinių Kaniūkų (Nr. 124) apylinkė
