nuo_galiojanciu_biuleteniu,apygarda,partija,pastu,apylinkese
0.0321,Šilalės - Šilutės (Nr. 33),Nuosaikiųjų konservatorių sąjunga,61,556
0.0079,Šilalės - Šilutės (Nr. 33),Lietuvių tautininkų sąjunga,16,136
0.0076,Šilalės - Šilutės (Nr. 33),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",12,134
0.0042,Šilalės - Šilutės (Nr. 33),Lietuvos laisvės sąjunga,12,69
0.0038,Šilalės - Šilutės (Nr. 33),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",12,62
0.0025,Šilalės - Šilutės (Nr. 33),"Lietuvos partija ""Socialdemokratija 2000""",2,47
0.0002,Šilalės - Šilutės (Nr. 33),Lietuvos lenkų rinkimų akcija,1,2
0.324,Šilutės - Pagėgių (Nr. 32),A.Brazausko socialdemokratinė koalicija,333,5771
0.2159,Šilutės - Pagėgių (Nr. 32),Naujoji sąjunga (socialliberalai),300,3768
0.1142,Šilutės - Pagėgių (Nr. 32),Lietuvos liberalų sąjunga,127,2024
0.1076,Šilutės - Pagėgių (Nr. 32),Lietuvos valstiečių partija,125,1902
0.0634,Šilutės - Pagėgių (Nr. 32),Tėvynės sąjunga  (Lietuvos konservatoriai),118,1076
0.0531,Šilutės - Pagėgių (Nr. 32),Lietuvos centro sąjunga,77,924
0.0418,Šilutės - Pagėgių (Nr. 32),Krikščionių demokratų sąjunga,64,723
0.0302,Šilutės - Pagėgių (Nr. 32),Lietuvos krikščionių demokratų partija,43,526
0.0218,Šilutės - Pagėgių (Nr. 32),Nuosaikiųjų konservatorių sąjunga,30,380
0.0079,Šilutės - Pagėgių (Nr. 32),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",11,137
0.0066,Šilutės - Pagėgių (Nr. 32),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",5,119
0.0062,Šilutės - Pagėgių (Nr. 32),Lietuvių tautininkų sąjunga,21,96
0.0042,Šilutės - Pagėgių (Nr. 32),Lietuvos laisvės sąjunga,5,74
0.0029,Šilutės - Pagėgių (Nr. 32),"Lietuvos partija ""Socialdemokratija 2000""",8,47
0.0002,Šilutės - Pagėgių (Nr. 32),Lietuvos lenkų rinkimų akcija,-,4
0.2818,Gargždų (Nr. 31),A.Brazausko socialdemokratinė koalicija,264,4800
0.1928,Gargždų (Nr. 31),Naujoji sąjunga (socialliberalai),256,3209
0.1829,Gargždų (Nr. 31),Lietuvos liberalų sąjunga,107,3179
0.1103,Gargždų (Nr. 31),Lietuvos krikščionių demokratų partija,310,1672
0.0508,Gargždų (Nr. 31),Tėvynės sąjunga  (Lietuvos konservatoriai),71,842
0.0486,Gargždų (Nr. 31),Lietuvos valstiečių partija,51,823
0.048,Gargždų (Nr. 31),Krikščionių demokratų sąjunga,66,796
0.0304,Gargždų (Nr. 31),Lietuvos centro sąjunga,48,498
0.0212,Gargždų (Nr. 31),Nuosaikiųjų konservatorių sąjunga,32,349
0.0094,Gargždų (Nr. 31),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",15,154
0.0088,Gargždų (Nr. 31),Lietuvių tautininkų sąjunga,16,142
0.0086,Gargždų (Nr. 31),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",10,144
0.0036,Gargždų (Nr. 31),Lietuvos laisvės sąjunga,4,61
0.0018,Gargždų (Nr. 31),"Lietuvos partija ""Socialdemokratija 2000""",5,28
0.001,Gargždų (Nr. 31),Lietuvos lenkų rinkimų akcija,-,18
0.3229,Alytaus (Nr. 30),A.Brazausko socialdemokratinė koalicija,212,7817
0.2603,Alytaus (Nr. 30),Naujoji sąjunga (socialliberalai),175,6298
0.1995,Alytaus (Nr. 30),Lietuvos liberalų sąjunga,108,4852
0.0647,Alytaus (Nr. 30),Tėvynės sąjunga  (Lietuvos konservatoriai),126,1483
0.0433,Alytaus (Nr. 30),Krikščionių demokratų sąjunga,26,1050
0.0282,Alytaus (Nr. 30),Lietuvos centro sąjunga,39,662
0.021,Alytaus (Nr. 30),Lietuvos krikščionių demokratų partija,21,500
0.0167,Alytaus (Nr. 30),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",10,404
0.0097,Alytaus (Nr. 30),Lietuvių tautininkų sąjunga,13,228
0.0091,Alytaus (Nr. 30),Lietuvos valstiečių partija,17,210
0.0091,Alytaus (Nr. 30),Nuosaikiųjų konservatorių sąjunga,10,216
0.0084,Alytaus (Nr. 30),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",8,200
0.0043,Alytaus (Nr. 30),Lietuvos laisvės sąjunga,6,102
0.0025,Alytaus (Nr. 30),"Lietuvos partija ""Socialdemokratija 2000""",3,60
0.0003,Alytaus (Nr. 30),Lietuvos lenkų rinkimų akcija,-,7
0.3443,Marijampolės (Nr. 29),A.Brazausko socialdemokratinė koalicija,162,6942
0.2023,Marijampolės (Nr. 29),Naujoji sąjunga (socialliberalai),141,4034
0.1486,Marijampolės (Nr. 29),Lietuvos liberalų sąjunga,80,2986
0.1136,Marijampolės (Nr. 29),Krikščionių demokratų sąjunga,91,2254
0.0842,Marijampolės (Nr. 29),Tėvynės sąjunga  (Lietuvos konservatoriai),108,1629
0.0274,Marijampolės (Nr. 29),Lietuvos krikščionių demokratų partija,43,522
0.0194,Marijampolės (Nr. 29),Lietuvos centro sąjunga,19,382
0.0144,Marijampolės (Nr. 29),Nuosaikiųjų konservatorių sąjunga,11,287
0.0099,Marijampolės (Nr. 29),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",4,201
0.0094,Marijampolės (Nr. 29),"Lietuvos partija ""Socialdemokratija 2000""",17,176
0.009,Marijampolės (Nr. 29),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",15,171
0.0077,Marijampolės (Nr. 29),Lietuvių tautininkų sąjunga,7,151
0.0064,Marijampolės (Nr. 29),Lietuvos valstiečių partija,7,125
0.0032,Marijampolės (Nr. 29),Lietuvos laisvės sąjunga,6,60
0.0002,Marijampolės (Nr. 29),Lietuvos lenkų rinkimų akcija,-,5
0.3146,Aukštaitijos (Nr. 28),A.Brazausko socialdemokratinė koalicija,356,6782
0.1477,Aukštaitijos (Nr. 28),Lietuvos liberalų sąjunga,109,3243
0.1288,Aukštaitijos (Nr. 28),Naujoji sąjunga (socialliberalai),183,2740
0.1088,Aukštaitijos (Nr. 28),Lietuvos valstiečių partija,158,2311
0.0886,Aukštaitijos (Nr. 28),Tėvynės sąjunga  (Lietuvos konservatoriai),142,1867
0.0658,Aukštaitijos (Nr. 28),Lietuvos krikščionių demokratų partija,136,1356
0.044,Aukštaitijos (Nr. 28),Lietuvos centro sąjunga,43,956
0.0381,Aukštaitijos (Nr. 28),Krikščionių demokratų sąjunga,60,805
0.0226,Aukštaitijos (Nr. 28),Nuosaikiųjų konservatorių sąjunga,24,488
0.0138,Aukštaitijos (Nr. 28),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",19,293
0.0106,Aukštaitijos (Nr. 28),Lietuvių tautininkų sąjunga,22,218
0.0083,Aukštaitijos (Nr. 28),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",6,183
0.0049,Aukštaitijos (Nr. 28),Lietuvos laisvės sąjunga,7,105
0.0031,Aukštaitijos (Nr. 28),"Lietuvos partija ""Socialdemokratija 2000""",6,64
0.0002,Aukštaitijos (Nr. 28),Lietuvos lenkų rinkimų akcija,-,5
0.3519,Vakarinė (Nr. 27),A.Brazausko socialdemokratinė koalicija,155,8119
0.217,Vakarinė (Nr. 27),Lietuvos liberalų sąjunga,100,5002
0.1196,Vakarinė (Nr. 27),Naujoji sąjunga (socialliberalai),68,2745
0.0798,Vakarinė (Nr. 27),Tėvynės sąjunga  (Lietuvos konservatoriai),86,1791
0.0532,Vakarinė (Nr. 27),Lietuvos centro sąjunga,29,1222
0.0377,Vakarinė (Nr. 27),Lietuvos krikščionių demokratų partija,35,851
0.0376,Vakarinė (Nr. 27),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",26,858
0.0372,Vakarinė (Nr. 27),Krikščionių demokratų sąjunga,20,855
0.026,Vakarinė (Nr. 27),Nuosaikiųjų konservatorių sąjunga,19,593
0.012,Vakarinė (Nr. 27),Lietuvių tautininkų sąjunga,8,275
0.0114,Vakarinė (Nr. 27),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",7,262
0.0086,Vakarinė (Nr. 27),Lietuvos valstiečių partija,9,193
0.0042,Vakarinė (Nr. 27),Lietuvos laisvės sąjunga,4,95
0.0033,Vakarinė (Nr. 27),"Lietuvos partija ""Socialdemokratija 2000""",2,75
0.0003,Vakarinė (Nr. 27),Lietuvos lenkų rinkimų akcija,-,7
0.315,Nevėžio (Nr. 26),A.Brazausko socialdemokratinė koalicija,267,6827
0.2084,Nevėžio (Nr. 26),Lietuvos liberalų sąjunga,105,4589
0.133,Nevėžio (Nr. 26),Tėvynės sąjunga  (Lietuvos konservatoriai),204,2791
0.1154,Nevėžio (Nr. 26),Naujoji sąjunga (socialliberalai),91,2508
0.045,Nevėžio (Nr. 26),Lietuvos krikščionių demokratų partija,57,957
0.0419,Nevėžio (Nr. 26),Lietuvos centro sąjunga,42,901
0.0386,Nevėžio (Nr. 26),Krikščionių demokratų sąjunga,31,839
0.0314,Nevėžio (Nr. 26),Nuosaikiųjų konservatorių sąjunga,32,675
0.023,Nevėžio (Nr. 26),Lietuvių tautininkų sąjunga,22,495
0.0182,Nevėžio (Nr. 26),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",12,399
0.0119,Nevėžio (Nr. 26),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",15,253
0.0088,Nevėžio (Nr. 26),Lietuvos valstiečių partija,11,188
0.0068,Nevėžio (Nr. 26),Lietuvos laisvės sąjunga,11,143
0.0021,Nevėžio (Nr. 26),"Lietuvos partija ""Socialdemokratija 2000""",3,44
0.0004,Nevėžio (Nr. 26),Lietuvos lenkų rinkimų akcija,1,8
0.3464,Dainų (Nr. 25),A.Brazausko socialdemokratinė koalicija,145,6487
0.2264,Dainų (Nr. 25),Lietuvos liberalų sąjunga,76,4258
0.2031,Dainų (Nr. 25),Naujoji sąjunga (socialliberalai),106,3783
0.063,Dainų (Nr. 25),Krikščionių demokratų sąjunga,13,1193
0.0501,Dainų (Nr. 25),Tėvynės sąjunga  (Lietuvos konservatoriai),60,900
0.0319,Dainų (Nr. 25),Lietuvos centro sąjunga,18,593
0.0197,Dainų (Nr. 25),Lietuvos valstiečių partija,48,329
0.0154,Dainų (Nr. 25),Nuosaikiųjų konservatorių sąjunga,10,284
0.0111,Dainų (Nr. 25),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",5,207
0.0107,Dainų (Nr. 25),Lietuvos krikščionių demokratų partija,16,188
0.009,Dainų (Nr. 25),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",6,167
0.0079,Dainų (Nr. 25),Lietuvių tautininkų sąjunga,7,145
0.0028,Dainų (Nr. 25),Lietuvos laisvės sąjunga,2,52
0.0023,Dainų (Nr. 25),"Lietuvos partija ""Socialdemokratija 2000""",3,41
0.0002,Dainų (Nr. 25),Lietuvos lenkų rinkimų akcija,-,3
0.3357,Saulės (Nr. 24),A.Brazausko socialdemokratinė koalicija,203,6179
0.206,Saulės (Nr. 24),Naujoji sąjunga (socialliberalai),162,3755
0.2042,Saulės (Nr. 24),Lietuvos liberalų sąjunga,94,3788
0.0762,Saulės (Nr. 24),Tėvynės sąjunga  (Lietuvos konservatoriai),68,1380
0.0667,Saulės (Nr. 24),Krikščionių demokratų sąjunga,48,1220
0.028,Saulės (Nr. 24),Lietuvos centro sąjunga,25,507
0.0203,Saulės (Nr. 24),Nuosaikiųjų konservatorių sąjunga,11,375
0.0133,Saulės (Nr. 24),Lietuvos krikščionių demokratų partija,23,230
0.0112,Saulės (Nr. 24),Lietuvos valstiečių partija,9,204
0.0112,Saulės (Nr. 24),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",3,210
0.0099,Saulės (Nr. 24),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",9,180
0.0096,Saulės (Nr. 24),Lietuvių tautininkų sąjunga,10,172
0.0036,Saulės (Nr. 24),Lietuvos laisvės sąjunga,6,62
0.0036,Saulės (Nr. 24),"Lietuvos partija ""Socialdemokratija 2000""",6,62
0.0005,Saulės (Nr. 24),Lietuvos lenkų rinkimų akcija,-,9
0.3317,Aušros (Nr. 23),A.Brazausko socialdemokratinė koalicija,271,6204
0.2324,Aušros (Nr. 23),Lietuvos liberalų sąjunga,103,4434
0.1824,Aušros (Nr. 23),Naujoji sąjunga (socialliberalai),102,3459
0.0857,Aušros (Nr. 23),Tėvynės sąjunga  (Lietuvos konservatoriai),93,1579
0.0605,Aušros (Nr. 23),Krikščionių demokratų sąjunga,44,1136
0.0291,Aušros (Nr. 23),Lietuvos centro sąjunga,19,550
0.0162,Aušros (Nr. 23),Lietuvos valstiečių partija,19,297
0.0142,Aušros (Nr. 23),Nuosaikiųjų konservatorių sąjunga,9,269
0.0131,Aušros (Nr. 23),Lietuvos krikščionių demokratų partija,21,234
0.0116,Aušros (Nr. 23),Lietuvių tautininkų sąjunga,14,213
0.0078,Aušros (Nr. 23),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",3,150
0.0076,Aušros (Nr. 23),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",5,144
0.0036,Aušros (Nr. 23),"Lietuvos partija ""Socialdemokratija 2000""",2,68
0.0033,Aušros (Nr. 23),Lietuvos laisvės sąjunga,2,62
0.0007,Aušros (Nr. 23),Lietuvos lenkų rinkimų akcija,-,14
0.3264,Pajūrio (Nr. 22),A.Brazausko socialdemokratinė koalicija,197,6581
0.2323,Pajūrio (Nr. 22),Lietuvos liberalų sąjunga,139,4685
0.1817,Pajūrio (Nr. 22),Naujoji sąjunga (socialliberalai),108,3665
0.0722,Pajūrio (Nr. 22),Tėvynės sąjunga  (Lietuvos konservatoriai),91,1409
0.0607,Pajūrio (Nr. 22),Krikščionių demokratų sąjunga,42,1219
0.036,Pajūrio (Nr. 22),Lietuvos centro sąjunga,37,711
0.0251,Pajūrio (Nr. 22),Lietuvos krikščionių demokratų partija,33,488
0.0194,Pajūrio (Nr. 22),Nuosaikiųjų konservatorių sąjunga,20,383
0.0118,Pajūrio (Nr. 22),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",13,232
0.0105,Pajūrio (Nr. 22),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",9,209
0.0094,Pajūrio (Nr. 22),Lietuvių tautininkų sąjunga,7,188
0.0064,Pajūrio (Nr. 22),Lietuvos valstiečių partija,6,126
0.0045,Pajūrio (Nr. 22),Lietuvos laisvės sąjunga,6,88
0.0026,Pajūrio (Nr. 22),"Lietuvos partija ""Socialdemokratija 2000""",2,52
0.0011,Pajūrio (Nr. 22),Lietuvos lenkų rinkimų akcija,-,22
0.344,Marių (Nr. 21),A.Brazausko socialdemokratinė koalicija,127,6397
0.2799,Marių (Nr. 21),Lietuvos liberalų sąjunga,92,5216
0.1592,Marių (Nr. 21),Naujoji sąjunga (socialliberalai),51,2968
0.0464,Marių (Nr. 21),Lietuvos centro sąjunga,21,859
0.0461,Marių (Nr. 21),Krikščionių demokratų sąjunga,13,861
0.0442,Marių (Nr. 21),Tėvynės sąjunga  (Lietuvos konservatoriai),33,805
0.0224,Marių (Nr. 21),Lietuvos krikščionių demokratų partija,16,408
0.0166,Marių (Nr. 21),Nuosaikiųjų konservatorių sąjunga,8,307
0.0114,Marių (Nr. 21),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",6,211
0.0101,Marių (Nr. 21),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",2,190
0.0098,Marių (Nr. 21),Lietuvių tautininkų sąjunga,4,182
0.005,Marių (Nr. 21),Lietuvos valstiečių partija,2,92
0.0028,Marių (Nr. 21),Lietuvos laisvės sąjunga,2,51
0.0013,Marių (Nr. 21),"Lietuvos partija ""Socialdemokratija 2000""",2,23
0.0008,Marių (Nr. 21),Lietuvos lenkų rinkimų akcija,1,15
0.3537,Baltijos (Nr. 20),A.Brazausko socialdemokratinė koalicija,168,7368
0.2388,Baltijos (Nr. 20),Lietuvos liberalų sąjunga,120,4968
0.1502,Baltijos (Nr. 20),Naujoji sąjunga (socialliberalai),77,3123
0.0799,Baltijos (Nr. 20),Tėvynės sąjunga  (Lietuvos konservatoriai),83,1619
0.0504,Baltijos (Nr. 20),Krikščionių demokratų sąjunga,21,1052
0.0366,Baltijos (Nr. 20),Lietuvos centro sąjunga,30,750
0.0251,Baltijos (Nr. 20),Nuosaikiųjų konservatorių sąjunga,19,515
0.0195,Baltijos (Nr. 20),Lietuvos krikščionių demokratų partija,30,385
0.0118,Baltijos (Nr. 20),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",7,244
0.011,Baltijos (Nr. 20),Lietuvių tautininkų sąjunga,12,222
0.0107,Baltijos (Nr. 20),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",2,226
0.0041,Baltijos (Nr. 20),Lietuvos valstiečių partija,-,88
0.0037,Baltijos (Nr. 20),Lietuvos laisvės sąjunga,3,76
0.0035,Baltijos (Nr. 20),"Lietuvos partija ""Socialdemokratija 2000""",2,73
0.0012,Baltijos (Nr. 20),Lietuvos lenkų rinkimų akcija,-,25
0.3212,Danės (Nr. 19),A.Brazausko socialdemokratinė koalicija,167,6791
0.2481,Danės (Nr. 19),Lietuvos liberalų sąjunga,115,5259
0.1522,Danės (Nr. 19),Naujoji sąjunga (socialliberalai),84,3212
0.0885,Danės (Nr. 19),Tėvynės sąjunga  (Lietuvos konservatoriai),90,1827
0.052,Danės (Nr. 19),Krikščionių demokratų sąjunga,27,1099
0.0406,Danės (Nr. 19),Lietuvos centro sąjunga,20,859
0.0246,Danės (Nr. 19),Lietuvos krikščionių demokratų partija,23,510
0.0241,Danės (Nr. 19),Nuosaikiųjų konservatorių sąjunga,15,506
0.0115,Danės (Nr. 19),Lietuvių tautininkų sąjunga,5,245
0.0112,Danės (Nr. 19),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",5,237
0.0096,Danės (Nr. 19),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",2,205
0.006,Danės (Nr. 19),Lietuvos valstiečių partija,4,127
0.0045,Danės (Nr. 19),"Lietuvos partija ""Socialdemokratija 2000""",-,98
0.0043,Danės (Nr. 19),Lietuvos laisvės sąjunga,4,90
0.0016,Danės (Nr. 19),Lietuvos lenkų rinkimų akcija,3,32
0.2466,Panemunės (Nr. 18),A.Brazausko socialdemokratinė koalicija,160,5071
0.2157,Panemunės (Nr. 18),Lietuvos liberalų sąjunga,131,4444
0.1443,Panemunės (Nr. 18),Naujoji sąjunga (socialliberalai),97,2963
0.0969,Panemunės (Nr. 18),Tėvynės sąjunga  (Lietuvos konservatoriai),107,1948
0.08,Panemunės (Nr. 18),Lietuvos laisvės sąjunga,50,1648
0.0517,Panemunės (Nr. 18),Krikščionių demokratų sąjunga,37,1059
0.0457,Panemunės (Nr. 18),Lietuvos centro sąjunga,44,926
0.0441,Panemunės (Nr. 18),Lietuvos krikščionių demokratų partija,62,874
0.028,Panemunės (Nr. 18),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",21,572
0.0186,Panemunės (Nr. 18),Nuosaikiųjų konservatorių sąjunga,13,381
0.0104,Panemunės (Nr. 18),Lietuvių tautininkų sąjunga,9,212
0.0091,Panemunės (Nr. 18),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",7,187
0.006,Panemunės (Nr. 18),Lietuvos valstiečių partija,10,117
0.0025,Panemunės (Nr. 18),"Lietuvos partija ""Socialdemokratija 2000""",2,50
0.0005,Panemunės (Nr. 18),Lietuvos lenkų rinkimų akcija,-,10
0.2663,Pramonės (Nr. 17),A.Brazausko socialdemokratinė koalicija,152,5101
0.2182,Pramonės (Nr. 17),Lietuvos liberalų sąjunga,112,4193
0.1266,Pramonės (Nr. 17),Naujoji sąjunga (socialliberalai),99,2399
0.119,Pramonės (Nr. 17),Tėvynės sąjunga  (Lietuvos konservatoriai),126,2222
0.0696,Pramonės (Nr. 17),Lietuvos laisvės sąjunga,44,1328
0.0534,Pramonės (Nr. 17),Krikščionių demokratų sąjunga,47,1006
0.0396,Pramonės (Nr. 17),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",35,746
0.0327,Pramonės (Nr. 17),Lietuvos centro sąjunga,30,615
0.0284,Pramonės (Nr. 17),Lietuvos krikščionių demokratų partija,50,510
0.0176,Pramonės (Nr. 17),Nuosaikiųjų konservatorių sąjunga,11,337
0.0091,Pramonės (Nr. 17),Lietuvių tautininkų sąjunga,8,172
0.0088,Pramonės (Nr. 17),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",14,160
0.0051,Pramonės (Nr. 17),"Lietuvos partija ""Socialdemokratija 2000""",1,100
0.005,Pramonės (Nr. 17),Lietuvos valstiečių partija,8,91
0.0005,Pramonės (Nr. 17),Lietuvos lenkų rinkimų akcija,-,9
0.2657,Dainavos (Nr. 16),A.Brazausko socialdemokratinė koalicija,129,5324
0.2061,Dainavos (Nr. 16),Lietuvos liberalų sąjunga,71,4159
0.1281,Dainavos (Nr. 16),Naujoji sąjunga (socialliberalai),91,2538
0.113,Dainavos (Nr. 16),Tėvynės sąjunga  (Lietuvos konservatoriai),98,2222
0.0743,Dainavos (Nr. 16),Lietuvos laisvės sąjunga,40,1484
0.0571,Dainavos (Nr. 16),Krikščionių demokratų sąjunga,32,1139
0.04,Dainavos (Nr. 16),Lietuvos centro sąjunga,26,796
0.0346,Dainavos (Nr. 16),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",22,689
0.03,Dainavos (Nr. 16),Lietuvos krikščionių demokratų partija,33,583
0.0221,Dainavos (Nr. 16),Nuosaikiųjų konservatorių sąjunga,12,442
0.0107,Dainavos (Nr. 16),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",4,216
0.0086,Dainavos (Nr. 16),Lietuvių tautininkų sąjunga,7,170
0.0057,Dainavos (Nr. 16),Lietuvos valstiečių partija,6,111
0.0035,Dainavos (Nr. 16),"Lietuvos partija ""Socialdemokratija 2000""",1,71
0.0004,Dainavos (Nr. 16),Lietuvos lenkų rinkimų akcija,-,9
0.2361,Kalniečių (Nr. 15),A.Brazausko socialdemokratinė koalicija,92,4620
0.2113,Kalniečių (Nr. 15),Lietuvos liberalų sąjunga,68,4148
0.1559,Kalniečių (Nr. 15),Naujoji sąjunga (socialliberalai),72,3039
0.1073,Kalniečių (Nr. 15),Tėvynės sąjunga  (Lietuvos konservatoriai),98,2044
0.064,Kalniečių (Nr. 15),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",31,1246
0.0639,Kalniečių (Nr. 15),Lietuvos laisvės sąjunga,25,1251
0.049,Kalniečių (Nr. 15),Krikščionių demokratų sąjunga,28,950
0.0475,Kalniečių (Nr. 15),Lietuvos centro sąjunga,18,929
0.0211,Kalniečių (Nr. 15),Lietuvos krikščionių demokratų partija,13,408
0.0167,Kalniečių (Nr. 15),Nuosaikiųjų konservatorių sąjunga,8,325
0.0108,Kalniečių (Nr. 15),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",12,203
0.0067,Kalniečių (Nr. 15),Lietuvių tautininkų sąjunga,10,123
0.0049,Kalniečių (Nr. 15),Lietuvos valstiečių partija,10,87
0.0043,Kalniečių (Nr. 15),"Lietuvos partija ""Socialdemokratija 2000""",3,83
0.0005,Kalniečių (Nr. 15),Lietuvos lenkų rinkimų akcija,-,10
0.2319,Žaliakalnio (Nr. 14),Lietuvos liberalų sąjunga,96,4563
0.2305,Žaliakalnio (Nr. 14),A.Brazausko socialdemokratinė koalicija,116,4514
0.1445,Žaliakalnio (Nr. 14),Tėvynės sąjunga  (Lietuvos konservatoriai),185,2717
0.1148,Žaliakalnio (Nr. 14),Naujoji sąjunga (socialliberalai),71,2236
0.0628,Žaliakalnio (Nr. 14),Lietuvos laisvės sąjunga,22,1240
0.0565,Žaliakalnio (Nr. 14),Krikščionių demokratų sąjunga,32,1103
0.0397,Žaliakalnio (Nr. 14),Lietuvos centro sąjunga,16,782
0.0376,Žaliakalnio (Nr. 14),Lietuvos krikščionių demokratų partija,40,715
0.0365,Žaliakalnio (Nr. 14),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",14,720
0.0201,Žaliakalnio (Nr. 14),Nuosaikiųjų konservatorių sąjunga,10,394
0.0088,Žaliakalnio (Nr. 14),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",7,170
0.0073,Žaliakalnio (Nr. 14),Lietuvių tautininkų sąjunga,16,131
0.0059,Žaliakalnio (Nr. 14),Lietuvos valstiečių partija,4,115
0.0028,Žaliakalnio (Nr. 14),"Lietuvos partija ""Socialdemokratija 2000""",-,56
0.0001,Žaliakalnio (Nr. 14),Lietuvos lenkų rinkimų akcija,-,3
0.2497,Centro (Nr. 13),A.Brazausko socialdemokratinė koalicija,155,4664
0.227,Centro (Nr. 13),Lietuvos liberalų sąjunga,99,4282
0.1579,Centro (Nr. 13),Tėvynės sąjunga  (Lietuvos konservatoriai),190,2857
0.1257,Centro (Nr. 13),Naujoji sąjunga (socialliberalai),85,2341
0.0525,Centro (Nr. 13),Krikščionių demokratų sąjunga,39,974
0.0503,Centro (Nr. 13),Lietuvos laisvės sąjunga,36,934
0.0371,Centro (Nr. 13),Lietuvos centro sąjunga,21,696
0.0299,Centro (Nr. 13),Lietuvos krikščionių demokratų partija,37,540
0.028,Centro (Nr. 13),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",20,520
0.0162,Centro (Nr. 13),Nuosaikiųjų konservatorių sąjunga,8,304
0.0089,Centro (Nr. 13),Lietuvių tautininkų sąjunga,12,159
0.0075,Centro (Nr. 13),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",7,138
0.0045,Centro (Nr. 13),Lietuvos valstiečių partija,6,81
0.0041,Centro (Nr. 13),"Lietuvos partija ""Socialdemokratija 2000""",1,78
0.0009,Centro (Nr. 13),Lietuvos lenkų rinkimų akcija,-,18
0.236,Aleksoto -  Vilijampolės (Nr. 12),A.Brazausko socialdemokratinė koalicija,160,5013
0.2195,Aleksoto -  Vilijampolės (Nr. 12),Lietuvos liberalų sąjunga,117,4695
0.1365,Aleksoto -  Vilijampolės (Nr. 12),Naujoji sąjunga (socialliberalai),110,2883
0.103,Aleksoto -  Vilijampolės (Nr. 12),Tėvynės sąjunga  (Lietuvos konservatoriai),116,2142
0.0868,Aleksoto -  Vilijampolės (Nr. 12),Lietuvos laisvės sąjunga,73,1829
0.0629,Aleksoto -  Vilijampolės (Nr. 12),Krikščionių demokratų sąjunga,45,1333
0.0457,Aleksoto -  Vilijampolės (Nr. 12),Lietuvos krikščionių demokratų partija,81,920
0.0317,Aleksoto -  Vilijampolės (Nr. 12),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",20,674
0.0304,Aleksoto -  Vilijampolės (Nr. 12),Lietuvos centro sąjunga,24,642
0.0174,Aleksoto -  Vilijampolės (Nr. 12),Nuosaikiųjų konservatorių sąjunga,16,365
