kandidatas,mokesciai,gautos_paskolos,turtas,suteiktos_paskolos,gryni_pinigai,vertybiniai_popieriai,gautos_pajamos
Laima KERAITIENĖ,28293.0,,20000.0,,7479.0,,28293.0
Antanas VALYS,15999.0,,94500.0,,15000.0,,76677.0
Ona BALEVIČIŪTĖ,17291.0,,29123.0,,60000.0,,55876.0
Albinas MITRULEVIČIUS,19774.0,,86166.0,,149712.0,,63576.0
Gediminas Adolfas PAVIRŽIS,16263.0,,10500.0,,70848.0,,55932.0
Virginija LUKOŠIENĖ,20085.0,,48000.0,,300000.0,745000.0,68491.0
Virmantas VELIKONIS,15756.0,,20935.0,,22996.0,,51226.0
Vytautas EINORIS,17536.0,,81032.0,,75224.0,29802.0,94921.0
Ona BABONIENĖ,15918.0,,23803.0,,61266.0,,76432.0
Petras PAPOVAS,20868.0,,98058.0,,13562.0,,66716.0
Vasilijus POPOVAS,15514.0,3190.0,15100.0,,52953.0,,75207.0
Giedrė PURVANECKIENĖ,21103.0,,131778.0,,40883.0,,92897.0
Edvardas KANIAVA,22529.0,62580.0,255987.0,,55543.0,4000.0,112386.0
Rimantas SINKEVIČIUS,15069.0,,27156.0,,72259.0,,74034.0
Ingrida ČIRVINSKAITĖ,7508.0,,70000.0,,7423.0,,92011.0
Justinas KAROSAS,18349.0,,168200.0,,77058.0,,90373.0
Alfonsas MACAITIS,19876.0,150000.0,1859228.0,,1125000.0,30400.0,63884.0
Zenonas MAČERNIUS,15999.0,,70085.0,,9271.0,28433.0,76677.0
Lionė PIKELIENĖ,12396.0,6000.0,29230.0,,25000.0,,41219.0
Algimantas SALAMAKINAS,17536.0,,15494.0,,6255.0,21816.0,81334.0
Antanas Zenonas KAMINSKAS,35157.0,,17230.0,,216685.0,69314.0,112996.0
Eugenija MEŠKIENĖ,13554.0,,15904.0,,63563.0,300.0,44554.0
Jonas BUDREVIČIUS,16387.0,,188737.0,,672403.0,349873.0,736163.0
Algis RIMAS,15513.0,,146272.0,,317583.0,70890.0,50490.0
Gražina GRUZDIENĖ,11033.0,,161500.0,,61597.0,,51913.0
Petras Povilas ČĖSNA,23468.0,,583715.0,800000.0,105722.0,1917309.0,248243.0
Algirdas KUNČINAS,22567.0,,107920.0,,94942.0,,96802.0
Rimantas VAITKUS,33845.0,,25000.0,,43591.0,,117521.0
Arūnas KUNDROTAS,24343.0,,317879.0,,101136.0,2367.0,109074.0
Juozas BERNATONIS,24612.0,97449.0,308200.0,,25900.0,,102951.0
Sigita BURBIENĖ,19798.0,,123600.0,,3975.0,,88189.0
Roma ŽAKAITIENĖ,23068.0,,187000.0,,53128.0,,227552.0
Algirdas PALECKIS,17683.0,10125.0,133000.0,,,,52666.0
Birutė VĖSAITĖ,16775.0,,39211.0,,47455.0,,81585.0
Algirdas SYSAS,20245.0,,75580.0,,26705.0,,64828.0
Zigmantas BALČYTIS,17520.0,225308.0,732773.0,,135573.0,,108571.0
Gediminas KIRKILAS,20556.0,,,,40834.0,,65772.0
Juozas OLEKAS,26725.0,,226956.0,,132997.0,6000.0,83033.0
Irena ŠIAULIENĖ,20676.0,,160000.0,,45450.0,,90850.0
Milda PETRAUSKIENĖ,17588.0,,91500.0,,70000.0,,56779.0
Algirdas BUTKEVIČIUS,20864.0,62778.0,100025.0,,50750.0,25410.0,92917.0
Česlovas JURŠĖNAS,24121.0,,88400.0,,16454.0,,100212.0
Juozas Virmantas JURGAITIS,31872.0,,257026.0,,74503.0,444950.0,102987.0
Valerij TRETJAKOV,15069.0,218770.0,378005.0,12800.0,307000.0,19000.0,160284.0
Anatolijus KOROLKOVAS,13449.0,0.0,142905.0,0.0,108277.0,0.0,44583.0
Arūnas BEIŠYS,19195.0,0.0,204298.0,0.0,68708.0,0.0,72045.0
Kazys LEČKAUSKAS,17871.0,21492.0,46889.0,40000.0,110000.0,0.0,57634.0
Virgilijus AČAS,11561.0,0.0,23950.0,0.0,25230.0,0.0,37933.0
Arvydas KLIMKEVIČIUS,17514.0,0.0,216342.0,0.0,0.0,208130.0,57988.0
Rima PUMPUTIENĖ,37542.0,0.0,345107.0,0.0,32500.0,13072.0,185138.0
Liudvika TRASYKYTĖ,16453.0,93110.0,160000.0,26500.0,22685.0,14300.0,53545.0
Vytautas JANULIS,15666.0,0.0,40500.0,0.0,60000.0,0.0,51127.0
Zita KUKURAITIENĖ,17564.0,1016.0,32630.0,0.0,34152.0,0.0,75613.0
Alma JAVTOKIENĖ,3177.0,0.0,19300.0,0.0,104928.0,33103.0,10211.0
Algimantas Valentinas INDRIŪNAS,16669.0,0.0,271966.0,0.0,10110.0,0.0,83699.0
Danutė POVELAUSKIENĖ,10619.0,,,,80000.0,,35659.0
Vytautas KIRKLIAUSKAS,16398.0,0.0,139760.0,0.0,95370.0,63480.0,53171.0
Algirdas BALČYTIS,37735.0,0.0,361797.0,0.0,314629.0,721618.0,118484.0
Arūnas KARLONAS,9044.0,59025.0,48000.0,,67266.0,33400.0,127776.0
Raminta GECEVIČIENĖ,14688.0,0.0,39400.0,0.0,30916.0,0.0,48722.0
Domininkas VELIČKA,15127.0,0.0,259900.0,0.0,70000.0,60000.0,78478.0
Romualdas PATALAVIČIUS,24327.0,0.0,281514.0,20000.0,70000.0,0.0,302445.0
Vytautas VIGELIS,14781.0,,44951.0,,100000.0,,49751.0
Kęstutis KUZMICKAS,15399.0,93293.0,475000.0,0.0,84708.0,0.0,75207.0
Jeronimas KRAUJELIS,22962.0,0.0,56315.0,0.0,82174.0,0.0,81543.0
Valerijus SIMULIK,16467.0,0.0,22759.0,0.0,80000.0,0.0,78271.0
Nijolė STEIBLIENĖ,17536.0,0.0,60000.0,0.0,56108.0,0.0,56618.0
Vaidas PLIUSNIS,11646.0,120000.0,167152.0,0.0,879376.0,27000.0,54626.0
Eduardas ŠABLINSKAS,12924.0,0.0,44750.0,0.0,68781.0,0.0,67229.0
Vaclav STANKEVIČ,16782.0,,235710.0,,419265.0,,79226.0
Konstantinas PESENKA,18146.0,130000.0,162100.0,,41338.0,,111680.0
Gediminas JAKAVONIS,15349.0,,36013.0,,67000.0,17600.0,74708.0
Gintautas KNIUKŠTA,19876.0,4343.0,37372.0,0.0,5000.0,0.0,63884.0
Vaclovas KARBAUSKIS,17795.0,0.0,89377.0,0.0,85300.0,440972.0,57634.0
Gintautas ŠIVICKAS,17358.0,369144.0,7667.0,146100.0,228965.0,142000.0,80819.0
Alvydas SADECKAS,38999.0,0.0,61180.0,0.0,864473.0,2238987.0,242577.0
Algirdas MONKEVIČIUS,25925.0,0.0,37523.0,0.0,112536.0,69538.0,82213.0
Artūras SKARDŽIUS,20663.0,0.0,355630.0,0.0,98911.0,1186756.0,481993.0
Alvydas RAMANAUSKAS,17876.0,1210.0,34222.0,0.0,4018.0,0.0,82364.0
Antanas VALIONIS,30251.0,0.0,138500.0,0.0,41961.0,0.0,95149.0
Vilija BLINKEVIČIŪTĖ,25301.0,0.0,80000.0,0.0,124387.0,0.0,111661.0
Artūras PAULAUSKAS,28987.0,0.0,173793.0,0.0,89329.0,263300.0,114913.0
Jurijus PIVORIŪNAS,,,331700.0,,,,16847.0
Roma ADOMAITIENĖ,0.0,61313.0,56300.0,,10000.0,,0.0
Daiva NEKROŠIENĖ,,,24103.0,,10000.0,,22573.0
Regina FIRAITIENĖ,0.0,,14556.0,,25000.0,,0.0
Genė GOLUBOVIČ,445.0,,105419.0,44000.0,3997.0,,4328.0
Juozas MOCKUS,,,16300.0,,,,
Gintaras Algirdas KALĖDA,553.0,,,,10000.0,,7494.0
Vilius SABASTIJANSKAS,1222.0,,,,20000.0,,7358.0
Nerijus LIPNEVIČIUS,5602.0,,40500.0,,4000.0,,20454.0
Violeta LAURINAVIČIENĖ,1915.0,,,,,,9823.0
Lina OŽELYTĖ,6803.0,,54632.0,,10000.0,,24356.0
Jonas ADOMAITIS,2.0,,56300.0,,10000.0,,3890.0
Valentina ANUŽIENĖ,0.0,,43000.0,,5020.0,,7695.0
Edita PERMINIENĖ,1136.0,,13666.0,,,,6770.0
Valda SABASTIJANSKIENĖ,3347.0,,34203.0,,20000.0,,13797.0
Birutė DILPŠIENĖ,,,6000.0,,,,
Audrius ŠKERBA,7015.0,32080.0,53562.0,,26000.0,12000.0,24911.0
Virginija PIKALAVIČIENĖ,4630.0,,43850.0,,11812.0,,19199.0
Ona JUŠKIENĖ,427.0,,35100.0,,39000.0,,3605.0
Hipolit GOLUBOVIČ,438.0,,78342.0,,30000.0,,95847.0
Rimantė VASILJEVA,757.0,,,,10000.0,,5160.0
Jolanta ŽIUKIENĖ,2795.0,,87483.0,,10.0,,12489.0
Saulius OŽELIS,2813.0,,36885.0,,,,12088.0
Raimondas Valdas NEKROŠIUS,665.0,,91271.0,,10426.0,,2984.0
Arvidas PAULAUSKAS,,,,,,,
Raimundas LEKAS,13671.0,,,,,,48635.0
Raimonda STAŠKUVIENĖ,228.0,,,,25524.0,,3979.0
Jurandas ALTUCHOVAS,1868.0,,61500.0,,,,9136.0
Giedrė GORIENĖ,5083.0,,,,,3900.0,35248.0
Vytautas ŠUSTAUSKAS,15513.0,,10200.0,,41805.0,,75890.0
Stanislovas RAULUŠAITIS,7181.0,3618.0,186282.0,,65000.0,,25241.0
Algirdas VRUBLIAUSKAS,15113.0,0.0,120875.0,0.0,191071.0,7500.0,49623.0
Algirdas IVANAUSKAS,,,60902.0,,50000.0,,
Jonas VILIONIS,4633.0,530978.0,652868.0,,860753.0,424192.0,17999.0
Jūratė VIZBARAITĖ,7016.0,,43125.0,,49237.0,,24741.0
Viktoras MUNTIANAS,19859.0,,13535.0,,50000.0,,63832.0
Arvydas VIDŽIŪNAS,16487.0,0.0,116638.0,0.0,27000.0,0.0,78330.0
Jonas RAMONAS,34756.0,167977.0,700922.0,,160520.0,,558976.0
Jūratė MATEKONIENĖ,33928.0,,249969.0,,75000.0,,108451.0
Antanas LITVINAS,12888.0,13493.0,70133.0,,3166.0,400.0,47587.0
Romas MAJAUSKAS,17447.0,,1332265.0,,210907.0,156259.0,1186230.0
Jonas BIELSKIS,7461.0,,20810.0,,16696.0,,26263.0
Birutė KAŽEMĖKAITĖ,12030.0,0.0,37000.0,0.0,51000.0,0.0,39933.0
Vytautas Sigitas DRAUGELIS,5549.0,,580572.0,,268000.0,38112.0,20291.0
Regina Ona SIRUSIENĖ,16799.0,12000.0,40000.0,,12000.0,,83175.0
Antanas MAKAREVIČIUS,3609.0,3500.0,,,60000.0,32000.0,13336.0
Donatas JANKAUSKAS,18792.0,58800.0,73600.0,,2037.0,,60774.0
Liudvikas SABUTIS,22190.0,0.0,182915.0,0.0,65833.0,0.0,70723.0
Valentinas JARUŠEVIČIUS,630.0,,257000.0,,131087.0,,4200.0
Arturas JUŠKAUSKAS,13619.0,,,13800.0,234900.0,219200.0,53923.0
Albertas JUSAS,13678.0,,860080.0,,29301.0,62250.0,46609.0
Albertas AMŠIEJUS,19887.0,,121500.0,,15714.0,,63918.0
Zita SOROKIENĖ,3118.0,,62720.0,,74000.0,,24093.0
Loreta GRAUŽINIENĖ,910.0,20000.0,6061.0,,62390.0,,7948.0
Artūras ŠALAŠEVIČIUS,5660.0,,121000.0,,42599.0,,21213.0
Juozas URBANAVIČIUS,5788.0,,,,80000.0,,21020.0
Vitalė VINICKIENĖ,27452.0,,249938.0,,246838.0,,100523.0
Vladimiras VOLČIOK,2034.0,,15995.0,,55000.0,,9993.0
Vidmantas ŽILIUS,8239.0,0.0,8000.0,0.0,25717.0,0.0,28629.0
Stanislav TARASEVIČ,7722.0,,5101.0,,37500.0,,33928.0
Kazimira Danutė PRUNSKIENĖ,17642.0,,142484.0,,261943.0,,93554.0
Algirdas ŽIČKUS,1408.0,100000.0,102000.0,,1000.0,21450.0,9388.0
Manfredas ŽYMANTAS,5283.0,,1000.0,,8000.0,,19837.0
Gintaras VIDŽIŪNAS,,,74417.0,,250000.0,,26251.0
Zita RAMOŠKIENĖ,,,70391.0,,,,22221.0
Edmundas PUPINIS,15826.0,4000.0,62000.0,0.0,20088.0,0.0,51786.0
Rimantas KUMPIS,12307.0,0.0,28370.0,20000.0,110000.0,22802.0,40840.0
Vilius NAVICKAS,31557.0,689265.0,863853.0,0.0,170000.0,134680.0,213513.0
Petras ČIMBARAS,13256.0,,378764.0,,53221.0,35000.0,43999.0
Stasys BAJERČIUS,5910.0,,114025.0,,,,21388.0
Jonas PURVANECKAS,8546.0,,45333.0,,23000.0,,29550.0
Jonas PINSKUS,553.0,,148800.0,500000.0,1083180.0,69484.0,5240.0
Olegas TURENKO,639.0,,108620.0,,19500.0,,5336.0
Juozas STANĖNAS,8553.0,0.0,38997.0,0.0,57317.0,0.0,29467.0
Aleksander POPLAVSKI,15271.0,,140000.0,,74596.0,10170.0,74471.0
Kęstutis RAMANAUSKAS,7372.0,5830.0,1200.0,,67863.0,,26070.0
Dangutė MIKUTIENĖ,20520.0,110000.0,56253.0,,220620.0,,90724.0
Aldona DOBROVOLSKIENĖ,6670.0,25000.0,54000.0,0.0,0.0,0.0,23693.0
Pranciškus Alfredas ŠLIUŽAS,2335.0,,66000.0,,102161.0,,1556439.0
Vytautas GRIŠČENKO,7703.0,25827.0,80000.0,0.0,80000.0,0.0,27171.0
Balys BARONIŪNAS,8554.0,,160000.0,,33104.0,,35395.0
Vytautas Ričardas BAČKIS,78.0,,,,,,3721.0
Arūnas RIMKUS,7476.0,,4160.0,,,,26003.0
Juozas JARUŠEVIČIUS,9313.0,,230000.0,,20000.0,,38476.0
Vida AUGUSTINIENĖ,3866.0,0.0,7500.0,0.0,17884.0,0.0,22243.0
Janina GALIAUSKIENĖ,10841.0,75530.0,125902.0,0.0,0.0,0.0,36229.0
Virgilijus NORKUS,8441.0,,3740.0,,104000.0,,29409.0
Darius DRAGŪNAVIČIUS,466.0,,159184.0,,47899.0,,5240.0
Petras Antanas ŠALČIUS,11287.0,,85396.0,,6000.0,2410.0,43524.0
Gražina ŠMIGELSKIENĖ,16554.0,,33000.0,,30046.0,20000.0,73085.0
Viktoras RINKEVIČIUS,15271.0,321288.0,534497.0,,126668.0,851161.0,74471.0
Antanas MATULAS,0.0,0.0,46266.0,0.0,36017.0,10000.0,0.0
Zenonas PEKELIS,,,147500.0,,271000.0,,
Artūras TUPIKAS,1520.0,90000.0,600221.0,44800.0,19000.0,256000.0,7420.0
Zita ŽVIKIENĖ,12070.0,,59502.0,,206527.0,,40054.0
Viktor USPASKICH,23275.0,,2437164.0,5921221.0,3638000.0,37229468.0,115929.0
Antanas VIZBARAS,,,4500.0,,10000.0,,
Vytautas ŠIMKŪNAS,8212.0,,20122.0,,6274.0,,26536.0
Alma VITKIENĖ,15553.0,115464.0,113932.0,,35000.0,,59848.0
Antanas ŠIDLAUSKAS,,,11500.0,,,,20524.0
Romas VENCLOVAS,28221.0,,87412.0,15000.0,151795.0,131330.0,89000.0
Juozas TUMOSAS,6810.0,,60236.0,,15000.0,,27742.0
Valerija ŽALIENĖ,6158.0,,31114.0,,20000.0,7686.0,22400.0
Janė NARVILIENĖ,17358.0,,88600.0,,96000.0,5000.0,56079.0
Virginijus DOMARKAS,15759.0,,24201.0,,30623.0,,51234.0
Audronė PITRĖNIENĖ,10847.0,,138116.0,,5568.0,,44105.0
Leonas MITKUS,5625.0,,116808.0,,50000.0,,36591.0
Raimundas LATAKAS,22.0,0.0,35000.0,0.0,8198.0,0.0,385.0
Klemas SOBUTAS,5674.0,,14322.0,,40150.0,,20675.0
Danutė MARGELIENĖ,8282.0,,36000.0,,,,27709.0
Rimantas GRICIUS,6525.0,,38610.0,,20000.0,,23599.0
Gintaras BERENIS,21636.0,,51902.0,,32732.0,,69469.0
Jadvyga DUNAUSKAITĖ,5750.0,0.0,8000.0,0.0,30000.0,0.0,20905.0
Saulius BUCEVIČIUS,6377.0,,4500.0,,136000.0,60641.0,22978.0
Paulius RUMBUTIS,17773.0,0.0,21593.0,0.0,98000.0,0.0,57627.0
Ričardas KRANAUSKAS,5751.0,,65404.0,,35988.0,,20907.0
Valentinas BUKAUSKAS,9288.0,35000.0,100627.0,,155000.0,631074.0,33550.0
Zenonas MIKUTIS,,57000.0,69726.0,,30000.0,,13355.0
Kęstutis LEVICKIS,5543.0,,50000.0,,50000.0,,20277.0
Rimas URBONAS,4594.0,,20832.0,,50000.0,87654.0,17400.0
Kęstutis SKAMARAKAS,15222.0,,30329.0,128702.0,392298.0,1349103.0,74034.0
Saulius PEČELIŪNAS,10148.0,0.0,53025.0,0.0,22500.0,0.0,36381.0
Danguolė Marija PECKUVIENĖ,,,141050.0,,23044.0,4737.0,165091.0
Kastytis AUGUSTAITIS,12882.0,38000.0,47000.0,,20000.0,,42515.0
Jonas POVILAITIS,13728.0,22602.0,60002.0,,42437.0,580.0,45081.0
Vitolis JANUŠEVIČIUS,17343.0,,77883.0,,75292.0,,56324.0
Jonas NOVOGRECKIS,4035.0,0.0,9008.0,0.0,53003.0,10780.0,1461777.0
Neringa JANKAUSKAITĖ,,,,,,,2916.0
Rima BAŠKIENĖ,17089.0,,29701.0,,28000.0,,5543802.0
Rimantė MISIŪNIENĖ,4065.0,,165500.0,,21000.0,,62230.0
Jonas JURGELIŪNAS,0.0,781523.0,1101881.0,0.0,50007.0,80648.0,1517462.0
Vladas LINKEVIČIUS,7393.0,28320.0,83593.0,,100186.0,485428.0,49625.0
Vilius GARBŠTAS,,30000.0,186663.0,,22928.0,,8606.0
Vytautas MOCKUS,1023.0,6000.0,24846.0,102000.0,6119.0,1950.0,8305.0
Vytautas LINKEVIČIUS,4241.0,13000.0,2200.0,,5000.0,,13757.0
Nida DAGIENĖ,4792.0,,23063.0,,,,19350.0
Ričardas SARGŪNAS,6441.0,,102381.0,,23227.0,239232.0,23227.0
Lilija RAUDELIŪNAITĖ,9446.0,,52274.0,,7642.0,,326902.0
Sigutis OBELEVIČIUS,12699.0,0.0,37900.0,0.0,2314.0,0.0,44492.0
Antanas BAURA,16487.0,,76200.0,,9372.0,,78331.0
Aloyzas JOČYS,4196.0,,62877.0,,51354.0,122700.0,16064.0
Zenonas AKRAMAVIČIUS,7833.0,,178827.0,,70000.0,402532.0,31209.0
Andriejus STANČIKAS,3175.0,18700.0,165000.0,,,,23273.0
Edmundas ŠIMKUS,6635.0,,148736.0,,1000.0,,37203.0
Stefanija PETKIENĖ,4098.0,6000.0,52000.0,,51000.0,,16072.0
Genovaitė KIMBRIENĖ,13131.0,5998.0,109500.0,,90431.0,16380.0,43269.0
Ričardas VAITIEKŪNAS,8115.0,,339129.0,,16975.0,62185.0,28226.0
Kostas ŽILINSKAS,328.0,,80000.0,,126000.0,,5669.0
Rimvydas TURČINSKAS,20798.0,,94176.0,,262967.0,,66505.0
Alfredas PEKELIŪNAS,14489.0,,251962.0,140000.0,195888.0,4984073.0,109185.0
Skirmantas PABEDINSKAS,4510.0,12840.0,23900.0,,150755.0,,31458.0
Gema UMBRASIENĖ,8689.0,148815.0,76605.0,,8948.0,,49486.0
Regina ŠIAURYTĖ,5880.0,,23578.0,,50645.0,,21297.0
Mindaugas MURZA,12.0,,,,7533.0,,328732.0
Janė VEIGNERIENĖ,,,37600.0,,50376.0,,
Rimas VALČIUKAS,16725.0,,64920.0,,178060.0,17000.0,79226.0
Ulijana PETRAITIENĖ,3664.0,0.0,8328.0,0.0,62000.0,55460.0,14387.0
Stasys MIKELIS,14620.0,,348304.0,,25254.0,86356.0,47784.0
Rimantas MAČIULAITIS,3918.0,,60000.0,,,,15706.0
Antanas JANUŠONIS,11575.0,,100000.0,,,,41265.0
Petras GRECEVIČIUS,15442.0,,202100.0,,26252.0,,68394.0
Snieguolė PASKIENĖ,3456.0,,13669.0,,10000.0,,1449266.0
Birutė Marija PAPLAUSKIENĖ,16572.0,0.0,40723.0,0.0,48874.0,2032.0,5373298.0
Mindaugas KONČIUS,10546.0,0.0,58602.0,0.0,16000.0,0.0,3543665.0
Aidas GEDVILAS,7477.0,,537060.0,260000.0,581637.0,556450.0,2648413.0
Zenonas BUIVYDAS,8104.0,,20600.0,,321000.0,779048.0,27396.0
Rimantas BAŠYS,4269.0,,217922.0,80000.0,150067.0,156000.0,22321.0
Jonas BARTKUS,18336.0,50000.0,79000.0,0.0,0.0,0.0,602078.0
Žilvinas RAZMINAS,,,,,17760.0,18076.0,
Arūnas GUMULIAUSKAS,5054.0,12276.0,7350.0,0.0,32000.0,0.0,1879452.0
Stasys GRIGALIŪNAS,18272.0,,310936.0,,130000.0,29997.0,6377829.0
Julius DAUTARTAS,8809.0,0.0,42821.0,0.0,124940.0,134600.0,46773.0
Juozas BEČELIS,7346.0,,55343.0,,9872.0,,26003.0
Aldona Marija MAŽYLIENĖ,,,111092.0,41000.0,175160.0,34200.0,16011.0
Rimantas MAKRICKAS,20262.0,,148951.0,,68000.0,,65228.0
Petras RAGAUSKAS,11690.0,33490.0,52697.0,0.0,11931.0,0.0,58589.0
Kazys BOBELIS,19810.0,,1711750.0,,741778.0,522279.0,102178.0
Julius SABATAUSKAS,17536.0,3956.0,25294.0,,,4872.0,81334.0
Dobilas KURTINAITIS,9394.0,6538.0,73824.0,0.0,30000.0,0.0,32296.0
Algirdas JASELIŪNAS,43.0,,45000.0,,50300.0,640.0,443.0
Rimantas INTUKAS,907.0,,127223.0,,24000.0,,6401.0
Benediktas RUDGALVIS,1489.0,,79800.0,,74817.0,,9926.0
Bronius MARKAUSKAS,757.0,,2300.0,,9673.0,,19955.0
Petras GRAŽULIS,17360.0,,,,130000.0,,77323.0
Audrius ENDZINAS,422.0,,46268.0,,94142.0,10000.0,35384.0
Georgijus ČVANOVAS,2805.0,10000.0,12714.0,,39500.0,,11980.0
Vytautas KAMBLEVIČIUS,11110.0,,61833.0,,555000.0,,36423.0
Arvydas ANUŠAUSKAS,18902.0,31396.0,131522.0,0.0,0.0,0.0,64305.0
Darius BREDELIS,7577.0,,51064.0,7381.0,22350.0,2010.0,39014.0
Kęstutis BALAŠAITIS,7767.0,,80129.0,,120241.0,,27363.0
Gediminas JAUNIUS,8760.0,180000.0,266000.0,,50000.0,10000.0,59475.0
Jonas JAGMINAS,24156.0,,1755824.0,1534582.0,8950997.0,912250.0,3759905.0
Irina ROZOVA,6107.0,,7000.0,,,,34534.0
Justinas BURBA,433.0,,35000.0,,25000.0,,3248.0
Alfonsas BARGAILA,581.0,,326975.0,,455452.0,,5240.0
Artūras VAZBYS,15986.0,255359.0,141500.0,,10000.0,,52097.0
Aldona STAPONKIENĖ,34988.0,,143351.0,,663203.0,98054.0,115176.0
Emanuelis ZINGERIS,4446.0,,200000.0,,85000.0,,207941.0
Adolfas Povilas ZAMALAITIS,1398.0,,132612.0,,,,8243.0
Egidijus VAREIKIS,27021.0,390598.0,218650.0,0.0,12568.0,0.0,117516.0
Aivaras VENSLAUSKAS,3786.0,,5000.0,,25000.0,,15127.0
Rasa JUKNEVIČIENĖ,16801.0,0.0,214825.0,0.0,0.0,0.0,79107.0
Vincė Vaidevutė MARGEVIČIENĖ,13812.0,0.0,40000.0,0.0,71458.0,0.0,45333.0
Laimutė VAIDELIENĖ,5656.0,,170690.0,,16500.0,,22750.0
Laima MOGENIENĖ,10943.0,,173321.0,20915.0,40000.0,,36992.0
Jadvyga ZINKEVIČIŪTĖ,7841.0,,200000.0,,,,27241.0
Algis STRELČIŪNAS,11237.0,0.0,625444.0,0.0,81627.0,0.0,37880.0
Viačeslav ŠKIL,,,105583.0,452000.0,172556.0,184066.0,38400.0
Tautvydas VENCEVIČIUS,8740.0,198588.0,269000.0,,26081.0,,59635.0
Rita VARNIENĖ,3865.0,0.0,0.0,0.0,10000.0,0.0,15192.0
Adolfas UŽA,0.0,0.0,62500.0,0.0,12000.0,3000.0,978.0
Rimantas SMETONA,2712.0,,148000.0,,5339.0,,19338.0
Violeta PODOLSKAITĖ,5538.0,,79188.0,,30000.0,,25790.0
Egidijus BIČKAUSKAS,15797.0,,6150.0,,9000.0,,51387.0
Arūnas GRUMADAS,11737.0,0.0,65088.0,0.0,26094.0,12500.0,46773.0
Romualdas GRIGAS,24880.0,,150600.0,,82524.0,57000.0,127469.0
Danutė BEKINTIENĖ,10838.0,0.0,84833.0,0.0,20000.0,420.0,36323.0
Alvydas POCIUS,581.0,,122110.0,,790000.0,292195.0,5240.0
Vida JAKIŪNAITĖ,3041.0,,59031.0,,7222.0,15335.0,9507.0
Virginijus ŠMIGELSKAS,1171.0,,6000.0,,,,4708.0
Petras MUSTEIKIS,,0.0,54000.0,0.0,79763.0,0.0,112.0
Vilma MARTINKAITIENĖ,4713.0,,160500.0,120000.0,138879.0,585100.0,17937.0
Liutauras LABANAUSKAS,9317.0,,8349.0,,201857.0,,32244.0
Rimantas Jonas DAGYS,1437.0,0.0,91636.0,0.0,49312.0,291.0,6234.0
Mindaugas SUBAČIUS,1304.0,,112826.0,,5005.0,,6155.0
Rytas KUPČINSKAS,9838.0,,29282.0,,,,33294.0
Lina HELSTEIN,,,15000.0,,1358000.0,,1125.0
Gintaras GRINIUS,3185.0,60000.0,598582.0,,34898.0,16860.0,47522.0
Gintaras Jonas FURMANAVIČIUS,47229.0,,50000.0,118000.0,632851.0,88000.0,146598.0
Karolis BRUDER,15254.0,,27575.0,,46237.0,,56387.0
Gintaras AUKŠTAKALNIS,10378.0,,25917.0,,69620.0,10000.0,34857.0
Vydas GEDVILAS,7125.0,,208232.0,,76709.0,,25310.0
Romualdas Kęstutis ANCUTA,2033.0,,110000.0,,,,10377.0
Rytis ŠATKAUSKAS,25160.0,,,,220000.0,116900.0,83563.0
Visvaldas Marijus MAŽONAS,,,42064.0,,,,
Virginija LUKŠIENĖ,7326.0,1767.0,53940.0,,20964.0,,25679.0
Arimantas DUMČIUS,16345.0,0.0,205359.0,0.0,93514.0,0.0,75323.0
Daiva ŠPILIAUSKIENĖ,7912.0,,62500.0,,161200.0,,28859.0
Angelė RUDŽIANSKAITĖ,15156.0,,48700.0,,,,74471.0
Virginijus DYRA,17080.0,,121154.0,,119520.0,,64803.0
Kazys STARKEVIČIUS,12134.0,,526777.0,,123856.0,,76765.0
Kazimieras PETRAITIS,,,68104.0,,,,4504.0
Pranas PAŠKEVIČIUS,2406.0,,84569.0,,92000.0,14800.0,9888.0
Rimvydas AUKŠTUOLIS,1170.0,,79000.0,,50000.0,,39182.0
Kazimieras NAUSĖDA,1602.0,,87980.0,,25000.0,,11118.0
Saulius GIRDAUSKAS,5554.0,,97134.0,,780000.0,59500.0,20485.0
Vida Marija ČIGRIEJIENĖ,7871.0,,130206.0,,96050.0,,27364.0
Ivanas ROMANOVAS,8339.0,,35947.0,,30000.0,,28922.0
Naglis PUTEIKIS,21806.0,0.0,112000.0,0.0,28745.0,41867.0,69907.0
Tamara LOCHANKINA,5162.0,,95000.0,,,,19122.0
Antanas BOSAS,889264.0,3500000.0,5221701.0,5554686.0,3713834.0,32172866.0,6893578.0
Tomas STAKELIS,7388.0,7529.0,6200.0,,39252.0,,25672.0
Žilvinas VAICEKAUSKAS,1254.0,,150000.0,,43000.0,3300.0,7230.0
Aušra RAŠKAUSKIENĖ,5975.0,,23500.0,,281900.0,224400.0,123370.0
Andrius KUBILIUS,17496.0,0.0,194241.0,0.0,0.0,0.0,82080.0
Kazys REMEIKIS,6892.0,,36432.0,,,,24540.0
Petras RUZGUS,,,322000.0,,,1000.0,
Maurikijus GRĖBLIŪNAS,4661.0,,200000.0,,56000.0,,17605.0
Vytas JAZEPČIKAS,4431.0,,28204.0,,44900.0,,17096.0
Kęstutis MOZŪRIŪNAS,8449.0,,119700.0,,398900.0,3500.0,29086.0
Asta MERKELIENĖ,,,15000.0,,50000.0,2200.0,
Lijana SATKŪNIENĖ,182.0,0.0,1000.0,0.0,25000.0,0.0,3317.0
